# {"t_start": 1553409298.3841975, "env_id": null} 
r,l,t
428.124226,110,496.631892
426.057009,119,497.041277
384.615004,107,497.774274
402.113151,113,498.174254
452.556989,121,498.945783
385.368647,103,499.303594
297.732929,106,500.02552
636.891988,163,500.593315
374.847366,107,501.318758
796.508137,210,502.04232
460.694277,124,502.835347
364.081007,105,503.204445
429.662264,124,503.989691
505.396375,135,504.466059
400.489056,108,505.186959
332.572582,96,505.52044
567.175084,143,506.374135
395.253246,111,506.75423
348.564809,103,507.491541
418.074781,114,507.892784
442.07121,128,508.340566
336.48994,103,509.054483
404.770791,123,509.482112
409.83423,114,510.230518
338.38819,104,510.592799
384.959174,125,511.378867
444.316781,116,511.781743
247.667887,74,512.042078
351.758695,116,512.808873
364.983947,100,513.159572
251.808514,76,513.773854
328.369164,95,514.103568
377.953044,118,514.520338
302.380173,89,515.195859
244.137166,86,515.499478
344.742888,101,515.857555
594.332804,153,516.742589
475.950943,158,517.648514
414.056266,116,518.055804
404.808535,109,518.783513
440.861922,126,519.220219
498.774838,153,520.106416
267.777558,84,520.395281
363.582678,122,520.813677
383.123117,105,521.549808
401.760837,119,521.971092
543.508689,164,522.905993
295.970185,87,523.211798
298.538643,103,523.926991
384.968798,114,524.331781
349.845987,96,525.013925
568.681341,193,525.690272
481.059112,135,526.516828
415.7543,107,526.888422
366.474922,108,527.615586
374.453038,120,528.03825
288.854702,97,528.728017
504.366748,134,529.194269
303.141603,92,529.51407
258.116645,82,530.158631
457.992196,132,530.615297
464.94482,114,531.370167
241.130536,80,531.648956
320.785424,89,531.956914
466.883309,126,532.751022
340.815239,112,533.138529
429.950658,128,533.940793
212.814132,63,534.160525
265.78219,86,534.458849
425.410808,122,535.229559
773.305462,206,536.309236
318.644228,108,536.685579
562.020147,142,537.536468
566.785983,181,538.166955
360.257859,100,538.875411
363.297295,116,539.276564
223.966974,72,539.535606
541.025056,155,540.422624
392.30638,127,541.230553
601.943395,155,541.76621
368.280211,101,542.474301
290.394134,95,542.803208
388.840288,114,543.200772
424.113649,119,543.974016
561.352293,160,544.52471
252.713971,86,545.186699
318.451203,106,545.561722
278.780209,83,546.213538
465.630531,129,546.661745
491.766962,130,547.480087
508.687698,128,547.918258
319.366743,108,548.29277
394.740228,110,549.048131
521.52351,135,549.520691
423.398442,116,550.283741
607.088073,178,551.269427
394.007371,101,551.618752
390.8002,109,551.994315
532.544445,130,552.815965
387.230276,107,553.182601
433.362991,120,553.966478
346.909472,92,554.286666
424.234424,136,555.112629
413.631922,134,555.581348
558.458145,145,556.447389
522.399469,149,556.966954
320.904498,98,557.661777
486.54995,138,558.138415
385.03429,105,558.85886
334.245075,88,559.165537
421.467705,140,560.010948
508.247471,126,560.447239
289.357521,84,560.740979
315.940513,97,561.432371
403.959224,111,561.818804
340.525947,95,562.504979
650.255338,176,563.111429
429.504609,118,563.879823
519.765498,127,564.318688
420.931594,132,565.130548
300.317686,105,565.498105
241.263634,91,566.172434
389.358244,109,566.556824
455.885601,126,566.994161
407.684445,117,567.751537
303.68821,101,568.105038
315.361031,92,568.779905
487.084903,130,569.22971
598.635505,152,570.11403
363.503734,111,570.499308
360.269026,97,571.190921
457.814018,122,571.61142
441.798997,125,572.409289
453.8373,119,572.819979
339.45032,101,573.166
485.734764,136,573.999147
621.184303,160,574.923368
485.18037,124,575.347291
567.491385,162,576.277484
518.313578,140,576.757121
428.707127,131,577.58335
415.64354,150,578.104944
388.885411,101,578.80729
394.836235,106,579.178051
440.756593,146,580.038157
508.49108,137,580.513622
786.031271,200,581.572235
409.867203,131,582.030546
430.948531,115,582.779006
407.089772,115,583.178687
433.669248,141,584.028578
372.724962,137,584.501555
402.709632,112,585.242533
535.362268,160,586.153233
344.591344,100,586.499403
468.26343,123,586.930562
319.372853,103,587.639965
355.59653,96,587.971028
519.29068,150,588.845916
341.861911,107,589.215517
414.985004,115,589.989078
361.363303,116,590.393636
447.739055,139,591.234304
347.356566,103,591.588743
457.025493,138,592.424673
356.438307,106,592.792728
289.963336,108,593.172228
417.430458,111,593.922077
534.77859,143,594.414743
361.867761,98,595.10903
469.06772,141,595.598514
281.040904,82,596.250309
737.117299,186,596.889061
396.256177,130,597.709792
360.303479,103,598.068569
504.597873,135,598.904725
531.151354,142,599.395811
452.659478,130,600.197669
320.680891,98,600.537342
510.279088,134,601.365144
626.724669,165,601.935003
379.744737,106,602.670104
276.589742,85,602.965226
495.445088,129,603.768284
632.52379,166,604.345561
492.677842,130,605.169616
372.594591,114,605.577598
396.769438,107,606.295128
466.131331,122,606.725987
292.884191,107,607.45817
489.604117,131,607.928646
448.819746,134,608.7583
307.407741,81,609.041152
358.898203,107,609.409487
509.260937,135,610.235451
501.224196,135,610.698538
447.618858,123,611.486372
403.665067,121,611.910496
253.960096,97,612.600453
425.00803,118,613.007639
262.300911,86,613.658213
433.308277,116,614.054226
494.583853,122,614.47479
517.139883,141,615.346462
199.075588,68,615.586764
509.881858,134,616.397784
409.268519,113,616.791626
465.994172,116,617.55531
487.662295,144,618.051069
889.992716,230,619.206844
376.69874,100,619.907287
413.524422,112,620.293683
620.545362,160,621.208184
382.781573,108,621.583892
499.332127,141,622.426619
408.791488,113,622.818077
383.26909,104,623.177339
933.421161,254,624.42459
480.603159,137,625.248414
630.826731,166,626.184784
335.280854,98,626.526521
344.516179,116,626.926404
573.661292,167,627.864274
559.156975,145,628.727062
306.001518,105,629.096474
298.988388,99,629.447671
417.350371,110,630.170372
588.569885,169,631.118764
420.922886,115,631.51965
526.518789,137,632.354759
333.718415,95,632.68767
664.717161,177,633.651443
461.653486,133,634.114441
418.943765,115,634.877909
307.038329,93,635.20675
418.631337,131,635.659203
314.079865,107,636.389565
334.868067,95,636.718059
345.139359,115,637.472176
457.496928,116,637.872667
664.82286,185,638.871061
251.865789,98,639.208048
432.15578,118,639.982663
295.50226,84,640.272709
343.534622,106,640.641294
238.579981,71,641.244162
372.474201,119,641.661348
588.570106,169,642.600429
330.416413,102,642.953524
404.600492,119,643.717721
649.206193,206,644.796941
452.338849,140,645.281729
266.925796,88,645.589876
476.962087,142,646.449475
416.770367,116,646.845961
419.616871,108,647.587241
328.836725,109,647.97164
289.105801,88,648.637434
341.344066,95,648.967878
430.645461,111,649.359746
572.052556,148,650.226205
405.161907,105,650.595084
317.724543,103,651.305023
331.410097,114,651.703399
549.413122,152,652.581739
719.934633,207,653.657997
521.892032,131,654.114508
387.02239,125,654.905945
363.18753,105,655.271335
284.511618,98,655.617855
442.403172,110,656.358307
410.355263,119,656.771127
299.205037,85,657.417346
430.380762,124,657.85203
435.599306,131,658.660496
486.213099,127,659.104824
431.164783,126,659.893846
304.452177,104,660.259869
220.974752,77,660.527269
401.103116,106,661.244689
262.756918,89,661.549989
541.421378,146,662.430948
281.373079,105,662.792675
459.597903,125,663.587911
474.27805,125,664.021685
465.348412,153,664.916218
546.306578,133,665.379681
392.773906,125,666.17094
433.90188,118,666.571918
440.931974,132,667.398192
594.120174,168,667.984622
342.842123,122,668.763793
480.266661,122,669.186712
495.642594,133,670.007661
350.887419,94,670.33007
520.242504,144,671.20332
802.761707,217,672.316069
506.47024,141,672.795676
607.360594,156,673.713746
518.893971,137,674.188432
560.295253,188,675.204362
405.089239,114,675.61106
514.463761,153,676.48521
441.033407,124,677.27169
594.0507,152,677.797273
304.884722,79,678.071103
371.912388,103,678.794036
455.225398,129,679.243766
554.789639,147,680.116124
372.80637,110,680.496255
487.99813,124,681.281332
407.125822,110,681.66845
268.040547,85,682.308305
559.006219,142,682.80011
337.299178,104,683.525192
543.484199,148,684.032675
446.443646,150,684.925199
330.561159,95,685.250632
408.705754,126,686.055148
406.380305,144,686.552396
533.147365,140,687.399892
448.140584,120,687.81044
398.563368,128,688.637023
549.255126,168,689.220452
477.452365,128,690.024315
496.474567,134,690.491439
377.113587,133,691.309208
334.34212,106,691.676432
611.02974,170,692.616622
311.807341,99,692.96058
453.210848,113,693.712349
425.180081,115,694.109037
568.473845,142,694.966106
418.747349,110,695.354875
490.689142,132,696.169271
267.543426,90,696.485384
707.576536,188,697.485204
466.014001,138,697.967074
596.082251,168,698.916923
536.21102,142,699.764678
302.696246,90,700.094443
646.17615,176,701.051931
543.089595,166,701.644693
428.520522,118,702.401528
423.889784,153,702.93301
484.103204,143,703.787101
438.284314,145,704.294271
388.444964,103,705.003936
581.072316,153,705.540778
405.653012,109,706.278717
455.644828,115,706.691991
264.637836,99,707.388897
458.158688,126,707.828272
282.636751,93,708.521491
496.035916,125,708.954355
772.322867,187,709.954439
508.069484,132,710.41703
288.980922,107,711.144491
198.063182,61,711.355751
383.259564,113,711.746516
294.636801,88,712.417792
337.601956,92,712.740567
428.583304,132,713.545747
543.99229,143,714.040808
369.388393,105,714.772986
327.208476,107,715.143572
464.966242,120,715.561061
417.986752,107,716.308077
507.727592,134,716.77881
353.225567,106,717.508419
549.440801,157,718.05513
430.282694,115,718.817667
475.72786,123,719.243076
560.067233,152,720.130189
487.707646,128,720.576928
397.519214,108,721.317403
429.88355,125,721.753981
534.756972,167,722.686023
429.003526,140,723.528603
600.13453,176,724.138903
316.404475,87,724.802893
571.278495,144,725.305326
698.021185,191,726.320468
480.577601,131,726.779245
471.730814,148,727.649386
377.17164,100,727.997182
451.503902,123,728.777307
353.651466,115,729.176224
351.471955,96,729.865566
460.40693,118,730.274907
402.077479,108,731.007413
301.671148,89,731.315528
490.120662,138,731.794135
384.950978,97,732.495077
646.279459,178,733.464356
780.636403,229,734.270975
466.285553,151,735.142474
419.348344,139,735.976273
681.8483,180,736.601373
552.850524,155,737.494799
441.246062,128,737.941718
404.328212,133,738.75383
612.467154,168,739.69233
404.173457,106,740.061018
328.280601,90,740.373265
495.02772,121,741.150115
447.313445,129,741.602754
364.838308,113,742.345201
443.821909,148,742.855697
326.921688,94,743.541423
534.800127,132,744.012428
559.392254,168,744.939521
443.194335,120,745.357095
571.989434,155,746.249832
423.135053,113,746.646688
479.108869,137,747.480757
359.120254,115,747.878304
321.00947,96,748.569275
453.130073,114,748.963289
399.333046,113,749.716865
496.215381,148,750.22968
351.059875,106,750.953706
276.28338,81,751.234193
615.716675,159,752.384759
380.515897,99,752.727955
592.095029,149,753.118516
465.995384,120,753.885268
429.71814,121,754.307087
503.343311,145,755.173256
622.779547,169,756.112997
602.815017,177,756.736031
600.481343,151,757.614375
431.742346,112,757.99862
478.579392,137,758.835764
328.977441,114,759.229434
179.488063,52,759.767785
455.804469,121,760.184778
439.951207,113,760.5797
502.719336,159,761.489129
211.675287,68,761.727619
559.859346,137,762.555527
272.290488,93,762.881854
971.814141,255,764.123634
265.374667,88,764.772912
390.811199,106,765.158649
353.713954,93,765.482285
390.31358,107,766.196861
548.02284,143,766.694719
363.967927,103,767.410755
414.076487,114,767.803755
431.150752,118,768.574034
317.218792,100,768.917908
405.773706,117,769.682317
558.080659,143,770.183073
278.828079,94,770.516332
571.124648,160,771.415927
307.975741,103,771.77332
396.255361,127,772.572641
462.687313,139,773.419749
387.483139,106,773.783093
407.241973,109,774.161005
620.817538,167,775.116078
448.835119,115,775.518433
306.749936,107,776.258927
469.203804,123,776.681382
364.982381,98,777.37208
569.52725,137,777.842348
558.666447,142,778.709924
569.019995,163,779.276972
524.45512,135,780.10878
241.431911,70,780.35418
434.068277,117,781.107919
490.995375,154,781.64955
607.761407,161,782.557744
529.040744,137,783.032556
509.16883,131,783.847892
494.51002,128,784.297451
478.228018,157,785.197962
469.63446,123,785.982811
603.426436,158,786.530256
491.705291,129,787.334205
508.231948,155,787.870858
346.541171,104,788.587983
364.206863,115,788.989022
402.114703,111,789.732312
545.910874,163,790.305787
364.858584,119,791.067762
592.668684,166,791.647545
647.906687,163,792.572114
450.020473,138,793.408617
582.200688,150,793.926606
458.674702,114,794.693204
492.806739,154,795.25045
679.893784,171,796.192264
342.278993,92,796.522815
548.696663,163,797.441292
481.281553,127,797.892681
499.110516,134,798.699137
891.440688,235,799.886904
428.605905,116,800.287082
443.431836,113,801.034843
355.897991,120,801.447468
336.797858,95,801.778006
480.862729,140,802.621782
573.268844,158,803.536869
538.939474,130,803.991964
476.958969,126,804.780529
651.456136,160,805.3347
571.993736,173,806.298445
516.56115,130,806.750908
703.431604,187,807.75764
500.052807,127,808.551252
452.609679,118,808.964057
545.548738,150,809.845517
368.264652,99,810.184177
479.257609,126,810.97897
458.453126,137,811.456294
471.578806,116,812.214705
590.418396,171,812.807726
455.561504,118,813.567721
650.852935,179,814.193299
379.910296,100,814.897964
417.743759,117,815.305776
569.11237,178,816.278478
401.7783,113,816.673894
406.062197,131,817.480339
582.012894,169,818.417264
699.39572,176,819.028619
585.053878,161,819.943907
611.719815,172,820.894478
469.177753,122,821.318452
582.949925,139,822.152168
445.571009,132,822.611756
595.280326,150,823.492894
527.398094,130,823.939428
564.238879,146,824.805823
425.614699,118,825.221096
256.233597,70,825.820312
382.108254,121,826.23762
386.133996,103,826.599445
495.623533,165,827.527192
458.246248,144,828.387419
538.070031,132,828.847909
590.475538,152,829.726729
533.991671,151,830.252459
627.783848,155,831.1506
578.010118,154,831.682087
362.033734,119,832.452824
578.069708,139,833.288619
426.989828,124,833.714641
403.677886,107,834.087256
728.877007,204,835.155617
372.770448,107,835.879661
496.732813,122,836.303551
347.594973,90,836.618195
608.944395,159,837.527938
712.402067,185,838.518254
414.964406,106,838.887465
626.449695,163,839.809642
559.387002,144,840.309126
663.460047,188,841.328615
607.266821,158,842.236338
513.338492,136,842.704774
457.501824,143,843.555484
564.169266,141,844.044379
518.722719,133,844.872275
531.153772,136,845.342462
361.570918,101,846.05935
284.928992,102,846.414804
475.468008,117,847.175541
460.760408,116,847.577538
502.735977,137,848.416666
488.582315,141,848.905473
397.526864,105,849.627341
300.803525,101,849.978789
441.899877,125,850.771672
313.687265,88,851.07536
525.193918,134,851.542559
507.800408,124,852.323663
417.631829,130,852.777591
638.781044,161,853.70174
730.225544,195,854.733076
719.347319,180,855.350082
406.361766,113,856.115333
553.582648,147,856.996745
532.942915,127,857.434542
571.838766,181,858.435825
408.808591,119,858.844204
525.513717,144,859.72147
627.319375,165,860.295094
289.855062,81,860.937964
462.305908,129,861.389506
438.036639,117,862.153774
379.626301,129,862.612473
606.39321,166,863.5389
484.102658,124,863.965534
564.878301,133,864.789298
448.406611,115,865.190987
303.258505,100,865.894339
437.064544,115,866.296127
437.071988,114,867.053731
375.200175,107,867.419443
274.033732,91,867.73966
475.507832,127,868.539782
496.15546,133,868.99902
489.098462,137,869.838302
571.721971,141,870.327071
528.563717,150,871.199078
391.579647,100,871.54568
521.822995,131,872.368872
370.051659,121,872.787081
272.115782,85,873.439372
466.657518,117,873.847674
556.309154,145,874.709734
436.441956,147,875.216968
536.503297,126,876.011717
394.74643,153,876.542175
632.714508,163,877.463798
409.36122,103,877.816626
471.732018,119,878.613488
791.619533,199,879.667495
668.25127,184,880.305076
561.216454,172,881.256663
446.578472,138,882.094689
527.384278,147,882.612241
355.992668,113,883.354085
470.145823,130,883.805901
629.057638,154,884.691248
368.273155,104,885.050576
210.087364,62,885.26856
432.628666,125,886.064624
441.072397,118,886.469829
454.8829,125,887.263731
564.933728,143,887.759333
377.786907,120,888.534953
535.878399,136,889.004404
614.236868,159,889.914792
553.581038,147,890.795409
424.868935,108,891.171636
297.925488,89,891.47909
767.289391,207,892.554765
407.609713,113,893.302538
537.619134,152,893.83864
522.670392,136,894.658124
372.676227,103,895.020914
445.136882,132,895.833044
391.992876,134,896.30511
595.78707,161,897.217005
381.448648,102,897.569914
291.359768,83,898.218467
406.510911,137,898.692297
334.160805,90,899.006321
408.648393,107,899.731446
387.084553,124,900.160277
428.069911,122,900.946129
555.722107,151,901.474983
715.776523,180,902.460241
433.301971,115,903.218162
449.30404,144,903.714854
450.624456,135,904.542682
614.167412,180,905.172516
711.991536,189,906.189199
598.751542,155,907.083606
448.174798,117,907.507956
355.152957,108,908.220965
620.817124,158,908.775798
588.639197,199,909.826112
492.87152,130,910.271207
549.66013,142,911.133657
326.413086,104,911.492676
418.933962,112,912.242938
564.649792,147,912.754648
504.51881,132,913.565791
571.965392,162,914.487974
557.335896,154,915.02853
598.805607,147,915.895345
513.19149,138,916.398749
515.478239,159,917.299425
456.788383,121,917.720407
507.080979,133,918.537327
346.898354,111,918.92189
356.125175,95,919.613934
660.239877,160,920.171982
697.585574,189,921.18841
645.755842,159,922.097055
521.778383,135,922.567425
516.084309,145,923.425952
564.568342,137,923.906713
443.950193,114,924.649501
614.764676,165,925.226817
563.438915,142,926.07766
512.465943,131,926.535696
547.601583,147,927.400929
626.797132,153,928.296877
756.555155,185,928.944969
516.50186,140,929.792024
469.410656,131,930.250209
365.682217,127,931.040115
488.424108,127,931.487331
435.267437,137,932.318179
665.077613,168,933.252602
406.738274,109,933.633666
496.748333,127,934.429291
761.651043,209,935.157712
499.686357,134,935.976288
619.956794,148,936.496557
489.160395,125,937.286841
404.57414,107,937.660824
499.194633,132,938.468896
549.531369,141,938.963489
413.456476,120,939.734312
737.114586,193,940.766894
468.221783,137,941.244901
612.394578,165,942.171705
568.262499,176,943.156577
496.963855,132,943.610082
678.780433,169,944.565979
497.760042,134,945.037725
488.199436,131,945.846081
475.332927,122,946.266094
509.668643,138,947.105844
404.864077,102,947.461598
443.221634,139,948.304195
147.988347,47,948.473747
351.56624,118,948.880497
808.767286,196,949.918423
640.050045,161,950.829968
605.545604,153,951.377092
313.165963,116,952.120497
600.89547,138,952.607765
278.207715,92,953.274715
547.472882,142,953.773827
650.304181,169,954.71283
593.784228,154,955.25032
708.267075,169,956.193626
485.855294,157,957.093525
448.232075,143,957.590564
639.407129,157,958.487196
754.979568,185,959.488743
637.668365,179,960.118116
596.138605,175,961.073731
351.673814,127,961.868815
509.974834,128,962.324403
551.746371,145,963.178041
664.597074,174,963.78232
465.67226,128,964.591295
440.408809,132,965.046655
568.158666,149,965.924564
485.106445,125,966.362794
580.5316,210,967.450944
458.84104,119,968.218152
426.419599,112,968.603421
423.901421,107,968.973158
473.75284,129,969.7939
381.914002,118,970.197756
486.689935,130,971.017418
549.424323,153,971.90431
539.578209,132,972.375963
844.355582,241,973.562304
509.224342,137,974.386927
459.620055,127,974.827922
414.426231,113,975.225352
783.025575,197,976.268009
587.328138,159,977.173958
648.871868,172,978.127981
453.230971,109,978.507864
650.681721,167,979.438977
317.6554,92,979.762483
546.678902,139,980.600378
405.661294,119,981.01046
445.418272,114,981.405402
371.652453,123,982.191403
887.353727,224,983.328667
566.037681,135,983.794864
507.325299,151,984.688518
463.216485,123,985.114319
647.868533,164,986.03322
513.72383,128,986.840877
558.5666,146,987.346117
622.604118,154,988.245336
550.476574,142,988.745566
436.236645,117,989.497291
491.956571,132,989.952359
441.335422,111,990.701538
530.367106,134,991.169435
388.481479,119,991.938981
527.749374,177,992.55154
523.243212,171,993.504012
550.976369,136,994.330908
607.996068,158,994.874686
491.637037,136,995.707306
424.808742,117,996.109836
511.030149,130,996.922493
576.298962,168,997.507119
481.30515,116,998.262597
390.094824,120,998.674948
579.014648,141,999.527307
467.644924,119,999.939684
352.079099,124,1000.737163
700.64274,180,1001.363575
579.506453,144,1002.222256
376.242304,119,1002.637991
523.762608,134,1003.461638
505.160016,158,1004.368096
595.29044,156,1004.911859
427.725675,109,1005.642471
709.027358,171,1006.228755
463.419861,118,1007.009051
489.176359,139,1007.489812
340.437867,97,1008.176812
505.251261,128,1008.627381
471.507513,117,1009.386734
628.601614,153,1009.915063
561.130685,141,1010.776106
532.20198,134,1011.264845
615.215112,160,1012.157208
402.119256,119,1012.569061
560.545716,139,1013.426979
591.09532,149,1014.30268
236.12259,88,1014.613471
437.372318,117,1015.015902
448.103152,131,1015.828052
390.226045,104,1016.189332
491.831365,154,1017.081106
547.040509,142,1017.57135
500.656235,125,1018.366294
355.161322,110,1018.748797
289.163614,101,1019.464375
464.44583,127,1019.927257
567.728793,146,1020.788336
537.386145,133,1021.258728
464.782373,137,1022.087917
536.736184,144,1022.585294
637.715868,182,1023.593447
561.41851,142,1024.430941
501.632121,118,1024.843601
678.630283,161,1025.756003
593.614459,153,1026.283325
448.781296,125,1027.096112
547.825152,141,1027.595079
457.028884,156,1028.487857
697.966358,180,1029.470176
436.095878,111,1029.850901
425.403382,111,1030.601423
554.363456,143,1031.096578
541.61263,156,1032.003715
549.923415,135,1032.469129
467.639079,130,1033.290754
291.656551,103,1033.646556
564.909225,178,1034.632005
415.040698,137,1035.108121
360.43148,111,1035.860194
627.690823,147,1036.371166
436.801836,121,1037.158337
368.597441,127,1037.598663
544.516608,137,1038.422874
656.736175,187,1039.446134
480.305738,128,1039.890972
351.910226,102,1040.600483
531.261653,153,1041.133721
654.057368,162,1042.056075
390.982625,116,1042.460398
460.165537,121,1043.239975
431.336541,114,1043.635087
441.637658,146,1044.504011
479.002831,117,1044.919826
645.373561,173,1045.866824
878.728136,236,1047.054536
534.885828,131,1047.51195
592.107571,155,1048.40088
645.052427,151,1048.924616
417.025971,136,1049.75799
656.864842,167,1050.700058
350.05976,117,1051.10403
478.670584,121,1051.88536
556.666481,142,1052.380012
712.970491,205,1053.448293
686.680496,171,1054.403833
676.445805,185,1055.046125
656.498189,165,1055.975064
683.037839,182,1056.975081
502.317401,149,1057.488203
403.876813,134,1058.317213
366.808255,114,1058.715985
509.237161,134,1059.542329
551.544637,144,1060.034942
477.913913,127,1060.844979
694.829501,162,1061.406209
690.481276,168,1062.355523
579.217494,144,1063.215709
542.282322,138,1063.691544
513.172554,148,1064.563947
547.642766,142,1065.056973
396.390663,106,1065.792599
342.912126,110,1066.177009
510.445198,140,1067.023705
506.167892,125,1067.467904
510.441467,129,1068.260247
451.84625,147,1068.775437
733.767338,193,1069.804948
352.413261,94,1070.131343
601.400113,143,1070.994902
475.813084,121,1071.420921
927.461266,246,1072.627254
489.65031,161,1073.533958
470.392962,126,1074.33367
522.642019,128,1074.776767
603.007493,154,1075.667861
934.400396,310,1077.100053
532.357527,135,1077.563021
432.383009,114,1078.326
510.883005,132,1078.783332
830.266731,222,1079.906725
542.995372,138,1080.748844
478.654891,122,1081.17336
806.415512,190,1082.196426
527.736962,135,1083.02011
630.550726,162,1083.585184
395.751096,117,1084.352502
701.764283,171,1084.947015
473.605967,130,1085.754771
631.354634,148,1086.265702
673.939514,163,1087.203458
532.936608,136,1088.034624
467.084774,132,1088.491321
538.28506,173,1089.459726
434.699566,118,1089.866768
549.950844,137,1090.707325
441.871402,115,1091.106826
548.38834,131,1091.92344
433.776052,139,1092.404355
327.498284,91,1093.080421
393.055346,102,1093.434805
657.714361,206,1094.501115
433.309744,125,1094.938082
502.733687,127,1095.730586
400.113806,114,1096.125294
480.646857,127,1096.923658
561.018043,142,1097.411728
373.798404,118,1098.187351
370.97761,102,1098.542212
690.455358,167,1099.478931
355.334805,122,1099.901572
557.353754,154,1100.804148
532.654702,138,1101.286155
765.731859,181,1102.268977
585.49207,137,1103.096096
484.315303,121,1103.509677
579.001871,153,1104.406224
591.352154,160,1104.965188
611.189551,158,1105.877371
707.975288,180,1106.870252
345.193778,100,1107.221665
645.751987,159,1108.125894
621.94521,160,1108.681383
702.317297,181,1109.666414
478.112527,130,1110.112965
845.164328,202,1111.177613
541.374303,146,1112.032027
632.22493,165,1112.604403
389.889223,116,1113.368798
720.978143,181,1114.351181
425.04086,111,1114.733578
522.985277,145,1115.601673
674.386183,163,1116.162872
505.245984,156,1117.073883
473.023965,117,1117.476764
407.501718,124,1118.258451
505.482734,130,1118.703188
623.938288,144,1119.572954
568.196815,167,1120.511219
510.565648,130,1120.957669
515.802929,132,1121.777353
517.922392,126,1122.217248
549.926087,132,1123.028876
318.009709,82,1123.312658
653.301692,175,1124.279932
455.827384,121,1124.706349
420.756606,147,1125.572941
370.389774,119,1125.984124
596.035252,148,1127.04132
486.089611,135,1127.514154
827.553653,221,1128.54236
555.907686,132,1129.353071
481.766205,130,1129.802292
647.920876,143,1130.659477
496.511026,121,1131.076484
509.702162,141,1131.922228
571.604037,144,1132.415309
628.607184,146,1133.300432
652.859518,163,1133.86814
495.119244,139,1134.702473
597.629048,148,1135.569324
436.975697,110,1135.953578
513.353153,140,1136.795816
524.690762,128,1137.244291
544.605425,130,1138.046819
607.952483,157,1138.594156
451.33252,114,1139.34514
571.123499,136,1139.822031
417.311785,123,1140.597224
746.024216,194,1141.267487
353.116297,123,1142.057186
635.70027,143,1142.548525
581.03884,162,1143.482332
429.448217,117,1144.236234
391.383106,99,1144.576782
484.072334,159,1145.491221
499.551326,131,1145.949111
313.229116,98,1146.289934
552.821718,138,1147.126386
561.576646,140,1147.969678
513.786911,121,1148.397649
474.919155,143,1149.255933
924.383083,238,1150.097503
469.809087,124,1150.868126
643.701063,159,1151.784588
608.746617,145,1152.288388
293.567842,80,1152.562996
555.985469,146,1153.43831
841.85683,194,1154.467634
514.204382,150,1154.985064
579.590429,160,1155.901764
526.12345,157,1156.805257
567.423678,145,1157.302339
788.928979,200,1158.363644
341.50647,111,1158.748322
523.891608,149,1159.623604
517.674925,124,1160.055969
492.384873,145,1160.918025
608.535969,143,1161.768629
499.46695,123,1162.20026
525.464648,148,1163.064652
517.461708,143,1163.563682
482.630295,154,1164.454671
875.822625,248,1165.67594
958.492041,254,1166.917143
851.944194,216,1168.024969
621.273314,148,1168.541592
538.318734,124,1169.3247
482.535685,131,1169.782594
588.221724,164,1170.697247
743.581968,197,1171.749857
489.356169,135,1172.221921
687.48245,178,1173.194644
483.973942,127,1173.632253
544.540917,136,1174.467359
508.256537,121,1174.887025
598.072194,138,1175.722335
359.783652,104,1176.079777
436.259362,125,1176.883584
633.109409,157,1177.427063
349.771997,113,1178.177328
341.022332,113,1178.571339
632.838506,156,1179.478026
593.535518,158,1180.026807
641.65191,158,1180.930988
423.915985,118,1181.695071
706.942204,164,1182.273874
679.616424,168,1183.208097
433.92253,136,1183.676318
696.472205,169,1184.628537
489.465384,122,1185.404907
558.111373,160,1185.961211
619.049065,142,1186.812525
637.664888,176,1187.425999
600.940041,141,1188.267428
513.310276,133,1188.732821
752.695031,195,1189.763228
470.759703,119,1190.534189
476.023907,129,1190.980053
482.9055,129,1191.782349
650.367138,152,1192.310711
569.854952,181,1193.289665
676.491817,174,1194.260704
505.241421,130,1194.709565
553.921586,143,1195.558444
465.069964,153,1196.087006
655.783992,151,1196.969524
727.096946,202,1198.028483
550.407295,132,1198.492885
665.797778,165,1199.416543
543.404105,140,1199.903471
433.572786,109,1200.640342
592.530476,148,1201.157619
583.335814,138,1202.001655
608.023675,145,1202.86237
696.299558,179,1203.481484
853.115257,221,1204.617076
594.512439,158,1205.528184
660.400082,162,1206.094496
481.676536,132,1206.896432
593.038526,156,1207.444658
630.041969,165,1208.381367
587.950727,146,1209.243484
518.670765,141,1209.732086
471.889696,119,1210.501081
417.14164,138,1210.985779
567.34097,138,1211.821851
594.228291,149,1212.342137
551.560907,155,1213.24885
534.431876,126,1213.702252
776.928097,179,1214.667074
606.362637,156,1215.557789
713.200369,165,1216.130466
663.430739,165,1217.064311
436.603208,111,1217.445548
497.32606,127,1218.257061
381.454235,108,1218.63493
497.740432,123,1219.413223
566.805396,150,1219.933314
427.663839,121,1220.707049
596.7238,157,1221.613165
592.229534,178,1222.225893
656.824793,157,1223.138915
598.926064,143,1223.63773
459.41624,123,1224.419059
354.540671,93,1224.743041
647.602139,161,1225.655185
703.289179,171,1226.606163
598.680665,152,1227.136512
756.200536,194,1228.167333
461.335137,122,1228.595128
976.640717,248,1229.808928
711.868142,169,1230.749088
550.027062,134,1231.571766
620.569944,142,1232.071233
409.743584,111,1232.807961
654.394419,183,1233.44484
492.261172,124,1234.229985
569.401949,163,1234.804681
648.129029,161,1235.723121
638.258708,157,1236.613979
563.677515,133,1237.077413
528.891575,145,1237.933098
283.675029,80,1238.209592
