entropy,meankl,ev_tdlam_before,EpisodesSoFar,TimeElapsed,optimgain,TimestepsSoFar,EpLenMean,EpRewMean,surrgain,entloss,EpThisIter
29.379436,0.010373784,0.8689188361167908,9124,1604.3713071346283,0.22795792,1089397,164.875,659.6209631055902,0.22795792,0.0,13
29.363684,0.010643685,0.9807637687772512,9140,1608.1182606220245,0.2437048,1092086,166.45,669.911823503808,0.2437048,0.0,16
29.348557,0.01036326,0.9579487852752209,9152,1611.8667373657227,0.23650995,1094147,170.1,687.3148087858003,0.23650995,0.0,12
29.33457,0.010283647,0.9834816586226225,9167,1615.600886106491,0.2530919,1096828,174.225,695.5608961295496,0.2530919,0.0,15
29.310974,0.010221316,0.9363309442996979,9182,1619.3377330303192,0.21513447,1099264,169.55,690.8800967106359,0.21513447,0.0,15
29.300854,0.010150222,0.9624369814991951,9197,1623.0904672145844,0.22967073,1101962,169.925,678.12578956798,0.22967073,0.0,15
29.26836,0.010414512,0.9726684540510178,9211,1626.8308770656586,0.22669849,1104232,168.05,677.2039452625793,0.22669849,0.0,14
29.236841,0.010486289,0.9582006707787514,9226,1630.5736908912659,0.23599629,1106928,173.7,692.486172520915,0.23599629,0.0,15
29.225842,0.010300605,0.9656005799770355,9243,1634.3221950531006,0.22895643,1109673,171.8,692.1903711998966,0.22895643,0.0,17
29.214687,0.010354655,0.9899950986728072,9259,1638.0687003135681,0.21499498,1112327,168.55,681.8533303349492,0.21499498,0.0,16
29.21189,0.0102800485,0.9619751460850239,9275,1641.816533088684,0.23355193,1114934,164.625,651.7489701816068,0.23355193,0.0,16
29.200176,0.010452214,0.9681045934557915,9291,1645.5884890556335,0.21711299,1117369,157.75,619.1430918512448,0.21711299,0.0,16
29.196411,0.010336893,0.9422378726303577,9309,1649.3470084667206,0.2600308,1120239,157.725,614.3282754814361,0.2600308,0.0,18
29.182995,0.010426114,0.9829577263444662,9324,1653.103945016861,0.22786038,1122692,158.4,627.6486411988294,0.22786038,0.0,15
29.148403,0.010443776,0.9584174007177353,9338,1656.8492698669434,0.22942893,1124967,165.475,657.9882817306857,0.22942893,0.0,14
29.10799,0.010310717,0.912337027490139,9353,1660.5943720340729,0.22899468,1127346,162.05,646.0616532168435,0.22899468,0.0,15
29.077366,0.010446375,0.9413792192935944,9369,1664.3408243656158,0.23098893,1130016,163.85,654.4782874357605,0.23098893,0.0,16
29.054459,0.010261787,0.8969517424702644,9381,1668.0911791324615,0.22764654,1132141,168.15,673.320623946576,0.22764654,0.0,12
29.024532,0.010269738,0.96129035577178,9398,1671.8345968723297,0.22620468,1135028,170.35,691.4090940578968,0.22620468,0.0,17
29.001392,0.010487834,0.9657910577952862,9415,1675.5756573677063,0.22358303,1137933,171.875,704.1312711219241,0.22358303,0.0,17
28.995213,0.010444159,0.8690793663263321,9432,1679.3238360881805,0.23679054,1140908,169.9,688.9342780135037,0.23679054,0.0,17
28.972956,0.010118747,0.9021376147866249,9442,1683.061704158783,0.23019674,1142621,175.875,709.6943981830557,0.23019674,0.0,10
28.95396,0.010408205,0.946146409958601,9454,1686.814614534378,0.2368331,1144862,178.075,725.4115785196441,0.2368331,0.0,12
28.944046,0.010285134,0.7587880343198776,9470,1690.5625138282776,0.22123452,1147547,175.6,708.8928655205847,0.22123452,0.0,16
28.930119,0.0102392305,0.9757446181029081,9484,1694.3034155368805,0.2256298,1149995,175.025,700.3720334143255,0.2256298,0.0,14
28.907253,0.010563113,0.9841940421611071,9497,1698.0430426597595,0.22817107,1152480,175.35,695.4815642651769,0.22817107,0.0,13
28.879444,0.010457055,0.913778617978096,9512,1701.782383441925,0.22364572,1154870,173.675,686.7518402912817,0.22364572,0.0,15
28.875866,0.01027487,0.9201575517654419,9526,1705.5321431159973,0.22393171,1157165,170.325,670.5994911298625,0.22393171,0.0,14
28.86324,0.010729286,0.9861574536189437,9542,1709.2706062793732,0.22692296,1159856,163.35,650.3134490825909,0.22692296,0.0,16
28.858154,0.010531526,0.9407591111958027,9557,1713.012630701065,0.237784,1162330,167.35,666.6060565045743,0.237784,0.0,15
28.81864,0.010293908,0.9261211007833481,9572,1716.7610290050507,0.24216756,1164947,169.55,681.8438468416518,0.24216756,0.0,15
28.78927,0.010854304,0.9847376514226198,9589,1720.5103766918182,0.23710053,1167862,166.325,685.7273665686846,0.23710053,0.0,17
28.768091,0.010588234,0.9596923813223839,9602,1724.2517719268799,0.23671791,1170184,174.2,700.6956724945543,0.23671791,0.0,13
28.738377,0.010815777,0.9654046148061752,9616,1727.991836309433,0.231015,1172649,176.775,710.8730161578235,0.231015,0.0,14
28.706171,0.010309668,0.9249978736042976,9630,1731.7364659309387,0.23799677,1175176,178.175,713.3574013253813,0.23799677,0.0,14
28.66927,0.01003875,0.9642450772225857,9646,1735.4726824760437,0.2225283,1177812,172.0,708.9756002112168,0.2225283,0.0,16
28.664356,0.010803231,0.9748693238943815,9662,1739.2129497528076,0.22826079,1180651,172.325,699.0939136591332,0.22826079,0.0,16
28.647457,0.010406194,0.9547276683151722,9676,1742.9510760307312,0.23250644,1183229,178.875,744.7502904776086,0.23250644,0.0,14
28.637028,0.010383265,0.9851980460807681,9688,1746.6983470916748,0.22780499,1185193,174.6,732.4470338170364,0.22780499,0.0,12
28.618103,0.0102048945,0.9558369852602482,9703,1750.442414522171,0.2173055,1187751,173.625,733.0364859168108,0.2173055,0.0,15
28.608221,0.01044401,0.9864822737872601,9718,1754.175525188446,0.21179228,1190259,166.95,690.6021716329453,0.21179228,0.0,15
28.586481,0.010396456,0.9639409594237804,9733,1757.9335644245148,0.23603842,1193103,178.125,735.3303588758313,0.23603842,0.0,15
28.582434,0.010568097,0.9511605240404606,9748,1761.6778371334076,0.22260074,1195673,174.2,706.0561318600733,0.22260074,0.0,15
28.579128,0.0104595665,0.986243893392384,9761,1765.4278144836426,0.23046608,1197910,173.525,700.5677370280708,0.23046608,0.0,13
28.524433,0.010500913,0.9622518457472324,9775,1769.176578760147,0.22377375,1200417,172.15,696.2842997354588,0.22377375,0.0,14
28.502201,0.010632167,0.9537372849881649,9790,1772.9205932617188,0.23067792,1203012,174.65,719.0620171796128,0.23067792,0.0,15
28.482418,0.010464377,0.5344318151473999,9804,1776.6658844947815,0.22165139,1205597,179.45,746.6989958755491,0.22165139,0.0,14
28.467066,0.010941254,0.9691212121397257,9821,1780.411857366562,0.23692954,1208350,173.0,718.7139060752606,0.23692954,0.0,17
28.417141,0.010648923,0.9850595640018582,9835,1784.1487033367157,0.2161233,1210762,173.825,731.8415308114212,0.2161233,0.0,14
28.38438,0.010388004,0.9596288278698921,9851,1787.8849475383759,0.22068314,1213505,169.775,718.338686154127,0.22068314,0.0,16
28.388508,0.010608192,0.9864191319793463,9868,1791.6246676445007,0.21943446,1216337,170.975,720.2538479399622,0.21943446,0.0,17
28.385757,0.0103390105,0.9158659428358078,9883,1795.3663132190704,0.22254638,1218905,169.325,707.9101997764726,0.22254638,0.0,15
28.346478,0.010537783,0.9761895798146725,9898,1799.0956904888153,0.22276023,1221548,175.4,729.7090574680602,0.22276023,0.0,15
28.34621,0.010604495,0.9815183747559786,9915,1802.8509016036987,0.23054996,1224643,178.275,742.0004462982483,0.23054996,0.0,17
28.32256,0.010445051,0.9662489406764507,9932,1806.6042346954346,0.22396412,1227532,172.7,722.1010040357216,0.22396412,0.0,17
28.303497,0.010211164,0.9797391258180141,9949,1810.3385026454926,0.22158805,1230589,174.85,730.7941191296065,0.22158805,0.0,17
28.296528,0.010681245,0.963866800069809,9961,1814.0778977870941,0.22144604,1232676,177.275,727.6730157990107,0.22144604,0.0,12
28.29776,0.010371515,0.9782697949558496,9976,1817.816256761551,0.21461482,1235246,173.45,714.0016268418325,0.21461482,0.0,15
28.265537,0.010509454,0.9675054512917995,9991,1821.549129486084,0.22784412,1237650,168.55,689.0015486541145,0.22784412,0.0,15
28.22616,0.010868778,0.9846969889476895,10008,1825.2934069633484,0.2110331,1240635,170.725,705.3395846410393,0.2110331,0.0,17
28.201258,0.010408012,0.9754976239055395,10023,1829.040432214737,0.23874846,1243256,174.7,729.2036933780843,0.23874846,0.0,15
28.190536,0.010645089,0.961609248071909,10040,1832.7647953033447,0.21042164,1246125,172.4,728.049668752539,0.21042164,0.0,17
28.182642,0.010710781,0.822601929306984,10054,1836.5014200210571,0.22939293,1248547,171.125,715.0702663827707,0.22939293,0.0,14
28.166264,0.01037358,0.8729611337184906,10068,1840.270096540451,0.2371619,1251208,175.55,733.559234828744,0.2371619,0.0,14
28.137112,0.010445013,0.9502205960452557,10083,1844.023698091507,0.24097586,1253781,179.1,753.0173374231371,0.24097586,0.0,15
28.111862,0.010622282,0.9746222905814648,10100,1847.7718122005463,0.22896616,1256779,177.525,747.7443336132052,0.22896616,0.0,17
28.076763,0.010544257,0.9807666130363941,10113,1851.5040459632874,0.2189879,1259497,185.975,774.3652431051185,0.2189879,0.0,13
28.063885,0.010479716,0.8204128295183182,10129,1855.2543823719025,0.22457981,1262255,182.525,747.9677039350632,0.22457981,0.0,16
28.042225,0.010848413,0.9769890252500772,10142,1858.9971811771393,0.22339734,1264571,182.5,746.4705777468118,0.22339734,0.0,13
28.01199,0.011035206,0.9829161576926708,10155,1862.7404866218567,0.22081129,1266874,176.625,733.2499864795581,0.22081129,0.0,13
27.992207,0.010547535,0.9577090218663216,10169,1866.468379020691,0.2239844,1269588,183.325,770.4655018388753,0.2239844,0.0,14
27.967041,0.010730417,0.9870434748008847,10186,1870.2081379890442,0.23863979,1272643,184.025,760.8549407451314,0.23863979,0.0,17
27.945332,0.010508485,0.9801801890134811,10200,1873.9562242031097,0.22984974,1275124,181.0,750.6824697949306,0.22984974,0.0,14
27.930355,0.010481891,0.9741710312664509,10216,1877.7701120376587,0.22160046,1277905,176.75,733.3725664182838,0.22160046,0.0,16
27.931522,0.010812307,0.9740915596485138,10231,1881.5135259628296,0.24174953,1280720,181.625,760.5913894261998,0.24174953,0.0,15
27.938625,0.010312201,0.9715296253561974,10244,1885.2675552368164,0.20718808,1283372,191.075,779.1463197601835,0.20718808,0.0,13
27.917505,0.010685121,0.9261132553219795,10258,1889.014540195465,0.2485888,1285871,189.225,767.0690282127616,0.2485888,0.0,14
27.89497,0.010825556,0.9831975772976875,10272,1892.7419476509094,0.22265601,1288474,189.475,775.032979061781,0.22265601,0.0,14
27.873123,0.010751855,0.9771482031792402,10286,1896.4915776252747,0.2413054,1291152,185.425,766.6761067388421,0.2413054,0.0,14
27.856129,0.010696031,0.9590537212789059,10299,1900.2224984169006,0.21868381,1293725,191.925,799.9175506519119,0.21868381,0.0,13
27.853827,0.010605821,0.9260950163006783,10313,1903.9542164802551,0.21565218,1296451,195.425,812.0481282488221,0.21565218,0.0,14
27.816101,0.010829115,0.9661282040178776,10327,1907.6871047019958,0.22830448,1298851,187.35,785.6903280304338,0.22830448,0.0,14
27.776281,0.010577621,0.908688873052597,10342,1911.4207286834717,0.21249247,1301474,178.225,739.1256940307692,0.21249247,0.0,15
27.743725,0.010932038,0.975198682397604,10354,1915.1677639484406,0.23401055,1303895,182.125,757.165942265043,0.23401055,0.0,12
27.734066,0.010641603,0.952417392283678,10367,1918.909173965454,0.20692249,1306208,183.925,758.44761728433,0.20692249,0.0,13
27.70779,0.010418997,0.9768084939569235,10381,1922.6589896678925,0.22112913,1308480,178.075,743.7322718927753,0.22112913,0.0,14
27.687092,0.010658381,0.9754066430032253,10398,1926.3983011245728,0.24381542,1311511,169.95,715.9385372570299,0.24381542,0.0,17
27.669643,0.010570611,0.9789953678846359,10413,1930.1351096630096,0.21900511,1314286,176.625,742.8896333853747,0.21900511,0.0,15
27.642853,0.010622456,0.9623414762318134,10425,1933.8719849586487,0.2191898,1316579,182.6,766.2714809730919,0.2191898,0.0,12
27.637548,0.010649354,0.9704600088298321,10438,1937.6308000087738,0.23221883,1318976,186.625,773.2645060773204,0.23221883,0.0,13
27.604797,0.010505155,0.7256441414356232,10450,1941.389812707901,0.225396,1321098,183.325,769.7610160160887,0.225396,0.0,12
27.582636,0.010970649,0.9720918722450733,10464,1945.1239507198334,0.25002354,1323881,190.025,807.8561294994597,0.25002354,0.0,14
27.543097,0.010776063,0.9200947061181068,10475,1948.862339258194,0.23862448,1326230,196.8,847.2169429888002,0.23862448,0.0,11
27.514637,0.010526505,0.9811883121728897,10488,1952.6010675430298,0.23016867,1328975,208.1,897.3671156512253,0.23016867,0.0,13
27.519566,0.010779918,0.9730603396892548,10505,1956.341061592102,0.21685514,1332058,197.525,851.2373267013156,0.21685514,0.0,17
27.480087,0.010986303,0.8946701511740685,10518,1960.087325334549,0.22471872,1334695,195.875,835.4644591489393,0.22471872,0.0,13
27.460857,0.010888697,0.9630132019519806,10531,1963.8238446712494,0.23740597,1337147,189.0,809.3519990340537,0.23740597,0.0,13
27.43369,0.010735625,0.9447856284677982,10543,1967.589812040329,0.24054703,1339371,192.825,828.6872665272844,0.24054703,0.0,12
27.384516,0.010810116,0.9683694690465927,10558,1971.3365728855133,0.23422198,1342117,185.55,807.8531353174736,0.23422198,0.0,15
27.36285,0.011025134,0.9631166271865368,10574,1975.0798699855804,0.24133387,1345375,191.5,821.936763925484,0.24133387,0.0,16
27.332775,0.010614473,0.9713278897106647,10588,1978.8131580352783,0.2331357,1347740,184.475,800.8721526312902,0.2331357,0.0,14
27.313435,0.010765751,0.9469975307583809,10604,1982.5550355911255,0.21551108,1350767,181.95,779.4598482898806,0.21551108,0.0,16
27.293423,0.01089347,0.9431092627346516,10617,1986.2891170978546,0.25434726,1353448,189.95,811.2175362607844,0.25434726,0.0,13
27.261185,0.010995682,0.9531378671526909,10630,1990.0270748138428,0.23088637,1356072,200.5,853.9839031903053,0.23088637,0.0,13
27.23322,0.010551,0.9716383870691061,10647,1993.7570555210114,0.23368168,1359004,190.95,808.4962412770559,0.23368168,0.0,17
27.205814,0.010836801,0.9830347429960966,10658,1997.4891412258148,0.2251627,1361154,187.775,791.8569769164981,0.2251627,0.0,11
27.189686,0.01080734,0.982275927439332,10672,2001.2281455993652,0.23834305,1363687,181.75,760.6681884835513,0.23834305,0.0,14
27.187618,0.010621561,0.9538583718240261,10685,2004.97745013237,0.21551803,1366038,184.725,791.10952904625,0.21551803,0.0,13
27.140354,0.010819767,0.9686805903911591,10700,2008.7261474132538,0.23395577,1368886,185.8,806.5428470569805,0.23395577,0.0,15
27.096668,0.010720157,0.956252608448267,10715,2012.4625368118286,0.23298714,1371478,179.65,779.9713159910664,0.23298714,0.0,15
27.075647,0.010663705,0.9784808028489351,10728,2016.2111489772797,0.24299078,1373721,177.4,760.1399637921279,0.24299078,0.0,13
27.05225,0.010667564,0.9853402329608798,10741,2019.9563429355621,0.22128601,1376170,175.475,754.6399579056097,0.22128601,0.0,13
27.023159,0.011085839,0.9523664489388466,10755,2023.7029058933258,0.23240924,1378609,178.275,767.7259266662849,0.23240924,0.0,14
27.01762,0.010977795,0.9706541318446398,10768,2027.4434206485748,0.24334213,1381123,185.05,788.6053387485969,0.24334213,0.0,13
26.986012,0.0111700045,0.9595597200095654,10782,2031.1810479164124,0.22924304,1383584,180.95,760.146806174999,0.22924304,0.0,14
26.955181,0.010844155,0.9680757634341717,10795,2034.9285655021667,0.21904656,1386071,186.55,789.9063118909255,0.21904656,0.0,13
26.938202,0.010837914,0.9711062218993902,10808,2038.6630346775055,0.21062274,1388418,182.375,778.8999737046433,0.21062274,0.0,13
26.919132,0.010764557,0.898182787001133,10823,2042.4011096954346,0.23373207,1390972,180.0,782.7328919314468,0.23373207,0.0,15
26.9071,0.010930056,0.9546606950461864,10836,2046.1357600688934,0.26785082,1393482,180.725,779.476384010949,0.26785082,0.0,13
26.880163,0.0111069055,0.9586132504045963,10849,2049.8774235248566,0.2259334,1396036,186.825,806.2679546002289,0.2259334,0.0,13
26.8606,0.010991161,0.9511396065354347,10861,2053.6356132030487,0.23309962,1398520,197.925,868.9545608464199,0.23309962,0.0,12
26.827717,0.011181319,0.978492533788085,10876,2057.398269176483,0.22304635,1401269,194.675,848.1259771061912,0.22304635,0.0,15
26.810461,0.01105413,0.8423815965652466,10886,2061.1461896896362,0.22687173,1402993,189.95,840.4220323915573,0.22687173,0.0,10
26.796734,0.011233492,0.9789675511419773,10900,2064.8839416503906,0.264332,1405549,179.9,777.7525619887552,0.264332,0.0,14
26.784412,0.011215663,0.8918559327721596,10910,2068.629814863205,0.26403725,1407518,183.275,794.2315002323356,0.26403725,0.0,10
26.75484,0.0108738495,0.9655310027301311,10922,2072.3819365501404,0.23440985,1409672,185.575,813.0366825507796,0.23440985,0.0,12
26.732578,0.010996351,0.9767575990408659,10935,2076.126117706299,0.21647763,1412118,188.075,813.5811054326098,0.21647763,0.0,13
26.750256,0.010891905,0.9166824147105217,10948,2079.8776211738586,0.24700508,1414446,184.6,796.794568567633,0.24700508,0.0,13
26.719372,0.011123896,0.9524133168160915,10962,2083.6204538345337,0.24845247,1417090,185.45,786.3288748469455,0.24845247,0.0,14
26.717152,0.010824163,0.9690154958516359,10977,2087.370990037918,0.23159297,1419963,187.65,807.859081860349,0.23159297,0.0,15
26.69199,0.010805434,0.9314136952161789,10991,2091.1254498958588,0.23142043,1422601,189.35,809.9869407691727,0.23142043,0.0,14
26.673151,0.011183461,0.9685024581849575,11005,2094.8673441410065,0.2485718,1425092,185.725,802.604566255561,0.2485718,0.0,14
26.657873,0.011026999,0.9057927653193474,11019,2098.6296186447144,0.24900687,1427686,185.575,796.8722279829566,0.24900687,0.0,14
26.633976,0.011490351,0.9583029225468636,11031,2102.3805496692657,0.23480472,1430217,190.4,828.5479250068398,0.23480472,0.0,12
26.58894,0.011419101,0.9789012707769871,11046,2106.1208758354187,0.23914881,1433266,201.425,877.1014231245745,0.23914881,0.0,15
26.541348,0.011394588,0.950595997273922,11060,2109.8517758846283,0.23667347,1435919,199.8,870.6543231562337,0.23667347,0.0,14
26.526148,0.01147651,0.992943188175559,11075,2113.5944254398346,0.22116435,1438902,196.7,855.3264970497391,0.22116435,0.0,15
26.517822,0.010909083,0.9576975144445896,11089,2117.3410267829895,0.23947096,1441713,196.35,856.6362239035636,0.23947096,0.0,14
26.510403,0.010944436,0.8841949701309204,11103,2121.0883872509003,0.23795314,1444668,204.45,915.1708458727201,0.23795314,0.0,14
26.51183,0.011190743,0.951340314000845,11117,2124.827751636505,0.25592604,1447564,206.4,920.8642805875486,0.25592604,0.0,14
26.478985,0.011504164,0.976148234680295,11130,2128.5692772865295,0.23811503,1450140,203.5,893.1741588818186,0.23811503,0.0,13
26.478024,0.011373484,0.9381517246365547,11141,2132.309313058853,0.24631023,1452369,202.85,884.4141611595973,0.24631023,0.0,11
26.466656,0.01107041,0.9603886529803276,11153,2136.043770313263,0.24096815,1454702,198.225,860.2527255213572,0.24096815,0.0,12
26.424427,0.0111957295,0.9691018741577864,11168,2139.7791726589203,0.23572695,1457352,189.875,816.8152739783051,0.23572695,0.0,15
26.398636,0.011151706,0.9429812468588352,11185,2143.5264728069305,0.24099426,1460530,185.225,797.549879525649,0.24099426,0.0,17
26.383602,0.011063149,0.9687027037143707,11198,2147.285607099533,0.22997446,1463054,184.025,809.4501868367157,0.22997446,0.0,13
26.370724,0.010992159,0.9141913130879402,11211,2151.01810503006,0.2375389,1465569,190.3,840.6671754063898,0.2375389,0.0,13
26.367756,0.010896456,0.9624102786183357,11225,2154.750915288925,0.22091965,1468254,193.1,850.5628641638425,0.22091965,0.0,14
26.346552,0.011300081,0.9634783118963242,11239,2158.481523036957,0.24156561,1470887,188.675,829.9806790584107,0.24156561,0.0,14
26.332016,0.011269556,0.9676312878727913,11251,2162.2251076698303,0.2287126,1473338,194.225,861.2249205823955,0.2287126,0.0,12
26.289188,0.011199086,0.870915412902832,11262,2165.9585387706757,0.2255187,1475674,201.875,884.7021815737884,0.2255187,0.0,11
26.274103,0.01128811,0.9373484700918198,11275,2169.700764656067,0.25234962,1478025,194.6,845.3762391777636,0.25234962,0.0,13
26.232721,0.011040546,0.9680165350437164,11288,2173.432489156723,0.24429993,1480503,197.175,851.1758199585668,0.24429993,0.0,13
26.202961,0.011288832,0.8913562446832657,11300,2177.1651730537415,0.24232809,1483045,192.75,849.2916582704878,0.24232809,0.0,12
26.1716,0.011164302,0.9170462861657143,11310,2180.917861700058,0.24547915,1485122,200.5,894.8618162500516,0.24547915,0.0,10
26.166306,0.011198834,-1.908489465713501,11321,2184.668379306793,0.24592796,1487231,202.275,904.6557182541685,0.24592796,0.0,11
26.136028,0.010991925,0.9255513027310371,11330,2188.406962156296,0.2242425,1489192,206.45,925.415520420064,0.2242425,0.0,9
26.121769,0.010847074,0.9118035957217216,11344,2192.1355531215668,0.24499817,1491786,193.925,868.3703118454317,0.24499817,0.0,14
26.135666,0.011013193,0.9755718968808651,11356,2195.868944168091,0.23104696,1494154,198.1,892.3786387104814,0.23104696,0.0,12
26.118183,0.011079747,0.9803467225283384,11367,2199.6064445972443,0.23841617,1496347,196.1,882.9356652854273,0.23841617,0.0,11
26.097406,0.011113385,0.9294635653495789,11377,2203.34884929657,0.26692563,1498627,203.575,920.4838914966706,0.26692563,0.0,10
26.070507,0.011459677,0.9225476533174515,11390,2207.0823245048523,0.27107334,1501406,212.025,956.7249201171246,0.27107334,0.0,13
26.067577,0.011114026,0.9017738476395607,11403,2210.826321363449,0.24205002,1504209,215.875,964.1907088357414,0.24205002,0.0,13
26.014954,0.011493127,0.9750354774296284,11414,2214.5664100646973,0.24439716,1506302,208.025,929.0547036893946,0.24439716,0.0,11
25.991114,0.0110335145,0.9728799350559711,11427,2218.311054468155,0.23806977,1508985,207.625,920.5961990773765,0.23806977,0.0,13
25.978226,0.011181522,0.9783840961754322,11439,2222.059114933014,0.24114795,1511228,195.925,868.2172546596405,0.24114795,0.0,12
25.958584,0.01095897,0.9691870026290417,11453,2225.793796300888,0.22663847,1514065,197.325,873.2819299525581,0.22663847,0.0,14
25.946812,0.011291428,0.963666096329689,11466,2229.534378051758,0.2391496,1516948,202.85,896.7169425861484,0.2391496,0.0,13
25.934656,0.011430187,0.8935574591159821,11479,2233.28120470047,0.25305188,1519579,208.775,923.4284456712888,0.25305188,0.0,13
25.93771,0.011257159,0.9609541445970535,11491,2237.022387266159,0.22847947,1521943,209.425,929.903713325891,0.22847947,0.0,12
25.912176,0.011679835,0.9695030748844147,11504,2240.7747235298157,0.2432398,1524426,197.725,874.9681831607224,0.2432398,0.0,13
25.890766,0.011332938,0.9753156546503305,11515,2244.5340924263,0.2537426,1526485,196.35,868.5524897206653,0.2537426,0.0,11
25.852093,0.0113586625,0.9067748114466667,11528,2248.299247980118,0.2609388,1528953,189.225,828.9801516190782,0.2609388,0.0,13
25.830072,0.011267259,0.9660877585411072,11541,2252.151068210602,0.2323946,1531557,192.8,845.7684991846284,0.2323946,0.0,13
25.820044,0.010882037,0.9780678078532219,11551,2255.9043645858765,0.2519968,1533683,197.975,875.0554431016586,0.2519968,0.0,10
25.815533,0.011141,0.9867961602285504,11564,2259.6349098682404,0.25944862,1536790,213.375,944.7354784904315,0.25944862,0.0,13
25.776585,0.01131465,0.8093550652265549,11575,2263.376373529434,0.22740741,1539371,225.625,1012.1749215336679,0.22740741,0.0,11
25.755459,0.011858838,0.9805264547467232,11587,2267.1111466884613,0.23541732,1541832,225.7,1005.0381734099807,0.23541732,0.0,12
25.726822,0.011353613,0.9463048242032528,11600,2270.842199087143,0.24709418,1544531,218.6,975.7078858982583,0.24709418,0.0,13
25.719921,0.011056481,0.9150644615292549,11616,2274.577181816101,0.24578938,1547577,200.05,889.2787700441586,0.24578938,0.0,16
25.710033,0.010930331,0.9712046608328819,11628,2278.315224647522,0.236569,1550116,200.4,902.7869304522059,0.236569,0.0,12
25.715252,0.01130317,0.9651884809136391,11643,2282.0538561344147,0.22971456,1553338,208.175,938.9730388918639,0.22971456,0.0,15
25.70721,0.011178711,0.964752271771431,11655,2285.8038606643677,0.23655505,1555895,211.4,959.8687973044571,0.23655505,0.0,12
25.676983,0.011705903,0.9847647892311215,11667,2289.5370287895203,0.2511765,1558237,209.25,943.4213972212813,0.2511765,0.0,12
25.65826,0.011411147,0.956493753939867,11678,2293.27002620697,0.22368722,1560467,204.625,920.4835088776215,0.22368722,0.0,11
25.650036,0.011446055,0.9609127976000309,11687,2297.015805244446,0.24363565,1562540,208.75,935.884220219447,0.24363565,0.0,9
25.614948,0.0116349915,0.9627861939370632,11700,2300.755752325058,0.23547128,1565115,207.725,919.6742206677961,0.23547128,0.0,13
25.581928,0.011570165,0.9720941707491875,11711,2304.4926505088806,0.2634922,1567435,209.8,929.8597201946814,0.2634922,0.0,11
25.55869,0.011478819,0.9019033089280128,11723,2308.260362148285,0.2277389,1569829,202.65,894.6846053879251,0.2277389,0.0,12
25.537846,0.011757344,0.9462463147938251,11736,2312.005936861038,0.25220785,1572447,204.175,925.2085401716165,0.25220785,0.0,13
25.53186,0.011450032,0.9093342646956444,11749,2315.7414491176605,0.23880336,1574990,199.0,887.4141994926182,0.23880336,0.0,13
25.521927,0.011506913,0.9682106450200081,11760,2319.479392528534,0.24115828,1577270,200.75,881.2743325881926,0.24115828,0.0,11
25.481945,0.011259408,0.9497744515538216,11772,2323.21395945549,0.24908814,1579913,207.45,908.4135073132511,0.24908814,0.0,12
25.499199,0.011593612,0.8460759818553925,11786,2326.963342189789,0.25287426,1582715,213.85,939.8416419907869,0.25287426,0.0,14
25.463352,0.01142331,0.6737959682941437,11799,2330.6938614845276,0.25766212,1585285,204.825,904.1225296432319,0.25766212,0.0,13
25.439774,0.01140487,0.9302912652492523,11810,2334.4322440624237,0.22693495,1587496,202.2,893.344194762018,0.22693495,0.0,11
25.449276,0.011677568,0.9351627826690674,11824,2338.1857159137726,0.2261128,1590193,196.975,873.6041279358869,0.2261128,0.0,14
25.461155,0.011442976,0.9683567546308041,11836,2341.9334223270416,0.24606495,1592698,201.4,902.975415028189,0.24606495,0.0,12
25.44228,0.011028712,0.9544867388904095,11847,2345.673506498337,0.2162033,1594892,199.125,895.7714982722867,0.2162033,0.0,11
25.415737,0.011165042,0.9531647823750973,11860,2349.4147579669952,0.22571644,1597467,198.65,870.4182857292293,0.22571644,0.0,13
25.409946,0.011374386,0.902647353708744,11874,2353.1707661151886,0.25055358,1600644,208.1,913.093577602416,0.25055358,0.0,14
25.37608,0.011360275,0.9843144975602627,11886,2356.9111757278442,0.24522826,1602962,207.45,904.8624891557727,0.24522826,0.0,12
25.345692,0.011571474,0.9797796029597521,11898,2360.6540434360504,0.24806356,1605593,215.575,954.3962583868697,0.24806356,0.0,12
25.325867,0.011441776,0.9739858340471983,11909,2364.392694711685,0.2366837,1607997,213.725,960.6368167522545,0.2366837,0.0,11
25.29803,0.011586892,0.9715187344700098,11923,2368.147455215454,0.24100241,1610753,207.0,917.1974358935659,0.24100241,0.0,14
25.283375,0.011287333,0.9617614038288593,11936,2371.8914444446564,0.22784443,1613546,211.525,934.7920356909174,0.22784443,0.0,13
25.254658,0.011511153,0.9467422962188721,11952,2375.633469581604,0.2337337,1616512,196.725,860.5662856408537,0.2337337,0.0,16
25.21027,0.01127431,0.9432248286902905,11963,2379.3765194416046,0.2342196,1618821,201.7,900.6564097763807,0.2342196,0.0,11
25.215954,0.011983786,0.9759836886078119,11974,2383.117580652237,0.2405469,1621753,214.875,970.0644703392057,0.2405469,0.0,11
25.173607,0.011352721,0.9823190420866013,11988,2386.855959415436,0.21587987,1624734,223.225,1004.7000279950907,0.21587987,0.0,14
25.12675,0.011751762,0.9120921418070793,11999,2390.5985264778137,0.20488891,1627108,226.95,1023.6873329052312,0.20488891,0.0,11
25.123184,0.011726674,0.982751302421093,12012,2394.346671819687,0.25280944,1630031,225.05,1024.6284142240245,0.25280944,0.0,13
