# {"t_start": 1552729570.8799193, "env_id": null} 
r,l,t
1.436178,78,4324.331867
1.046429,77,4324.878273
1.520502,43,4325.192508
2.058615,77,4325.750214
1.090015,69,4326.250692
0.716663,63,4326.70978
1.875705,114,4327.54861
0.9273,78,4328.114028
0.668557,48,4328.636393
1.407133,32,4328.865819
1.57879,63,4329.323386
1.574794,78,4329.887133
0.988609,53,4330.272512
1.434142,36,4330.541979
1.643461,53,4330.9132
1.036283,31,4331.134935
1.486874,84,4331.740471
2.234374,57,4332.154949
1.822028,63,4332.608869
1.472151,45,4332.931873
1.932988,42,4333.229754
1.487614,32,4333.474705
1.806453,40,4333.755232
1.396514,36,4334.024716
0.57922,29,4334.227741
2.118696,68,4334.723827
1.536081,32,4334.963063
1.701414,88,4335.602528
1.29963,48,4336.175167
1.894429,45,4336.509611
1.201492,47,4336.83496
1.099812,68,4337.336135
1.864444,56,4337.74456
1.084054,78,4338.309908
1.789215,31,4338.536798
1.855485,77,4339.08112
1.406823,43,4339.384355
1.808388,41,4339.679453
2.12798,51,4340.046172
0.916135,62,4340.500201
2.214631,85,4341.119746
1.880693,55,4341.520277
1.559309,58,4341.940289
1.690608,83,4342.556376
1.908223,103,4343.307562
1.92601,33,4343.715737
1.1547,37,4343.987434
2.084127,41,4344.283172
1.486577,32,4344.522283
0.721208,60,4344.95755
0.994979,61,4345.389433
2.036859,48,4345.744716
0.90898,113,4346.568399
1.622791,48,4346.91858
1.939855,67,4347.432183
0.647049,34,4347.675621
2.350081,49,4348.0326
1.016547,105,4348.778427
1.485921,57,4349.191799
1.538442,40,4349.492568
1.426985,72,4350.011024
2.197605,59,4350.446717
2.112013,78,4351.00775
1.319935,42,4351.505503
1.384676,76,4352.050652
2.974477,53,4352.438077
1.382295,37,4352.693066
1.106891,30,4352.916871
1.182736,44,4353.25006
1.937258,65,4353.719958
1.609057,79,4354.296301
1.623425,37,4354.562215
1.83884,61,4354.996973
1.858826,55,4355.385253
0.888239,48,4355.733294
0.92319,57,4356.138178
1.003405,77,4356.685312
1.915409,41,4356.98147
1.099858,32,4357.216626
0.675907,30,4357.443232
1.864156,56,4357.830971
1.440498,45,4358.171801
1.998867,63,4358.790231
0.724269,54,4359.186208
2.269417,59,4359.605464
1.574553,82,4360.179159
2.128498,45,4360.495995
1.327656,59,4360.904426
1.582622,52,4361.278095
2.030812,57,4361.672426
0.80918,62,4362.108539
0.494753,38,4362.3853
2.142946,75,4362.913057
1.123346,39,4363.190422
1.075805,30,4363.406706
2.176301,65,4363.85699
0.902535,74,4364.395998
1.385192,52,4364.770693
1.156245,50,4365.153471
1.165767,31,4365.372751
1.718741,53,4365.744972
0.959552,61,4366.345786
1.693856,64,4366.815012
1.714911,55,4367.215998
2.297405,57,4367.632037
1.773118,47,4367.976027
1.491936,54,4368.365675
1.640732,89,4369.013095
1.066027,26,4369.221993
2.093049,88,4369.869436
1.142388,64,4370.341128
1.859731,57,4370.753343
0.883462,52,4371.135869
1.495427,69,4371.632381
1.911102,76,4372.187413
1.603831,41,4372.495393
2.019067,63,4372.947006
2.07214,49,4373.298458
1.487961,38,4373.583088
1.626191,71,4374.251816
2.12582,57,4374.662354
1.974861,87,4375.284009
0.700213,63,4375.733473
0.728995,68,4376.226972
1.921328,50,4376.600572
1.708002,71,4377.106147
1.619734,62,4377.561078
1.742379,62,4378.013622
1.439919,55,4378.402166
1.341474,29,4378.614674
1.627753,79,4379.176313
2.659389,67,4379.667768
2.324327,63,4380.116574
1.545119,41,4380.411245
1.997703,39,4380.68852
1.364328,53,4381.09144
1.806816,71,4381.773009
1.315731,40,4382.072159
1.930191,59,4382.500345
2.033541,48,4382.840074
1.448811,49,4383.217842
2.162005,39,4383.507741
1.899394,55,4383.892726
1.79779,59,4384.322791
1.836005,40,4384.618763
1.912729,42,4384.92705
0.919645,44,4385.243456
1.115896,33,4385.488481
1.917709,81,4386.059953
1.038739,92,4386.721768
0.526364,39,4387.005969
2.411268,67,4387.513343
1.238511,41,4387.797395
2.597303,64,4388.26357
1.746101,57,4388.672271
1.895487,56,4389.258688
1.817641,48,4389.613689
1.815045,45,4389.943808
1.878367,64,4390.428266
0.663334,42,4390.728934
2.12473,38,4391.012126
1.04498,76,4391.563988
0.896344,69,4392.069611
0.571036,33,4392.307561
0.776273,51,4392.675544
1.694559,56,4393.083448
1.674293,61,4393.528684
1.784699,112,4394.330998
2.014552,59,4394.752447
1.805571,44,4395.076993
1.001306,62,4395.528898
1.288333,30,4395.743814
1.167025,33,4395.985287
1.568282,109,4396.957587
1.09183,86,4397.581924
1.750599,56,4397.993373
1.841681,67,4398.479996
1.324462,33,4398.708093
1.027812,79,4399.271746
0.895504,39,4399.556241
1.567772,47,4399.882447
1.710154,54,4400.278592
1.947491,64,4400.734804
1.911559,53,4401.113798
1.508735,39,4401.390685
1.715098,45,4401.714522
2.327022,65,4402.179994
1.676369,62,4402.627842
1.423442,35,4402.86813
1.747801,48,4403.219565
1.427747,100,4403.951646
1.922662,63,4404.59801
1.960338,63,4405.048588
1.833147,43,4405.362372
2.552536,75,4405.902928
1.337114,42,4406.210176
2.282063,100,4406.98189
1.969601,57,4407.393008
1.897064,69,4407.884154
1.104813,28,4408.099659
1.709358,53,4408.489524
2.10697,109,4409.286574
0.95061,57,4409.698811
2.501552,72,4410.229692
1.683549,35,4410.487623
1.770725,57,4410.885629
1.743904,51,4411.268543
1.151037,45,4411.592961
1.199105,68,4412.260777
0.43488,26,4412.459183
1.601982,70,4412.959416
1.914118,53,4413.333481
1.956864,71,4413.835367
1.005535,21,4413.990102
2.197172,50,4414.363293
1.67449,35,4414.613797
1.019075,22,4414.773801
1.630651,35,4415.025481
2.356588,64,4415.493439
1.15271,99,4416.192598
2.083973,82,4416.78464
2.275093,82,4417.379752
2.174191,52,4417.753395
2.437151,56,4418.157182
2.049207,45,4418.490271
1.535443,58,4418.900625
2.700638,75,4419.619947
1.071558,56,4420.028378
0.560701,43,4420.333441
1.833437,83,4420.931322
1.559083,40,4421.219145
1.532831,64,4421.688624
1.507916,57,4422.098179
0.855283,43,4422.404182
1.097011,70,4422.907683
1.740658,55,4423.305669
1.685135,72,4423.822423
1.671865,53,4424.206347
0.923245,62,4424.66296
2.534597,58,4425.084574
1.206764,33,4425.320733
1.846683,45,4425.645537
1.812172,50,4426.013845
0.566253,21,4426.160264
2.228225,72,4426.692885
1.101776,44,4427.203824
1.812421,73,4427.724446
1.889438,59,4428.159888
1.622299,51,4428.528811
0.839413,63,4428.978603
0.761135,47,4429.310398
2.000912,62,4429.766144
1.807695,51,4430.132347
1.233777,44,4430.455732
0.843132,55,4430.832341
2.306867,62,4431.296924
1.467407,67,4431.77023
0.604414,30,4431.994719
2.364475,74,4432.52882
1.411988,39,4432.796846
1.884832,94,4433.497172
2.013461,49,4433.832139
1.501716,75,4434.378513
1.776515,92,4435.222771
2.103032,47,4435.569791
1.839739,103,4436.31061
1.678828,48,4436.665144
2.261094,81,4437.268288
2.08672,56,4437.679267
1.274068,64,4438.14625
1.049593,52,4438.534676
1.084707,51,4438.892972
0.931733,56,4439.312112
1.991444,49,4439.668292
1.60572,55,4440.068526
2.079976,56,4440.487244
1.891955,67,4440.968342
1.336041,59,4441.389777
2.380533,54,4441.785097
2.064982,98,4442.675968
1.961374,45,4443.006593
1.989886,45,4443.33007
1.496779,39,4443.616944
1.870655,66,4444.097161
0.470747,26,4444.289439
0.998959,45,4444.614835
2.250286,52,4444.997464
1.284334,84,4445.624075
0.398332,38,4445.895254
1.524348,41,4446.201917
1.911451,70,4446.71727
1.885161,56,4447.125272
1.975471,35,4447.372412
2.884824,78,4447.943411
1.296763,49,4448.291155
1.626336,34,4448.547026
0.334544,66,4449.026427
1.883902,75,4449.569591
1.552202,55,4450.143517
1.370924,44,4450.47432
2.475054,79,4451.03599
1.440638,42,4451.339965
1.767056,44,4451.663041
1.092984,39,4451.949954
1.279345,55,4452.345461
2.346498,72,4452.863512
1.21221,45,4453.193616
0.683123,50,4453.565901
1.676536,30,4453.780334
2.790191,71,4454.302199
1.627457,47,4454.638795
1.218853,46,4454.979526
1.355593,45,4455.302671
1.708492,67,4455.77989
0.851771,57,4456.188123
0.70712,67,4456.671123
1.547543,57,4457.080365
1.879647,60,4457.688265
1.806553,43,4458.036279
2.013655,73,4458.56349
1.246214,60,4458.998768
1.167208,75,4459.558157
0.815454,43,4459.856764
1.275072,84,4460.484398
1.202135,40,4460.769473
1.282096,61,4461.213338
0.513385,21,4461.36817
2.116889,75,4461.896332
2.059452,74,4462.445328
1.152323,56,4462.83656
1.85512,46,4463.180501
0.505609,45,4463.506835
1.495429,56,4463.90484
2.546102,57,4464.329005
1.074838,85,4464.941562
1.770835,51,4465.509744
3.1221,86,4466.124635
1.670852,75,4466.659905
1.509526,40,4466.951744
1.606759,49,4467.318941
1.78733,71,4467.816758
2.204849,43,4468.121038
2.602049,58,4468.539716
1.245664,34,4468.781506
1.568711,49,4469.12988
1.286612,65,4469.596383
1.495019,48,4469.943888
1.31273,70,4470.4505
2.011845,87,4471.082481
1.486728,59,4471.507038
1.231105,52,4471.872535
1.000428,47,4472.230217
1.48383,46,4472.56933
1.804632,67,4473.214804
1.978228,54,4473.610756
0.973128,55,4474.00463
1.018237,35,4474.250564
2.005281,47,4474.590895
1.294145,42,4474.88889
1.568574,40,4475.190829
2.007417,57,4475.613784
1.922018,60,4476.053479
0.583914,59,4476.485646
1.626994,26,4476.672471
0.99216,111,4477.487714
1.926244,58,4477.900474
1.642277,45,4478.236824
1.86139,53,4478.628614
1.719301,40,4478.92077
0.814342,57,4479.349417
1.710667,45,4479.675488
1.832897,45,4480.002151
1.909715,42,4480.491833
1.860355,55,4480.872434
0.809597,67,4481.363762
0.915728,46,4481.7052
0.552551,36,4481.973752
1.664002,64,4482.449647
1.54323,45,4482.762838
1.583157,59,4483.190478
1.327457,51,4483.567437
1.565407,37,4483.82532
0.82737,40,4484.123477
1.815251,44,4484.458396
1.666523,45,4484.770113
1.838416,68,4485.285048
0.588451,38,4485.567254
1.233809,65,4486.033432
1.915352,87,4486.657315
2.141527,68,4487.150307
1.998336,67,4487.633767
1.471118,46,4488.148653
2.17779,47,4488.488464
1.735094,43,4488.781887
2.474077,61,4489.212194
2.200203,38,4489.491667
1.974971,62,4489.930732
0.942706,46,4490.257613
1.986305,74,4490.784562
1.488533,35,4491.041715
0.519703,41,4491.329158
2.070925,41,4491.622653
0.908429,59,4492.038142
0.901771,36,4492.297022
1.908469,66,4492.76897
2.582891,90,4493.414273
1.064365,68,4493.887555
1.07263,51,4494.253658
0.806124,81,4494.830981
2.312585,89,4495.632406
0.952088,62,4496.08137
1.611567,37,4496.342651
1.544033,58,4496.764195
1.285262,54,4497.159505
1.865026,84,4497.764896
1.176561,67,4498.241074
1.103876,86,4498.857829
1.106669,69,4499.36072
1.826871,57,4499.769366
2.244607,49,4500.120313
1.803827,50,4500.488467
1.965885,59,4500.897043
1.888208,69,4501.419664
1.292377,34,4501.665658
1.752945,69,4502.176504
1.485967,42,4502.489127
0.649539,59,4502.905503
1.764877,56,4503.510535
2.212221,64,4503.967873
1.913164,66,4504.451376
1.058175,41,4504.73694
1.70926,36,4505.00682
1.146627,61,4505.451168
0.613272,39,4505.717586
0.914134,69,4506.226414
2.045014,36,4506.499856
0.920444,27,4506.684726
1.635769,33,4506.92053
1.254218,47,4507.26631
1.141126,31,4507.499075
2.070783,54,4507.877915
0.456808,32,4508.11756
1.397522,35,4508.36289
1.779298,57,4508.770542
2.093958,42,4509.082087
1.055838,65,4509.556571
1.517588,64,4510.015062
1.923196,105,4510.944241
1.544844,46,4511.277872
2.550616,68,4511.769365
1.223786,58,4512.198545
1.869999,30,4512.43083
2.135355,36,4512.688198
0.60728,28,4512.889846
0.545148,38,4513.173061
2.311486,90,4513.821691
1.934068,52,4514.219033
2.398505,51,4514.586671
1.484091,36,4514.839197
1.692697,48,4515.209838
1.631412,48,4515.563831
2.067673,64,4516.036965
2.161673,75,4516.590757
1.743097,46,4516.930121
1.942246,74,4517.470844
1.161506,70,4517.978935
0.85958,65,4518.603472
2.062163,79,4519.182193
1.422829,62,4519.637713
1.965213,66,4520.115631
1.036415,57,4520.529528
1.434282,101,4521.244237
1.692908,44,4521.569958
1.600362,62,4522.018325
0.978854,69,4522.514006
2.40086,71,4523.01593
2.476017,54,4523.404791
1.639473,54,4523.794674
1.575919,47,4524.129596
1.365534,57,4524.538922
2.078481,50,4524.891122
1.085499,47,4525.229333
0.909521,27,4525.430727
0.571964,24,4525.603352
1.238782,43,4526.085499
2.082882,48,4526.439289
1.618442,48,4526.782148
2.351693,75,4527.3168
1.919318,62,4527.755355
2.091526,54,4528.143154
1.436156,40,4528.442371
1.777353,35,4528.683251
1.702156,55,4529.07184
1.110295,42,4529.377891
1.713933,39,4529.662988
1.664511,37,4529.930377
1.555911,38,4530.204446
1.298963,23,4530.370555
2.022432,45,4530.696512
1.034194,55,4531.091487
1.87719,43,4531.392992
1.647986,39,4531.676145
2.349986,60,4532.113967
2.617504,65,4532.581798
1.725932,65,4533.043654
2.668646,57,4533.620722
2.324904,51,4533.993202
1.863029,56,4534.394532
1.903414,28,4534.609282
2.137871,60,4535.046508
2.021345,62,4535.496518
1.144611,67,4535.973935
1.808248,52,4536.350096
1.143239,54,4536.745979
1.297615,66,4537.22405
1.000845,68,4537.71512
1.890372,41,4538.011724
0.889032,99,4538.717581
1.380525,41,4539.015525
1.765562,48,4539.357912
1.87593,41,4539.656407
1.973323,55,4540.0512
1.773252,53,4540.436386
0.780788,52,4540.802558
1.666647,41,4541.272206
1.305922,40,4541.571378
1.633173,38,4541.842632
1.643604,40,4542.138828
1.054063,44,4542.467222
1.5413,56,4542.861313
2.549412,118,4543.717648
2.518887,61,4544.153392
0.618355,36,4544.424018
1.361228,29,4544.629357
2.032492,40,4544.921428
1.87568,40,4545.212805
1.265998,39,4545.504407
1.792938,49,4545.844674
1.700661,37,4546.114951
1.675801,68,4546.611011
0.923555,30,4546.825527
1.877644,67,4547.310518
2.089065,60,4547.746311
1.989743,41,4548.04448
1.583777,49,4548.388842
2.244065,72,4549.095398
2.044368,63,4549.547652
1.747626,37,4549.804268
1.741985,51,4550.173363
1.792179,88,4550.806422
0.448169,35,4551.062191
1.612402,55,4551.45724
1.640314,79,4552.022804
1.115672,26,4552.209291
1.785544,58,4552.641209
1.707108,62,4553.089448
1.542892,41,4553.377512
1.662942,63,4553.827479
0.764971,48,4554.180004
1.768184,56,4554.591712
2.11372,68,4555.08187
1.156241,52,4555.464001
1.521883,31,4555.678397
1.602941,44,4556.00271
1.872311,43,4556.502842
0.803548,80,4557.073716
0.656803,49,4557.445883
1.189827,71,4557.949947
2.128151,55,4558.336233
0.590149,31,4558.561467
0.909789,55,4558.951145
1.747762,74,4559.488007
1.975914,46,4559.812908
1.822839,69,4560.312321
1.3889,53,4560.694077
1.911826,41,4560.989193
1.623598,46,4561.318578
1.401945,37,4561.585181
1.861476,40,4561.869377
0.705052,50,4562.234995
2.017029,73,4562.758474
2.138229,56,4563.167442
1.579121,44,4563.494627
1.355818,36,4563.935967
1.905872,82,4564.544931
1.119984,50,4564.895891
0.62269,19,4565.046635
2.523221,116,4565.87345
0.924959,67,4566.355263
2.209173,88,4566.992671
1.775893,42,4567.293563
1.585614,35,4567.548064
0.917979,49,4567.887703
0.450958,64,4568.379359
2.178714,47,4568.718859
1.790771,51,4569.085241
1.727617,54,4569.484403
1.99296,35,4569.725742
1.901171,37,4569.996529
1.595255,38,4570.270558
1.963932,77,4570.818315
0.67232,47,4571.161627
0.759244,66,4571.809244
1.280866,38,4572.102826
2.531071,68,4572.603433
1.579854,98,4573.31472
1.780238,71,4573.819308
1.301219,85,4574.43951
0.690761,47,4574.766947
1.73707,77,4575.318895
1.535139,41,4575.613755
2.054308,120,4576.517737
0.943759,62,4576.964394
1.174734,50,4577.326423
1.422057,69,4577.817903
1.976728,36,4578.081457
0.864906,67,4578.56424
1.688969,42,4579.040602
2.180078,44,4579.35861
1.090996,57,4579.765602
1.710041,43,4580.077069
2.225611,45,4580.394514
1.677133,67,4580.872206
2.080996,50,4581.23974
1.874075,33,4581.479839
1.793877,43,4581.777289
2.226332,34,4582.027086
0.870204,78,4582.5886
1.029996,35,4582.832231
1.635043,48,4583.185405
1.545299,57,4583.596985
1.88752,53,4583.978447
2.056781,47,4584.324835
0.621578,22,4584.527398
1.761956,72,4585.06389
1.966429,84,4585.66886
2.179478,48,4586.022466
1.684503,67,4586.67975
1.963322,86,4587.3034
2.361912,56,4587.710668
2.771184,50,4588.082579
2.56943,93,4588.746666
1.000063,27,4588.949216
0.853998,56,4589.365059
1.519196,31,4589.594627
1.250107,57,4590.008848
1.146132,96,4590.75326
1.401017,31,4590.983096
0.807195,56,4591.383776
2.567213,70,4591.886171
1.214417,52,4592.269955
1.308262,32,4592.513498
2.493415,64,4592.97248
1.582535,52,4593.347912
0.709891,58,4593.765346
2.318024,63,4594.560616
1.449028,49,4594.90555
1.225906,70,4595.421719
2.184325,77,4595.974149
2.081084,78,4596.53874
1.003348,75,4597.071831
1.321582,89,4597.707844
2.165496,118,4598.567351
2.017938,63,4599.015923
2.444517,46,4599.350137
1.794851,69,4599.84555
2.030492,52,4600.228445
0.973223,44,4600.560616
1.597167,54,4600.951944
1.623331,59,4601.37738
2.045953,68,4602.054356
1.895387,61,4602.49891
1.964903,41,4602.78072
0.906936,63,4603.235522
1.101287,64,4603.702064
0.977147,52,4604.080846
1.296278,87,4604.701093
1.395287,66,4605.186184
0.99754,32,4605.429725
2.219155,43,4605.730593
2.146254,88,4606.364579
2.21035,49,4606.716787
1.802121,44,4607.042235
1.811002,59,4607.468894
1.500603,52,4607.836138
2.499963,59,4608.27047
1.191033,22,4608.444525
2.40465,53,4608.809224
1.422973,60,4609.266272
2.061161,34,4609.67691
1.444271,57,4610.084737
0.576488,26,4610.278876
2.183691,44,4610.602692
1.337938,74,4611.134993
2.05322,49,4611.489235
0.512567,52,4611.855409
0.935442,42,4612.166828
1.824743,67,4612.648898
1.51133,58,4613.071977
1.869482,36,4613.332284
0.976467,74,4613.862039
1.566769,29,4614.076304
1.647029,61,4614.518146
1.807447,53,4614.883224
1.660103,37,4615.152962
2.141373,83,4615.745494
1.255226,50,4616.131138
1.543893,55,4616.529237
1.604828,53,4616.900817
1.563941,44,4617.420381
1.220571,57,4617.825196
2.002462,48,4618.182727
1.890032,72,4618.704595
1.705986,56,4619.112503
1.760794,45,4619.440623
1.449035,69,4619.93215
0.976558,37,4620.19144
0.725689,49,4620.549218
1.914624,35,4620.791441
2.19373,65,4621.263278
0.852617,44,4621.589232
2.288884,90,4622.23764
1.570344,73,4622.767697
1.99109,60,4623.211749
1.811403,48,4623.56688
0.562509,30,4623.782446
1.610212,28,4623.998349
1.736483,35,4624.243652
1.650627,74,4624.965336
1.957723,52,4625.340911
2.31493,46,4625.676198
1.858881,49,4626.033424
2.218003,36,4626.300168
0.831548,51,4626.671083
1.816187,51,4627.040977
2.288788,71,4627.558607
1.608784,49,4627.911463
1.572413,48,4628.264838
1.863963,72,4628.787317
1.654645,42,4629.10096
1.670134,36,4629.364017
1.688257,64,4629.830729
1.415455,59,4630.256375
1.950437,48,4630.614016
2.145031,76,4631.166134
2.134826,45,4631.495453
1.178913,54,4631.877934
1.961734,52,4632.295118
1.308834,104,4633.221097
2.090319,75,4633.758309
0.687222,52,4634.134862
1.742667,31,4634.357902
1.76464,58,4634.777308
2.110853,58,4635.194714
1.814066,54,4635.590185
2.024319,77,4636.135995
1.883162,55,4636.529521
0.964269,64,4636.988156
0.562282,41,4637.282049
1.774086,74,4637.80356
1.385904,44,4638.136858
0.940518,52,4638.522731
2.110483,64,4638.983003
1.879751,39,4639.259782
1.753714,40,4639.555985
1.870942,53,4640.142084
2.606339,70,4640.656854
1.907087,51,4641.021061
1.536648,90,4641.672884
1.377919,39,4641.955683
1.565421,42,4642.256703
1.389079,74,4642.801414
1.862791,38,4643.084024
1.875243,67,4643.568539
1.973841,65,4644.032861
2.035357,37,4644.29631
1.544819,55,4644.691631
2.260812,61,4645.12952
1.979475,36,4645.390881
2.231368,74,4645.937035
1.278568,68,4646.433181
1.549601,66,4646.902729
1.63003,56,4647.315747
1.379226,40,4647.780493
2.142013,48,4648.166018
1.485391,44,4648.504645
1.505459,57,4648.910918
1.505357,76,4649.484694
1.49586,89,4650.124854
2.281232,62,4650.582101
2.064887,73,4651.105655
1.636387,71,4651.624462
1.325065,65,4652.098488
1.615231,100,4652.830632
2.274001,91,4653.503787
1.511086,58,4653.923904
2.113917,66,4654.430476
2.055349,50,4654.789377
1.028292,84,4655.57533
0.878016,46,4655.904308
1.153405,62,4656.366154
2.722733,62,4656.814327
1.125099,72,4657.342282
1.537433,55,4657.734572
2.20027,66,4658.21319
2.072218,46,4658.554975
2.041327,42,4658.852298
1.84327,35,4659.111135
2.066744,111,4659.90031
2.095365,78,4660.478343
1.634395,50,4660.832583
1.427833,44,4661.159741
1.663251,52,4661.544106
1.022263,49,4661.885072
1.887455,41,4662.183388
1.86007,84,4662.786088
1.665001,42,4663.275524
0.936088,94,4663.960084
1.244163,57,4664.361077
1.765046,55,4664.756769
1.130954,65,4665.222496
1.725329,34,4665.484831
2.76239,67,4665.963769
3.133131,64,4666.432938
1.99238,40,4666.715572
1.595746,35,4666.969806
1.831596,40,4667.27656
1.539766,43,4667.586902
2.064037,107,4668.351966
1.112862,88,4668.996562
0.626285,26,4669.183662
1.619699,34,4669.445107
0.901927,73,4669.968223
1.965557,41,4670.255868
0.995484,66,4670.919293
0.949486,76,4671.47778
1.426649,64,4671.939318
1.35047,36,4672.195375
1.778236,81,4672.778119
2.234665,59,4673.202594
1.552018,59,4673.628965
2.343673,45,4673.957416
2.024646,51,4674.335793
1.672073,41,4674.633534
1.790241,33,4674.86165
2.494762,85,4675.493513
1.075438,53,4675.861468
1.341542,44,4676.188362
1.894058,60,4676.626501
1.21866,76,4677.20731
0.516479,26,4677.39701
1.597256,79,4677.967895
1.079965,34,4678.387586
1.714613,33,4678.629859
1.812976,69,4679.124067
0.516032,48,4679.480466
1.483952,51,4679.833476
1.982858,46,4680.174604
1.569235,49,4680.531025
1.670387,49,4680.871425
1.968772,47,4681.211147
2.232782,59,4681.637156
1.388893,44,4681.964411
1.074511,65,4682.434448
1.552027,62,4682.870407
1.248323,77,4683.444868
1.741416,61,4683.866987
1.959237,97,4684.569262
2.188997,61,4685.004801
2.557382,61,4685.449636
1.002592,51,4685.98389
2.264273,64,4686.454713
2.222189,65,4686.916534
1.46501,41,4687.2097
1.003048,42,4687.524067
1.622003,54,4687.913776
2.031541,51,4688.302192
1.946372,83,4688.884418
1.756517,52,4689.286364
2.011764,63,4689.733716
1.613585,51,4690.100912
2.782595,87,4690.727129
1.458749,72,4691.244671
1.480203,65,4691.716247
1.533764,37,4691.99369
2.076938,33,4692.225187
2.224743,55,4692.621077
0.933834,86,4693.398979
1.581203,33,4693.642149
1.596037,75,4694.179803
1.766436,92,4694.852483
2.069991,55,4695.250834
1.922145,81,4695.864513
1.262024,74,4696.441801
1.573952,41,4696.726912
2.155225,41,4697.028704
1.903207,52,4697.404218
1.291886,83,4698.005734
1.817913,42,4698.310992
2.101539,45,4698.638144
1.61563,58,4699.064654
1.200769,47,4699.397641
1.013001,85,4700.02758
1.622856,39,4700.303952
0.549661,28,4700.517963
2.176897,96,4701.379198
1.967681,83,4701.985394
1.606742,65,4702.471123
1.774333,64,4702.933188
2.544574,54,4703.324442
2.278778,85,4703.935989
2.142784,45,4704.253638
1.178891,27,4704.458579
1.773252,59,4704.87159
1.174263,77,4705.4427
1.419176,85,4706.050316
1.454458,47,4706.385246
2.037514,72,4706.908757
1.988245,38,4707.190944
0.434497,33,4707.437114
1.713997,36,4707.691502
0.425,28,4707.892246
1.606692,36,4708.172305
1.718586,43,4708.489291
0.963662,49,4709.019925
0.656848,46,4709.364575
0.752379,49,4709.723864
1.797763,54,4710.122144
1.358801,45,4710.461555
2.089586,48,4710.805627
1.538762,60,4711.248334
1.247382,52,4711.63677
2.382387,63,4712.093991
1.507659,37,4712.362668
0.774776,43,4712.68324
1.585771,41,4712.986156
1.460075,33,4713.233107
1.735586,58,4713.6685
1.695619,52,4714.055039
1.006321,85,4714.672952
2.091277,38,4714.958588
1.947847,50,4715.326867
1.156061,64,4715.799638
2.350239,87,4716.604447
1.91866,72,4717.128379
0.7721,61,4717.5683
1.323336,70,4718.080709
2.200679,37,4718.343322
0.872657,37,4718.612383
0.869601,61,4719.054176
0.911398,39,4719.336447
2.252854,50,4719.705525
1.707773,30,4719.934891
1.867656,51,4720.299149
1.255131,44,4720.625615
1.820273,46,4720.966471
1.810726,51,4721.328487
1.595834,97,4722.039151
1.89044,85,4722.651531
1.820229,34,4722.894891
1.396402,51,4723.27219
1.600438,52,4723.654563
1.818693,54,4724.229324
1.532828,44,4724.563601
1.317134,44,4724.874925
0.744864,47,4725.215664
1.018332,73,4725.734066
2.375441,85,4726.358066
1.631793,28,4726.571256
1.763773,97,4727.260799
1.817536,64,4727.722213
2.131389,65,4728.186284
0.564207,48,4728.541344
0.613336,77,4729.085538
1.950669,69,4729.581047
2.641933,104,4730.326102
1.68271,36,4730.591302
1.81525,53,4730.971967
1.827533,41,4731.260073
2.395201,54,4731.826007
1.969046,45,4732.153358
0.686569,23,4732.317901
0.560576,28,4732.528779
1.295458,39,4732.796679
1.169384,75,4733.33777
2.273717,66,4733.81013
1.991776,60,4734.246643
1.532606,67,4734.733169
1.62396,56,4735.14296
0.649257,41,4735.44789
2.353067,82,4736.033295
1.650929,42,4736.3474
1.552691,57,4736.754737
1.83261,60,4737.191133
2.282901,77,4737.752084
1.092437,69,4738.248702
1.191567,67,4738.730994
1.174308,40,4739.024444
1.843136,59,4739.621258
0.701321,39,4739.890635
1.526793,34,4740.142594
1.862127,47,4740.483209
1.910106,46,4740.806808
1.068749,52,4741.183167
1.519853,36,4741.45338
2.066728,73,4741.973116
1.044713,74,4742.501272
2.127611,50,4742.848207
2.762834,52,4743.224172
1.434186,61,4743.655704
2.117278,62,4744.099227
1.333687,30,4744.315995
2.162578,43,4744.621213
2.54731,63,4745.067598
2.07634,75,4745.600338
2.096135,44,4745.917665
1.765498,41,4746.2057
2.435007,73,4746.901351
2.957482,60,4747.343426
1.00433,49,4747.691201
1.01008,45,4748.015961
2.22464,60,4748.465746
1.663878,62,4748.906696
0.93374,70,4749.439882
0.926627,61,4749.867026
1.518326,40,4750.166362
1.989579,79,4750.73286
1.899205,68,4751.227755
1.802696,45,4751.556834
0.958207,44,4751.870799
1.046943,90,4752.543331
1.912319,54,4752.933775
1.951052,51,4753.297889
2.170412,45,4753.621738
0.617167,25,4753.794131
1.934679,74,4754.524752
2.652956,58,4754.951318
1.761856,70,4755.465595
2.287911,86,4756.081323
1.453881,53,4756.468672
0.995088,52,4756.83575
2.139707,96,4757.548409
1.13004,47,4757.882612
2.102325,45,4758.215332
1.099741,37,4758.493716
1.610338,43,4758.796546
1.32283,48,4759.153331
2.271862,71,4759.662685
0.913286,45,4759.986844
2.410756,123,4760.872709
1.945903,40,4761.17223
2.53317,85,4761.96759
2.302895,109,4762.767852
2.004788,59,4763.194435
1.193134,55,4763.597338
1.490181,51,4763.964253
1.140773,56,4764.36963
2.073909,45,4764.699171
2.08938,83,4765.297597
1.164214,42,4765.604503
1.941955,53,4765.984031
1.707113,46,4766.319349
0.8267,87,4766.951741
1.890011,61,4767.380504
1.663758,52,4767.763211
0.962113,89,4768.439624
0.980967,53,4768.808218
2.128931,65,4769.301537
1.613675,43,4769.788115
1.707003,45,4770.128722
1.832272,52,4770.522444
2.018219,70,4771.039156
0.826106,68,4771.546997
2.552968,104,4772.333846
