# {"env_id": null, "t_start": 1552797576.7086205} 
r,l,t
2.181397,22,17644.893694
1.613547,43,17645.480394
3.251745,32,17645.909956
1.679672,53,17646.631756
3.214785,61,17647.533621
5.204814,53,17648.248528
3.013042,41,17648.810587
0.604573,37,17649.307786
2.349599,21,17649.598543
2.765255,38,17650.109918
0.888038,21,17650.395747
3.484965,44,17651.069422
4.05393,34,17651.53786
2.03479,23,17651.854924
2.690226,37,17652.357511
3.106607,45,17652.974476
3.502772,41,17653.536411
3.021539,51,17654.298412
3.289577,46,17654.92609
2.999283,43,17655.514285
2.019445,32,17655.949382
1.188933,28,17656.329952
2.193005,40,17656.875059
2.524132,19,17657.135094
4.08749,46,17657.834469
3.542375,34,17658.292386
2.348493,48,17658.948856
2.672063,50,17659.628633
2.527862,30,17660.035822
3.499923,42,17660.610124
4.386809,49,17661.344937
2.921042,20,17661.630962
2.818695,53,17662.348357
2.047044,21,17662.639661
3.264754,54,17663.375361
2.676652,41,17663.940419
1.800344,49,17664.615192
2.90124,29,17665.082041
3.297217,31,17665.511801
3.646507,41,17666.065416
2.72052,25,17666.406161
1.129698,32,17666.846725
2.849279,39,17667.372587
1.139327,44,17667.969853
1.695724,72,17669.014154
2.948083,22,17669.310945
3.490144,24,17669.642087
0.945462,37,17670.145379
1.164063,55,17670.888532
2.436439,34,17671.348171
2.858352,32,17671.789102
2.028384,19,17672.11761
3.712195,43,17672.703404
3.631477,60,17673.513335
5.552542,53,17674.227405
2.171179,14,17674.419959
2.444809,46,17675.0458
2.61498,31,17675.544348
2.888699,41,17676.099902
0.5524,41,17676.660783
2.56321,34,17677.125456
2.921343,28,17677.508821
3.586072,47,17678.14193
3.506014,38,17678.661958
2.310425,19,17678.92047
3.611004,34,17679.458294
3.015287,44,17680.052873
2.361867,20,17680.32715
3.989551,38,17680.841907
2.136155,46,17681.46804
2.897386,19,17681.727774
1.490841,36,17682.215111
2.691275,47,17682.925927
2.86492,45,17683.542212
1.606216,24,17683.870646
0.667397,38,17684.387447
3.254459,42,17684.9637
4.121861,36,17685.457493
3.842134,43,17686.045183
3.137824,46,17686.748788
3.188239,38,17687.265386
3.47407,31,17687.694243
2.216042,20,17687.968712
3.205796,53,17688.690679
2.33983,33,17689.143634
3.174924,43,17689.796898
2.526884,35,17690.275576
3.38212,40,17690.821711
3.592894,27,17691.191626
2.364097,22,17691.494298
2.927121,30,17691.904569
3.223912,44,17692.502005
2.599658,29,17692.89783
3.117096,34,17693.437031
3.568124,40,17693.978359
2.737375,47,17694.612798
2.178305,20,17694.887107
2.980386,28,17695.269357
3.77456,29,17695.665099
3.117007,36,17696.149863
1.763036,16,17696.368989
3.10607,28,17696.753144
1.511261,57,17697.59085
1.522591,22,17697.885539
4.360591,49,17698.541049
2.385931,25,17698.87572
2.888607,46,17699.487613
1.263787,46,17700.098905
3.032099,51,17700.862172
2.174093,15,17701.069024
2.38514,48,17701.719527
4.013319,51,17702.408537
2.859898,31,17702.835904
2.661765,36,17703.325537
0.646289,32,17703.76257
4.650223,58,17704.61926
3.090702,32,17705.054667
2.243731,12,17705.219607
1.870594,26,17705.574248
2.261719,28,17705.953124
3.108701,34,17706.414134
2.733107,63,17707.271005
2.878738,46,17707.97103
3.055433,43,17708.558765
3.721399,38,17709.069106
3.266911,46,17709.69593
1.509632,37,17710.197816
2.917293,37,17710.70107
0.625328,48,17711.420573
1.462498,41,17711.988437
2.639299,44,17712.58534
1.560063,21,17712.875377
2.015245,53,17713.601228
2.629144,45,17714.213209
3.309062,29,17714.680424
2.64841,41,17715.235428
2.460323,60,17716.057664
5.280194,64,17716.930864
2.814884,25,17717.272972
4.126713,59,17718.08022
3.22923,30,17718.562798
1.986108,39,17719.090994
3.624883,39,17719.626247
3.992493,56,17720.383096
2.983494,23,17720.704067
2.154043,33,17721.151772
2.908492,17,17721.385982
5.039011,46,17722.085838
3.15604,18,17722.336598
4.757207,48,17722.998606
3.306656,38,17723.523835
2.547269,44,17724.123146
1.816637,36,17724.623059
3.181801,36,17725.115616
3.216425,50,17725.869637
3.055156,45,17726.484852
2.13985,23,17726.801303
3.366527,55,17727.5459
3.272932,33,17727.991501
1.084686,31,17728.413896
3.193331,39,17729.017749
2.926992,38,17729.538014
3.112199,42,17730.109353
2.97136,44,17730.701794
3.011934,44,17731.289659
2.488984,22,17731.592677
3.226272,43,17732.171283
1.153353,55,17732.994854
2.668119,20,17733.269901
3.045242,54,17734.005354
2.629761,32,17734.446531
3.024186,41,17735.001701
3.061237,42,17735.576355
2.324514,26,17735.930223
2.129288,18,17736.249005
2.313491,23,17736.568108
3.203171,35,17737.043425
2.326148,49,17737.705867
3.326297,33,17738.151157
1.820558,39,17738.681214
2.983246,36,17739.17062
2.120637,19,17739.432356
3.606189,51,17740.196065
3.716752,51,17740.889805
3.764527,34,17741.351404
2.835334,43,17741.93407
4.147603,53,17742.654218
3.302296,25,17742.998307
2.821767,26,17743.421725
0.641364,39,17744.016025
3.635029,23,17744.331844
2.93454,30,17744.742945
1.232631,28,17745.124959
3.182883,40,17745.669583
0.235169,38,17746.185093
3.826985,45,17746.869429
3.120039,42,17747.443206
2.570263,49,17748.102392
3.17497,41,17748.656145
3.157941,44,17749.250108
3.114712,35,17749.734228
3.24719,44,17750.399597
3.745328,35,17750.883429
2.173976,15,17751.089829
1.772354,31,17751.514645
3.368576,37,17752.01283
2.270116,26,17752.365536
2.912897,35,17752.847403
3.0142,45,17753.457697
5.027162,54,17754.25867
0.634415,43,17754.84687
1.844071,32,17755.283729
3.294496,50,17755.96983
2.861049,28,17756.355302
2.448081,38,17756.877693
3.006669,44,17757.542134
2.022452,31,17757.956982
2.829888,45,17758.557528
2.578889,45,17759.155176
0.275113,49,17759.811471
2.75877,36,17760.291873
2.061727,14,17760.486944
1.956784,25,17760.823077
1.49082,52,17761.60122
1.50867,12,17761.767734
2.531836,46,17762.388634
2.653401,31,17762.813048
3.994337,44,17763.412214
3.699281,32,17763.849493
2.524286,34,17764.313339
2.509443,48,17765.035285
2.229901,42,17765.607812
2.770007,45,17766.212938
1.551472,48,17766.864074
3.631157,37,17767.364853
3.855472,27,17767.737904
1.69953,22,17768.103457
3.054378,21,17768.389843
3.433059,44,17768.995473
3.668131,49,17769.658418
2.912222,50,17770.329197
2.682429,16,17770.553896
2.836053,47,17771.185625
2.137223,33,17771.706872
2.152555,39,17772.234014
5.1497,48,17772.8943
3.142067,45,17773.510021
1.541293,46,17774.13455
2.746665,43,17774.722924
2.981565,48,17775.452508
2.503752,45,17776.061789
4.049966,46,17776.69535
3.504889,55,17777.441886
0.973694,36,17777.933006
2.157266,30,17778.342218
2.291831,21,17778.635758
1.21688,35,17779.182873
3.111034,32,17779.626031
4.27431,47,17780.257707
0.879748,48,17780.90782
2.246337,46,17781.541292
3.608705,45,17782.149132
0.279753,38,17782.743468
3.097566,43,17783.329215
2.130233,11,17783.489845
3.349413,32,17783.931661
3.382171,54,17784.676275
3.216871,41,17785.238464
2.528989,41,17785.873489
1.730131,15,17786.085154
4.058646,53,17786.814193
4.089033,48,17787.467696
2.764902,44,17788.06477
4.079482,43,17788.656548
3.776485,34,17789.120587
2.387919,19,17789.450658
3.633478,36,17789.95813
2.338136,30,17790.362817
2.810678,36,17790.855247
2.777486,39,17791.386077
1.852422,21,17791.680521
2.651675,48,17792.324476
3.867904,42,17792.897592
4.088398,55,17793.722675
4.116686,37,17794.228297
1.33941,35,17794.709172
3.239413,42,17795.274116
3.527,34,17795.73887
3.073103,48,17796.387619
3.779684,40,17797.010524
3.458582,27,17797.376457
3.4131,34,17797.843551
2.972655,46,17798.472569
0.632281,39,17798.999618
2.958041,42,17799.571757
2.918246,44,17800.240025
1.813851,38,17800.760011
1.70349,12,17800.926201
2.019703,21,17801.212837
3.434447,48,17801.870383
1.898398,21,17802.15741
4.467349,47,17802.798145
1.947996,31,17803.220215
1.64369,22,17803.524934
2.506537,19,17803.857728
3.459094,35,17804.333414
1.057309,36,17804.830934
1.67683,36,17805.327483
2.47903,29,17805.729091
3.607912,34,17806.195004
3.155629,23,17806.516181
3.572007,47,17807.155517
2.454774,48,17807.887557
3.633391,45,17808.496772
1.724153,21,17808.783869
3.38473,39,17809.311939
2.184726,37,17809.813481
1.977455,24,17810.140055
2.293786,17,17810.373458
2.530286,23,17810.688831
3.390096,49,17811.420092
2.213152,33,17811.873169
3.108258,43,17812.458116
2.294064,31,17812.880304
2.182829,23,17813.194831
1.070418,5,17813.269892
1.701879,22,17813.579226
3.949186,35,17814.051993
4.350852,44,17814.720199
1.711939,18,17814.966341
3.469998,29,17815.359654
3.390035,34,17815.829257
2.5262,35,17816.302606
2.28578,15,17816.51531
3.03892,35,17816.991684
3.331673,44,17817.59003
4.397255,58,17818.438212
2.920305,37,17818.935981
2.533552,17,17819.164832
3.635592,31,17819.587458
3.20798,38,17820.098336
2.674848,42,17820.660141
1.833355,16,17820.877071
2.359431,35,17821.347342
1.120361,32,17821.852524
3.01233,38,17822.372127
3.590855,51,17823.072281
1.372291,45,17823.685376
2.914844,42,17824.253159
3.223803,32,17824.69484
4.627446,55,17825.513076
2.471043,19,17825.773061
1.578419,7,17825.874421
2.526658,15,17826.080176
2.122384,62,17826.923008
3.460183,38,17827.437475
0.643731,41,17827.991565
2.722337,46,17828.678891
3.424925,32,17829.109636
3.069565,44,17829.710099
2.59412,38,17830.222055
3.022858,43,17830.80835
0.955257,49,17831.474969
2.703781,52,17832.256065
3.362406,34,17832.727696
3.307644,36,17833.21739
3.549979,21,17833.509456
2.234466,39,17834.042747
1.572402,22,17834.344007
2.82033,44,17834.943743
3.034409,45,17835.560532
1.756737,20,17835.910111
2.419893,12,17836.07924
2.484539,22,17836.381796
3.52541,39,17836.92226
2.562947,20,17837.196717
3.178225,33,17837.652713
2.825219,48,17838.310404
3.195523,41,17838.871627
5.118061,46,17839.575885
3.438317,33,17840.024838
1.867703,45,17840.638838
0.87399,50,17841.312121
5.369536,67,17842.223359
1.382269,52,17842.999221
3.524287,44,17843.610812
1.438337,34,17844.077175
1.616077,23,17844.393362
2.967422,45,17845.009312
1.358669,32,17845.454883
2.629215,45,17846.066711
2.680265,37,17846.645849
2.116914,17,17846.880715
2.991729,30,17847.287719
2.32438,45,17847.898028
2.450798,46,17848.518261
2.689173,28,17848.899328
1.582501,14,17849.091303
2.956282,41,17849.64388
2.722925,49,17850.382572
3.532939,33,17850.832736
3.445533,36,17851.323197
2.571101,43,17851.90643
3.306225,42,17852.47548
2.916459,43,17853.053127
1.042807,51,17853.811078
3.251662,43,17854.390164
5.114163,56,17855.151632
3.059263,28,17855.534293
3.452782,47,17856.169102
5.068196,52,17856.877659
2.583672,35,17857.423468
2.979143,53,17858.140678
1.111695,34,17858.608405
2.255036,34,17859.07038
2.815607,48,17859.719169
3.867671,49,17860.383529
2.466098,21,17860.746532
4.288656,53,17861.514519
2.443681,31,17861.934447
3.235906,29,17862.326226
2.19412,40,17862.874068
3.851153,40,17863.417082
0.273897,36,17863.904773
1.175311,18,17864.150781
1.957878,39,17864.762343
4.56504,57,17865.536474
2.918302,39,17866.071926
2.849312,42,17866.649344
2.584334,45,17867.262262
3.386396,33,17867.721794
2.103351,24,17868.118591
1.62182,8,17868.231684
3.773229,46,17868.860189
2.369723,27,17869.227948
2.519194,44,17869.834909
3.915669,38,17870.352508
2.800209,32,17870.793948
3.683774,41,17871.349422
3.23381,42,17871.988786
1.275695,28,17872.368154
0.732281,25,17872.710987
0.600747,37,17873.208295
1.581129,21,17873.497116
3.554506,39,17874.027431
4.06354,42,17874.600468
0.245345,35,17875.144338
2.764279,42,17875.719208
2.873838,44,17876.3119
2.561149,40,17876.857488
2.481507,25,17877.19672
2.925319,47,17877.833913
1.589893,34,17878.295029
5.026489,59,17879.239151
3.346596,44,17879.825142
3.147397,43,17880.395648
3.582083,35,17880.867087
4.262674,89,17882.121701
1.770398,36,17882.620058
3.325035,42,17883.187103
3.970625,50,17883.866876
2.267554,19,17884.129099
2.427644,22,17884.432675
0.789393,26,17884.787847
1.176862,35,17885.263628
3.795686,51,17886.03016
1.002622,20,17886.301409
3.575935,43,17886.887104
2.78776,21,17887.175489
3.487598,39,17887.708298
2.781691,43,17888.289647
1.467605,34,17888.761484
2.675154,23,17889.077608
2.472365,47,17889.787633
1.067964,36,17890.276217
2.28454,39,17890.810049
3.462936,54,17891.542491
3.093691,29,17891.942042
2.412137,39,17892.474744
2.600162,39,17893.073825
2.305696,18,17893.322556
3.732915,42,17893.895697
2.186761,57,17894.679232
2.587392,45,17895.290983
2.773576,45,17895.90429
2.545452,37,17896.483219
2.810445,42,17897.053439
3.953018,56,17897.81677
1.449307,32,17898.255028
2.295627,27,17898.629288
2.377172,15,17898.839361
2.506223,50,17899.521865
2.9416,24,17899.851637
1.062049,38,17900.438253
2.53686,43,17901.022175
2.761294,42,17901.592322
2.404259,18,17901.83817
2.927525,45,17902.443598
3.152826,49,17903.1062
2.039467,10,17903.247308
4.220745,35,17903.798609
4.483711,62,17904.649063
3.426519,37,17905.153944
3.098933,47,17905.809121
2.25118,15,17906.017976
3.081332,28,17906.40458
3.20062,34,17906.877841
1.706302,19,17907.209536
3.826352,41,17907.765481
3.438233,42,17908.330297
3.216683,44,17908.930163
1.568475,34,17909.38815
1.833945,17,17909.626966
3.701307,44,17910.223166
1.672392,42,17910.86716
5.048375,67,17911.768204
1.471168,48,17912.414705
3.472978,34,17912.878254
3.461135,37,17913.378333
0.720826,36,17913.864237
3.188908,36,17914.423804
0.750807,3,17914.476524
2.950054,43,17915.059109
3.340011,49,17915.72743
2.938041,40,17916.270516
2.971935,45,17916.887134
3.064198,35,17917.361801
2.822629,41,17917.990352
4.157784,50,17918.671534
2.567442,18,17918.920925
2.780334,56,17919.684189
2.676054,36,17920.176828
2.758576,46,17920.805223
1.395672,56,17921.639701
2.750237,43,17922.219483
2.991934,32,17922.660071
2.779742,39,17923.185726
2.542052,27,17923.557232
1.986365,14,17923.750348
3.838343,43,17924.33633
1.744755,15,17924.54547
2.901143,55,17925.360062
2.413703,20,17925.639792
3.11076,43,17926.224264
2.879434,44,17926.82324
1.065517,36,17927.312236
3.225904,38,17927.830109
2.31497,30,17928.238674
4.018678,48,17928.965328
3.553916,49,17929.632828
3.258002,46,17930.253917
3.339046,32,17930.695657
2.5276,44,17931.289541
0.968621,31,17931.712879
3.688209,42,17932.349545
2.891667,40,17932.900908
1.582708,52,17933.607427
2.850347,28,17933.990747
2.982483,40,17934.532549
3.297528,45,17935.138566
3.720515,83,17936.331128
2.463059,30,17936.742081
3.598498,48,17937.38745
1.494159,45,17938.002625
3.658966,37,17938.506403
4.360387,49,17939.230924
3.069204,44,17939.830127
2.951375,37,17940.327499
2.936746,28,17940.708675
3.866689,42,17941.26769
3.298138,38,17941.779246
2.550139,20,17942.049013
2.651971,35,17942.58924
2.927038,23,17942.909795
3.732492,25,17943.248895
3.426094,57,17944.02623
3.135107,39,17944.557749
4.4963,38,17945.07279
1.438894,53,17945.792531
3.139018,42,17946.432598
2.723839,50,17947.112146
4.068377,30,17947.526247
2.278333,12,17947.693207
2.832964,61,17948.519258
3.714822,33,17948.966473
3.141829,41,17949.526766
3.502097,37,17950.093924
4.509623,46,17950.722836
2.337661,13,17950.904075
1.741767,38,17951.418932
4.298007,48,17952.066908
2.959558,35,17952.546223
3.372159,44,17953.141547
2.305639,49,17953.881345
3.468361,41,17954.44162
2.329734,11,17954.59907
3.433305,44,17955.195957
1.752351,22,17955.49975
2.619246,19,17955.762163
2.321138,18,17956.009978
3.878914,41,17956.57031
3.880833,47,17957.280663
3.560476,50,17957.970984
4.832037,68,17958.902937
1.608746,7,17959.003873
2.476627,49,17959.671777
2.643679,30,17960.083819
2.229255,26,17960.514321
2.938877,72,17961.502821
5.589674,49,17962.167206
2.614837,21,17962.457258
4.007777,37,17962.963636
3.220347,41,17963.523184
1.334217,43,17964.180402
1.680653,33,17964.639368
1.844955,61,17965.482646
3.756691,30,17965.896181
1.91585,29,17966.293569
2.065188,11,17966.454969
3.451358,36,17966.947701
2.347299,35,17967.433391
3.024584,40,17968.047271
1.596956,51,17968.741973
0.287162,37,17969.239851
1.470269,52,17969.953254
3.283218,38,17970.473283
1.943922,59,17971.343553
3.624209,65,17972.225216
2.954913,40,17972.769631
2.910008,36,17973.253777
2.95153,34,17973.718061
3.923698,40,17974.256513
2.229353,16,17974.478027
2.832969,25,17974.890982
4.605403,52,17975.600138
2.832195,61,17976.432037
2.343508,41,17976.99283
3.020423,43,17977.57614
2.173818,22,17977.876776
3.169674,41,17978.511073
2.48372,26,17978.870603
4.068624,36,17979.359395
2.820686,37,17979.867156
3.108185,49,17980.534081
2.550813,23,17980.848378
1.450186,47,17981.541379
1.663591,51,17982.296928
3.439331,59,17983.099014
3.030782,41,17983.653403
3.496597,46,17984.281238
2.065732,21,17984.574076
1.051378,51,17985.266588
2.393708,18,17985.589563
2.903816,48,17986.24767
4.410751,60,17987.076818
3.168802,40,17987.627899
1.779673,29,17988.024699
2.48468,19,17988.286133
3.719615,46,17988.920045
3.581556,42,17989.565132
3.384989,29,17989.959326
2.846507,47,17990.599732
3.08746,38,17991.116067
3.881765,44,17991.714955
3.297866,51,17992.401448
3.313699,43,17993.059151
2.270611,52,17993.768923
2.181649,32,17994.20756
3.187063,37,17994.712759
3.228604,30,17995.123747
2.696283,23,17995.440278
2.808671,39,17995.974133
2.204612,37,17996.552788
2.279691,27,17996.923436
3.191817,40,17997.467621
2.175045,39,17997.992221
3.725953,41,17998.546664
4.740124,44,17999.145076
2.186,35,17999.693129
3.81437,47,18000.32279
4.578876,50,18000.994158
3.009853,45,18001.590898
0.726928,19,18001.846026
2.163583,25,18002.180888
2.687918,38,18002.689028
2.348262,23,18003.00221
3.325335,44,18003.672118
2.497861,22,18003.976493
1.826137,36,18004.470143
3.093573,40,18005.012782
1.820537,14,18005.207514
2.683004,43,18005.794003
3.137702,45,18006.402987
2.716977,50,18007.146429
3.203874,40,18007.688488
2.262245,17,18007.920746
1.830707,30,18008.324996
3.208858,54,18009.057765
3.335068,32,18009.496445
3.93357,48,18010.140002
2.337472,34,18010.679306
3.188413,40,18011.221351
3.337993,55,18011.972532
3.857206,53,18012.694695
3.872243,37,18013.197863
1.945216,22,18013.506005
0.762709,40,18014.118863
2.511663,34,18014.588911
2.682686,42,18015.162314
1.724248,33,18015.6185
3.227018,25,18015.963795
2.605839,74,18016.978047
3.27952,44,18017.652641
4.3294,45,18018.264115
3.148688,39,18018.804368
3.516982,33,18019.256355
3.47012,31,18019.68425
3.587963,30,18020.095718
2.506169,35,18020.577565
3.846711,31,18021.073695
2.611947,46,18021.70684
2.285556,34,18022.167831
2.480649,49,18022.829415
3.246358,62,18023.671163
3.605282,44,18024.263105
1.963645,28,18024.713754
3.5112,43,18025.303683
4.004597,36,18025.801703
2.276082,17,18026.037721
2.036713,20,18026.314777
3.323538,24,18026.65314
0.289273,40,18027.20049
3.938214,37,18027.710732
3.43394,33,18028.235569
0.635042,43,18028.819009
1.168938,32,18029.25298
2.553097,40,18029.8034
2.974301,39,18030.327917
3.889117,33,18030.777737
1.876218,27,18031.143282
2.017668,23,18031.461598
0.515861,29,18031.926671
2.183157,29,18032.319583
3.037761,32,18032.759039
1.754368,44,18033.353176
4.60704,50,18034.029026
1.841546,18,18034.274547
3.724996,42,18034.847073
3.551842,41,18035.482389
3.029195,61,18036.314598
0.684377,39,18036.845225
2.293101,29,18037.240556
2.204468,40,18037.786515
3.230963,54,18038.527673
2.521762,45,18039.204649
2.583359,43,18039.796421
2.235206,14,18039.991486
5.025012,50,18040.672862
3.681044,41,18041.232669
2.067671,13,18041.41416
3.843802,39,18041.950714
2.941117,27,18042.319095
1.604202,14,18042.586749
2.603459,18,18042.835181
2.987164,46,18043.463593
0.33805,41,18044.021337
3.030894,41,18044.594349
3.026906,40,18045.13591
3.474879,43,18045.723058
3.508905,79,18046.881579
2.19877,31,18047.307281
1.770315,51,18048.007558
3.126634,41,18048.576151
1.628422,9,18048.705226
2.210317,17,18048.941072
3.491407,33,18049.393277
2.201116,20,18049.742397
2.540836,51,18050.434196
2.077794,29,18050.831591
2.370857,20,18051.10549
0.793876,22,18051.405912
4.634008,51,18052.102115
3.772237,44,18052.705263
3.330972,37,18053.278502
2.99513,41,18053.840464
3.939155,39,18054.367412
2.015064,28,18054.753528
2.896009,39,18055.283613
2.923464,44,18055.881982
1.830235,14,18056.0758
3.430413,61,18056.987861
3.057148,41,18057.548815
3.248305,34,18058.009921
3.578815,53,18058.733885
3.332551,36,18059.221419
2.25839,26,18059.581547
2.03981,10,18059.722657
2.85217,42,18060.357102
3.627495,47,18060.994101
2.517121,42,18061.56183
2.072692,18,18061.805603
3.250628,38,18062.314363
2.280099,27,18062.68432
2.452251,46,18063.295365
2.955445,40,18064.13265
2.107238,31,18064.555359
1.016809,33,18064.996479
2.769138,30,18065.400092
2.011456,14,18065.596962
1.337655,47,18066.223177
1.935117,16,18066.442157
3.721864,42,18067.012262
2.531162,38,18067.593987
3.545475,27,18067.965543
1.664074,28,18068.348732
2.224785,15,18068.560306
1.394688,24,18068.890539
1.966057,18,18069.137948
3.093298,46,18069.760689
2.077479,16,18069.982157
3.279164,40,18070.530573
3.055277,42,18071.171854
2.117336,51,18071.868403
3.913082,51,18072.556542
3.730451,35,18073.029911
3.477215,43,18073.617406
3.17021,42,18074.184833
2.671403,46,18074.887523
2.62147,15,18075.100322
2.343981,39,18075.644731
1.804353,24,18075.97676
2.86164,46,18076.613075
3.403995,31,18077.042447
3.592033,24,18077.378143
2.691029,55,18078.144407
2.285797,30,18078.638021
3.060657,52,18079.352283
2.104655,19,18079.616917
2.748383,44,18080.21507
2.098953,51,18080.916068
2.419997,53,18081.636971
3.354676,45,18082.316267
3.432705,45,18082.928325
2.13418,27,18083.295175
1.257367,34,18083.761353
1.895518,28,18084.142568
4.463485,37,18084.648043
2.876156,49,18085.309912
2.682575,36,18085.877068
2.524801,21,18086.170918
2.64086,14,18086.36509
3.763695,40,18086.917534
2.457015,46,18087.545025
3.169181,44,18088.142081
4.199291,47,18088.78403
1.882509,27,18089.224166
3.448593,36,18089.720016
3.340858,44,18090.321405
2.39973,27,18090.695009
1.719767,12,18090.862297
4.225017,49,18091.524188
2.790139,36,18092.015465
3.609303,42,18092.658358
3.239156,20,18092.933951
3.641687,50,18093.611501
3.531944,38,18094.125292
2.191573,15,18094.331317
3.059807,54,18095.061297
4.234095,38,18095.576279
3.254009,41,18096.203641
1.851389,16,18096.423347
3.097388,21,18096.717792
2.662876,35,18097.192562
2.899853,39,18097.72346
3.126135,39,18098.247767
3.995367,53,18098.963683
2.239605,33,18099.413725
3.269916,34,18099.951297
3.209033,37,18100.456609
2.341227,24,18100.787603
1.77329,19,18101.049714
3.417328,36,18101.595231
2.369626,46,18102.217303
2.901363,41,18102.782459
1.685616,23,18103.096078
2.832114,21,18103.459726
2.594634,52,18104.163294
2.245996,24,18104.495095
0.691695,56,18105.252648
5.42111,48,18105.905341
3.152268,40,18106.448029
2.027787,11,18106.603413
2.594403,20,18106.943169
3.849168,31,18107.365113
2.801699,36,18107.854942
2.469602,31,18108.276191
2.805868,48,18108.930789
3.888349,28,18109.314697
0.607315,38,18109.833719
2.660375,37,18110.335479
1.443671,29,18110.802029
2.074329,37,18111.303147
3.395926,41,18111.863011
3.527527,33,18112.307938
3.945515,55,18113.055713
3.098312,41,18113.615034
2.867401,21,18113.902851
1.776369,22,18114.269705
3.170055,42,18114.846644
3.063254,39,18115.376496
2.589003,20,18115.654734
2.200498,31,18116.080383
1.906195,32,18116.526361
3.382921,25,18116.870384
2.915753,29,18117.267432
1.79772,56,18118.107111
1.725495,43,18118.695345
2.586212,49,18119.353611
2.639014,54,18120.080561
3.08154,54,18120.811427
2.189015,23,18121.194516
2.131731,14,18121.389946
2.027464,29,18121.792231
1.867679,15,18121.998904
2.325035,34,18122.463276
1.333582,38,18122.980952
2.722212,43,18123.563622
2.947818,28,18123.946827
2.176767,11,18124.100057
3.956426,54,18124.907327
1.846088,17,18125.136905
1.558618,67,18126.037573
2.078457,22,18126.334129
1.617132,68,18127.247382
2.945157,39,18127.768174
2.188368,21,18128.052584
1.594404,42,18128.701222
3.578631,42,18129.27448
2.938759,46,18129.906718
3.568888,36,18130.400651
1.846664,17,18130.639349
1.943664,32,18131.078593
1.90246,40,18131.630933
1.255782,41,18132.260725
1.449193,43,18132.847482
3.582447,40,18133.393742
3.409127,28,18133.780784
2.170499,30,18134.190383
1.352194,35,18134.675092
2.757608,52,18135.458712
2.629861,59,18136.273712
3.424242,39,18136.814808
1.942565,53,18137.547717
1.294365,33,18138.004936
2.724896,49,18138.686941
3.508559,58,18139.550251
2.261278,39,18140.081647
3.100128,44,18140.681535
2.656668,29,18141.078516
2.15663,19,18141.34019
2.887667,25,18141.688085
2.266086,34,18142.152017
3.899402,38,18142.740607
6.193963,52,18143.446045
2.577195,41,18143.999767
2.822428,45,18144.609071
2.633954,42,18145.176828
2.849228,52,18145.885941
0.566033,40,18146.501849
3.122724,24,18146.828822
3.332765,52,18147.532243
2.220802,19,18147.791012
3.036505,38,18148.304857
2.986709,40,18148.849678
3.648893,44,18149.448521
0.629359,34,18149.987036
1.628124,32,18150.419927
3.075505,47,18151.05943
3.484463,53,18151.781005
3.437095,45,18152.387771
2.647438,39,18152.922246
2.444068,40,18153.536383
4.505459,51,18154.225073
4.528729,51,18154.918003
2.039148,25,18155.258221
3.790027,49,18155.922879
2.923963,42,18156.494138
2.563074,44,18157.160775
2.393374,21,18157.455174
2.255695,26,18157.809539
4.149476,46,18158.432688
2.054499,20,18158.707767
0.996044,34,18159.166774
1.69902,40,18159.715359
0.261831,35,18160.188877
0.547105,32,18160.703119
1.758127,15,18160.91232
5.247862,53,18161.631081
1.615511,51,18162.324501
1.824248,9,18162.454484
2.668429,36,18162.946126
1.864827,36,18163.440474
1.583786,43,18164.095405
2.993115,39,18164.632526
4.322005,39,18165.159744
3.047888,49,18165.823789
3.489528,44,18166.425301
2.439709,35,18166.905226
2.000317,19,18167.164657
2.468334,48,18167.885722
3.00593,42,18168.459733
2.62314,34,18168.920627
2.031722,17,18169.152354
2.005142,30,18169.560291
2.218725,37,18170.062299
1.865988,25,18170.400209
2.69629,55,18171.237319
3.045911,46,18171.865865
4.630321,49,18172.535615
0.636405,34,18173.000692
2.998604,30,18173.413697
1.839853,52,18174.125595
3.399046,36,18174.695986
3.372192,39,18175.227112
1.135246,11,18175.381645
1.599268,41,18175.945819
2.656715,51,18176.635023
2.459882,27,18177.000563
2.474236,45,18177.608026
2.625189,22,18177.907404
2.839727,16,18178.128745
3.071554,39,18178.77985
2.698179,45,18179.465744
2.946907,39,18179.994143
3.868914,60,18180.821471
3.366494,66,18181.717848
2.291099,16,18182.006251
3.199468,23,18182.319441
2.897296,57,18183.097416
2.979224,45,18183.708868
3.396462,42,18184.278413
2.69023,74,18185.283195
3.132687,46,18185.970954
2.425748,46,18186.582777
2.480011,27,18186.944476
2.481631,58,18187.721159
3.138559,48,18188.360201
4.078538,40,18188.96872
1.711066,21,18189.257104
3.260121,48,18189.924843
2.851225,46,18190.558835
1.736583,20,18190.834235
3.841684,45,18191.451894
3.446341,59,18192.255671
2.153667,15,18192.535715
2.693408,47,18193.176733
4.028142,45,18193.792498
2.96871,33,18194.244457
2.694506,64,18195.121922
1.493656,41,18195.685505
1.728323,14,18195.879653
2.872208,27,18196.3276
3.249352,35,18196.821152
2.126291,18,18197.073284
0.289964,29,18197.476549
2.919731,21,18197.770251
2.724881,37,18198.283788
3.024615,53,18199.016837
2.226937,45,18199.638904
2.766387,36,18200.193794
3.090681,38,18200.714319
2.883457,31,18201.140121
1.400574,43,18201.725848
0.562834,33,18202.177573
