EpThisIter,EpRewMean,meankl,EpisodesSoFar,TimeElapsed,EpLenMean,TimestepsSoFar,surrgain,entloss,entropy,ev_tdlam_before,optimgain
7,2.9594684444779786,0.0042496473,10818,18019.846874952316,37.375,382529,0.21505848,0.0,37.68481,0.9236519634723663,0.21505848
8,2.925802382355357,0.004658375,10826,18030.55301976204,37.625,382799,0.22229858,0.0,37.68481,0.8251346945762634,0.22229858
8,2.93118612442668,0.0047999155,10834,18041.252009153366,35.8,383071,0.23714224,0.0,37.687496,0.8715109527111053,0.23714224
7,2.9202319282254425,0.004348812,10841,18051.997281074524,35.775,383308,0.22569102,0.0,37.68476,0.870416596531868,0.22569102
7,2.8801701980874457,0.005349167,10848,18062.651824474335,35.75,383568,0.24765107,0.0,37.683834,0.944352425634861,0.24765107
6,2.835881901326785,0.00428214,10854,18073.53391456604,35.8,383832,0.24478003,0.0,37.68403,0.9300272092223167,0.24478003
7,2.8632552256626083,0.004298414,10861,18084.31497168541,36.5,384097,0.22890627,0.0,37.68324,0.9264483228325844,0.22890627
7,2.990556298697938,0.0043628365,10868,18095.00354218483,36.675,384354,0.22583964,0.0,37.68077,0.9174071550369263,0.22583964
7,2.914822215396044,0.004167613,10875,18105.744106054306,37.875,384606,0.21193089,0.0,37.678883,0.8710890859365463,0.21193089
8,2.8731916052079165,0.004401192,10883,18116.44695544243,36.225,384846,0.24653274,0.0,37.67793,0.9452998042106628,0.24653274
7,2.834312668415505,0.0045039253,10890,18127.077068328857,36.825,385134,0.2383612,0.0,37.67805,0.8365817666053772,0.2383612
6,2.676692641839736,0.0050221924,10896,18137.86541032791,37.425,385419,0.21809055,0.0,37.67766,0.9317393898963928,0.21809055
7,2.662674286121863,0.0043886434,10903,18148.526240825653,37.925,385676,0.20245966,0.0,37.67848,0.9181379824876785,0.20245966
8,2.4637033851190204,0.0056062224,10911,18159.18867444992,37.275,385942,0.25481477,0.0,37.677197,0.8530814796686172,0.25481477
7,2.38661447145059,0.0048462823,10918,18169.888429641724,36.65,386175,0.22709726,0.0,37.677082,0.8773011714220047,0.22709726
5,2.4605564338611727,0.012234812,10923,18180.7105717659,39.45,386424,0.37080365,0.0,37.68175,0.9085198417305946,0.37080365
7,2.578939208555424,0.004386385,10930,18191.351905345917,39.225,386703,0.1868205,0.0,37.679688,0.9168159514665604,0.1868205
7,2.5752878083759514,0.0043476247,10937,18202.13245153427,36.95,386937,0.25071692,0.0,37.680737,0.9355663806200027,0.25071692
5,2.522598876976559,0.012160603,10942,18212.80135178566,38.25,387162,0.5673601,0.0,37.68018,0.8954794332385063,0.5673601
6,2.5511264082914495,0.0044820337,10948,18223.527718782425,39.65,387419,0.27421874,0.0,37.67908,0.908291757106781,0.27421874
5,2.765659435006703,0.0046473793,10953,18234.19173192978,40.7,387660,0.30357265,0.0,37.676395,0.8999753072857857,0.30357265
7,2.8421398837024574,0.004917019,10960,18244.853625535965,41.025,387900,0.2284083,0.0,37.677723,0.9225525259971619,0.2284083
6,2.8035486250870054,0.0050540557,10966,18255.35769724846,40.475,388152,0.27383977,0.0,37.679737,0.9370881989598274,0.27383977
5,2.7744519439871214,0.014842688,10971,18266.025538921356,41.025,388380,0.4951461,0.0,37.685627,0.9569195434451103,0.4951461
7,2.8475082062253376,0.004534562,10978,18276.617463588715,41.85,388655,0.19035564,0.0,37.686512,0.8268454521894455,0.19035564
7,2.894145833905319,0.0048664836,10985,18287.2003262043,41.0,388946,0.25037035,0.0,37.69038,0.9333279505372047,0.25037035
6,2.897954109749425,0.00416902,10991,18297.825428009033,40.15,389183,0.22193745,0.0,37.6897,0.8084603548049927,0.22193745
7,2.9415331045262834,0.004938377,10998,18308.381561279297,40.525,389468,0.22498247,0.0,37.688313,0.9230113849043846,0.22498247
7,2.944128310427137,0.0043144776,11005,18319.061446666718,40.35,389747,0.24360937,0.0,37.688126,0.8961632996797562,0.24360937
5,2.9364944511072966,0.003954229,11010,18329.734214305878,41.35,389983,0.19726214,0.0,37.68604,0.876975916326046,0.19726214
7,2.862566449574667,0.004418835,11017,18340.355962753296,40.625,390237,0.21940622,0.0,37.68664,0.9293064400553703,0.21940622
7,2.796404826895062,0.0042186445,11024,18351.04879951477,39.7,390491,0.23758513,0.0,37.688038,0.8405649214982986,0.23758513
7,2.6622803430762696,0.0043416517,11031,18361.677547693253,38.525,390724,0.21061184,0.0,37.687542,0.8633616417646408,0.21061184
7,2.5822411945769845,0.0047297683,11038,18372.262502908707,37.575,390971,0.2048358,0.0,37.68762,0.9469668567180634,0.2048358
6,2.5324782808079593,0.0037693975,11044,18382.983421325684,38.15,391234,0.19274417,0.0,37.685474,0.9460383467376232,0.19274417
7,2.5650501342846668,0.004808426,11051,18393.58855509758,36.275,391471,0.22363484,0.0,37.686527,0.9324707984924316,0.22363484
6,2.6734326942226185,0.0053218454,11057,18404.237666606903,37.05,391719,0.24716069,0.0,37.684856,0.9158728867769241,0.24716069
6,2.698374807005048,0.005192479,11063,18414.879962205887,37.725,391971,0.25891742,0.0,37.685352,0.769491896033287,0.25891742
5,2.7992529283355756,0.0045865085,11068,18425.49312710762,40.075,392216,0.22743565,0.0,37.683838,0.8670267909765244,0.22743565
6,2.6736336119203994,0.005324599,11074,18436.150056123734,40.65,392451,0.19826002,0.0,37.683956,0.8495907187461853,0.19826002
7,2.6994228286791193,0.0046357876,11081,18446.90941309929,39.95,392708,0.23097515,0.0,37.682007,0.9159966334700584,0.23097515
7,2.76238806354153,0.0055943765,11088,18457.55360031128,39.6,392962,0.16819474,0.0,37.68221,0.837644949555397,0.16819474
7,2.599252538682504,0.004215082,11095,18468.271518707275,39.675,393211,0.2266644,0.0,37.680744,0.9377314560115337,0.2266644
8,2.6160624416915925,0.004903985,11103,18478.96870994568,37.275,393462,0.23307945,0.0,37.679493,0.9213443845510483,0.23307945
7,2.662493456407882,0.004337786,11110,18489.58465218544,35.8,393714,0.2246489,0.0,37.680714,0.9253668785095215,0.2246489
6,2.65178866906088,0.005248994,11116,18500.324253559113,35.5,393940,0.24289441,0.0,37.678722,0.9390064142644405,0.24289441
9,2.583515819201879,0.0050283764,11125,18511.05576133728,33.55,394220,0.24592492,0.0,37.678715,0.9360886886715889,0.24592492
7,2.629884022199186,0.004356878,11132,18521.67799973488,34.975,394493,0.1921595,0.0,37.678707,0.7209766805171967,0.1921595
9,2.6466943023025338,0.0045252712,11141,18532.34091734886,34.925,394779,0.19949871,0.0,37.676754,0.8273885250091553,0.19949871
6,2.5506104690988023,0.0053079324,11147,18542.974816083908,35.1,395039,0.198669,0.0,37.676678,0.8582560867071152,0.198669
6,2.6372734058786085,0.0049760295,11153,18553.61724615097,37.75,395307,0.23344812,0.0,37.675587,0.8797106966376305,0.23344812
7,2.583404154181575,0.006809621,11160,18564.421893119812,38.125,395593,0.21574052,0.0,37.674915,0.8886895924806595,0.21574052
10,2.6664366576110337,0.004609745,11170,18575.08554172516,35.675,395875,0.18901476,0.0,37.674976,0.8131027966737747,0.18901476
7,2.6943003068755638,0.004467139,11177,18585.835257530212,36.925,396135,0.21192536,0.0,37.675243,0.9239927977323532,0.21192536
7,2.759173860258598,0.004536452,11184,18596.52390050888,37.275,396406,0.23621279,0.0,37.6759,0.8670654892921448,0.23621279
7,2.8082889808746128,0.004931084,11191,18607.168620586395,35.9,396669,0.22558959,0.0,37.674057,0.9409498199820518,0.22558959
6,2.929442961040904,0.004189492,11197,18617.794279575348,37.05,396950,0.22190371,0.0,37.6742,0.8894767537713051,0.22190371
7,3.006998435907815,0.01408568,11204,18628.639254570007,38.425,397231,0.44218642,0.0,37.671627,0.7986705601215363,0.44218642
6,3.0395279664765913,0.004809098,11210,18639.29077577591,40.225,397484,0.19498932,0.0,37.668255,0.8832660987973213,0.19498932
7,3.0190913016406595,0.0041412916,11217,18649.964248418808,40.375,397750,0.19974753,0.0,37.66675,0.9192524775862694,0.19974753
7,3.003850652248035,0.004519633,11224,18660.632595300674,39.525,397987,0.22730355,0.0,37.663574,0.891993798315525,0.22730355
6,2.9400768945785423,0.003911863,11230,18671.236426115036,40.85,398268,0.23543428,0.0,37.664104,0.8550431132316589,0.23543428
7,2.732357571270659,0.005514081,11237,18681.99020266533,39.5,398530,0.21018195,0.0,37.662342,0.9024348184466362,0.21018195
7,2.764631485978618,0.005288557,11244,18692.66941332817,39.275,398802,0.21846135,0.0,37.660526,0.8876295313239098,0.21846135
7,2.58575189373651,0.0041779783,11251,18703.402668476105,37.6,399030,0.20593944,0.0,37.658398,0.9050297737121582,0.20593944
7,2.5410421993176806,0.004640504,11258,18714.079417705536,37.825,399294,0.2318256,0.0,37.65772,0.9592166505753994,0.2318256
7,2.533676866737495,0.0052850177,11265,18724.757613182068,37.525,399538,0.21260594,0.0,37.655834,0.9536618329584599,0.21260594
8,2.5639120460903038,0.004854033,11273,18735.42228770256,35.975,399797,0.23309869,0.0,37.654797,0.8498384803533554,0.23309869
7,2.6342119093563485,0.004544954,11280,18746.19785308838,35.975,400072,0.19688046,0.0,37.65503,0.8875110298395157,0.19688046
7,2.658839388921544,0.004506278,11287,18756.862745523453,35.6,400326,0.2314743,0.0,37.655956,0.9314961358904839,0.2314743
7,2.681807224079621,0.0045641665,11294,18767.54408144951,36.075,400607,0.2350072,0.0,37.655025,0.9019310548901558,0.2350072
6,2.781990967136796,0.0040697884,11300,18778.327446222305,37.525,400860,0.20203179,0.0,37.653515,0.8954466879367828,0.20203179
6,2.870694166203262,0.0048649907,11306,18788.975636720657,37.9,401101,0.22061212,0.0,37.65351,0.9318138957023621,0.22061212
7,2.914674880490032,0.0049875663,11313,18799.638926267624,38.85,401351,0.26497513,0.0,37.653187,0.896690160036087,0.26497513
8,2.998627640654625,0.0043518553,11321,18810.43893647194,38.05,401636,0.23290147,0.0,37.655598,0.9532691948115826,0.23290147
7,2.9489112069806076,0.004982507,11328,18821.123935222626,38.25,401919,0.31104407,0.0,37.657024,0.9422110058367252,0.31104407
7,3.0349295535059357,0.004667823,11335,18831.814046382904,38.525,402188,0.22092439,0.0,37.656845,0.9356985613703728,0.22092439
5,3.006794712758297,0.0043308046,11340,18842.502492189407,39.025,402421,0.19417107,0.0,37.650684,0.9305877983570099,0.19417107
5,3.0491803607661097,0.0042562936,11345,18853.110799074173,40.1,402664,0.23595533,0.0,37.65022,0.9437394589185715,0.23595533
6,3.028148954626325,0.004523079,11351,18863.845672369003,41.9,402939,0.20389777,0.0,37.6494,0.9370559900999069,0.20389777
7,3.0492889887099466,0.0051044533,11358,18874.532529354095,41.625,403195,0.25743806,0.0,37.649784,0.9371943920850754,0.25743806
6,2.999252017644322,0.014758971,11364,18885.178522109985,42.1,403449,0.4090919,0.0,37.648678,0.8791304379701614,0.4090919
5,2.9675897717489055,0.004131615,11369,18895.83881211281,42.875,403665,0.23264131,0.0,37.65016,0.8705358505249023,0.23264131
8,2.8085821956944423,0.0045568077,11377,18906.582161426544,41.25,403911,0.21749407,0.0,37.64708,0.9355182573199272,0.21749407
6,2.7122193578132245,0.004443455,11383,18917.19394636154,40.3,404153,0.20282988,0.0,37.64343,0.865588366985321,0.20282988
6,2.6281599695351265,0.0049298094,11389,18927.951678037643,38.8,404389,0.23953259,0.0,37.64155,0.9488974623382092,0.23953259
6,2.6699929474373616,0.005450478,11395,18938.658467054367,38.425,404623,0.21050581,0.0,37.64336,0.8311456441879272,0.21050581
8,2.4429854333581162,0.0051172506,11403,18949.405116319656,37.35,404900,0.23343647,0.0,37.643963,0.896265335381031,0.23343647
7,2.4730769270519826,0.0045070914,11410,18960.101841926575,36.575,405145,0.25057903,0.0,37.641964,0.838118389248848,0.25057903
6,2.509416865621155,0.004347625,11416,18970.738609313965,37.85,405381,0.21076126,0.0,37.63912,0.944464810192585,0.21076126
7,2.562392154056884,0.004322341,11423,18981.426575899124,36.95,405631,0.18473108,0.0,37.638725,0.8944945484399796,0.18473108
7,2.6210847874633956,0.004436832,11430,18992.223130226135,36.45,405882,0.27384984,0.0,37.639935,0.8364258408546448,0.27384984
5,2.589511808839292,0.004972468,11435,19002.848742246628,37.525,406124,0.20503145,0.0,37.638565,0.9029687568545341,0.20503145
6,2.8133679713646913,0.0038368742,11441,19013.448776483536,38.575,406379,0.1964871,0.0,37.638905,0.9147365316748619,0.1964871
6,2.8583086130100286,0.0043697413,11447,19023.98220539093,39.775,406621,0.19923487,0.0,37.63921,0.9505548514425755,0.19923487
8,2.8598048710096893,0.0048705908,11455,19034.527525424957,37.65,406869,0.21971034,0.0,37.63667,0.8396935909986496,0.21971034
5,2.941947918862062,0.0050743013,11460,19045.186414957047,39.05,407087,0.28660184,0.0,37.63635,0.9228404983878136,0.28660184
6,2.9640333741283698,0.004430648,11466,19055.847977399826,39.725,407340,0.223386,0.0,37.633045,0.8861828148365021,0.223386
7,2.913192141193428,0.004597348,11473,19066.47801542282,38.125,407574,0.22154552,0.0,37.632374,0.9557908847928047,0.22154552
8,2.865815439357946,0.01434632,11481,19077.08322238922,36.4,407835,0.3352407,0.0,37.63261,0.8775446340441704,0.3352407
6,2.818938448504547,0.0047926763,11487,19087.737108707428,36.125,408066,0.2065734,0.0,37.633373,0.9069068729877472,0.2065734
7,2.7661719380475462,0.0045770546,11494,19098.342099666595,36.825,408316,0.20812789,0.0,37.63356,0.9525421373546124,0.20812789
6,2.716334498135648,0.00444795,11500,19109.10307455063,36.625,408552,0.20857833,0.0,37.632732,0.939430870115757,0.20857833
9,2.5700658048228484,0.004659798,11509,19119.750753879547,34.55,408816,0.20358127,0.0,37.631153,0.8776600211858749,0.20358127
8,2.5597981576510462,0.0051150518,11517,19130.358465909958,34.0,409072,0.2620322,0.0,37.632572,0.9393414370715618,0.2620322
6,2.552520083714934,0.005049958,11523,19141.280803203583,34.925,409313,0.31188798,0.0,37.630497,0.8529277890920639,0.31188798
7,2.561299666709334,0.0047516255,11530,19151.975632190704,36.075,409594,0.208128,0.0,37.630077,0.8716382086277008,0.208128
5,2.5406170676403974,0.004389785,11535,19162.63669514656,37.1,409833,0.21207693,0.0,37.629513,0.9553726874291897,0.21207693
7,2.5999414290090095,0.0049613994,11542,19173.30302286148,36.275,410060,0.21124756,0.0,37.62752,0.9144225940108299,0.21124756
8,2.6599832599126083,0.0038848082,11550,19184.03545665741,36.6,410321,0.21495022,0.0,37.625473,0.9479753114283085,0.21495022
6,2.6831282301481423,0.003849071,11556,19194.65476155281,37.675,410539,0.2081441,0.0,37.624878,0.9415732249617577,0.2081441
8,2.6480638112268324,0.00400899,11564,19205.468248605728,35.825,410793,0.18960817,0.0,37.62483,0.7832752764225006,0.18960817
6,2.7476361458258105,0.0038369354,11570,19216.155907392502,35.75,411024,0.19814643,0.0,37.6219,0.9200181365013123,0.19814643
7,2.680762957290718,0.0054702754,11577,19226.818007946014,34.6,411269,0.23080002,0.0,37.622364,0.9164012223482132,0.23080002
6,2.651966633150097,0.0042306813,11583,19237.518892765045,34.725,411483,0.21676093,0.0,37.623173,0.9374551773071289,0.21676093
6,2.688738990370433,0.0066601536,11589,19248.197942733765,36.35,411750,0.31759143,0.0,37.620716,0.8492603898048401,0.31759143
8,2.5523397528583005,0.004889922,11597,19258.89574956894,35.4,412006,0.1793698,0.0,37.62019,0.94908706843853,0.1793698
6,2.614449259025474,0.0056902515,11603,19269.57712173462,36.825,412246,0.30259645,0.0,37.61951,0.8587157726287842,0.30259645
6,2.6362604768640585,0.004564446,11609,19280.28604388237,37.775,412480,0.23563477,0.0,37.61842,0.9352357313036919,0.23563477
8,2.6856523917805597,0.0050784145,11617,19290.967756986618,36.275,412720,0.22644246,0.0,37.617794,0.9122630506753922,0.22644246
6,2.61858161328894,0.0039233924,11623,19301.70729327202,37.6,412987,0.22161482,0.0,37.61696,0.9573764763772488,0.22161482
5,2.688709894362092,0.014633041,11628,19312.348430871964,38.2,413236,0.40756944,0.0,37.61626,0.916251115500927,0.40756944
6,2.7379038223959937,0.014967024,11634,19323.00702404976,39.125,413466,0.51528406,0.0,37.608105,0.9539827965199947,0.51528406
6,2.803310064047784,0.0041151787,11640,19333.69082570076,39.7,413721,0.24615252,0.0,37.604874,0.8996444419026375,0.24615252
7,2.8722410158820684,0.005114497,11647,19344.405717134476,39.8,413996,0.28724885,0.0,37.6049,0.9237474203109741,0.28724885
7,2.958400352341675,0.004472062,11654,19355.12039422989,40.875,414265,0.21370868,0.0,37.604733,0.8992165178060532,0.21370868
6,2.964123901644874,0.0049846955,11660,19365.86003422737,40.825,414509,0.20082557,0.0,37.59844,0.8760005831718445,0.20082557
7,2.891435876559939,0.004515162,11667,19376.566361904144,39.2,414758,0.21156096,0.0,37.598316,0.8823167532682419,0.21156096
7,2.8476918854578526,0.003942942,11674,19387.49829530716,39.425,415043,0.20846993,0.0,37.59582,0.9242720529437065,0.20846993
8,2.8290883699106324,0.0043721893,11682,19398.206862688065,38.275,415318,0.18680197,0.0,37.59022,0.9283903390169144,0.18680197
6,2.8577403358121236,0.004241261,11688,19408.90039563179,39.05,415594,0.20728096,0.0,37.588543,0.9242356419563293,0.20728096
6,2.7626096960969053,0.0048126196,11694,19419.606400966644,39.575,415848,0.21401504,0.0,37.589596,0.9423204734921455,0.21401504
8,2.8171074090405184,0.004891752,11702,19430.411947250366,38.675,416110,0.24711171,0.0,37.588734,0.9012228101491928,0.24711171
7,2.840314137882186,0.0045504626,11709,19441.111696958542,37.525,416366,0.21547951,0.0,37.58686,0.9086199700832367,0.21547951
7,2.8751934434674253,0.004797009,11716,19451.823050498962,37.425,416633,0.24712753,0.0,37.584843,0.9209128171205521,0.24712753
6,2.86878209687831,0.0044370107,11722,19462.57074689865,38.975,416877,0.2875718,0.0,37.585087,0.9006863757967949,0.2875718
5,2.800114747295166,0.0049125343,11727,19473.3069293499,39.65,417127,0.25212944,0.0,37.583088,0.8194048702716827,0.25212944
6,2.8160995993583278,0.0046946905,11733,19484.010300159454,39.85,417406,0.20095223,0.0,37.58122,0.8692880719900131,0.20095223
8,2.7941823082719828,0.0051116813,11741,19494.737401008606,38.925,417638,0.1899752,0.0,37.58263,0.8358660191297531,0.1899752
7,2.6964834672041493,0.0052731163,11748,19505.358919382095,38.675,417894,0.23212995,0.0,37.581867,0.9240852445363998,0.23212995
6,2.742819715765217,0.004185742,11754,19516.019617557526,39.275,418104,0.21723877,0.0,37.58228,0.9339708536863327,0.21723877
7,2.7155466579088485,0.004180691,11761,19526.72154021263,37.15,418344,0.21234159,0.0,37.58312,0.9122373089194298,0.21234159
5,2.7699744984869783,0.0037715624,11766,19537.28059363365,37.0,418556,0.1980252,0.0,37.58271,0.9339609071612358,0.1980252
6,2.769876520862307,0.0044771135,11772,19547.909233808517,36.525,418818,0.24510384,0.0,37.58119,0.9638485573232174,0.24510384
7,2.7556151382161747,0.004583461,11779,19558.462738752365,37.125,419086,0.20923649,0.0,37.580936,0.927984707057476,0.20923649
7,2.755928803149672,0.004010983,11786,19569.167010068893,38.4,419385,0.22421518,0.0,37.57902,0.8962950929999352,0.22421518
7,2.749444836712439,0.014140692,11793,19579.821489572525,39.525,419650,0.46335033,0.0,37.57329,0.9194231778383255,0.46335033
8,2.681958627794161,0.0039089886,11801,19590.463745117188,38.975,419903,0.16512588,0.0,37.573162,0.7813254445791245,0.16512588
7,2.7002694333056705,0.0057640364,11808,19601.121499300003,38.025,420171,0.2852492,0.0,37.573605,0.8723535239696503,0.2852492
9,2.7565361878911463,0.0038550529,11817,19611.815556526184,36.05,420445,0.16866924,0.0,37.57484,0.8787919133901596,0.16866924
8,2.690609836281305,0.0040165717,11825,19622.469849824905,33.4,420694,0.18198021,0.0,37.57178,0.9254405051469803,0.18198021
7,2.748900828108379,0.005317422,11832,19633.197133541107,33.15,420943,0.19711336,0.0,37.56966,0.8555177450180054,0.19711336
6,2.7217121797483776,0.0044132294,11838,19643.886941432953,35.2,421214,0.22616889,0.0,37.570805,0.9497395232319832,0.22616889
9,2.503420211210957,0.013979586,11847,19654.580570459366,33.6,421477,0.30354157,0.0,37.56982,0.7544628828763962,0.30354157
7,2.4881890656347503,0.004088585,11854,19665.341085910797,33.75,421707,0.24188662,0.0,37.570507,0.9254606068134308,0.24188662
8,2.4658507455357843,0.005619742,11862,19676.03110551834,34.525,421968,0.21287823,0.0,37.570507,0.9081137701869011,0.21287823
5,2.4944944372094087,0.004875393,11867,19686.731519699097,36.6,422214,0.23452778,0.0,37.566944,0.8647097647190094,0.23452778
7,2.4486792488596842,0.0046162214,11874,19697.4471449852,36.35,422473,0.22623289,0.0,37.56544,0.9130206257104874,0.22623289
7,2.458735089573974,0.0050949375,11881,19708.136381149292,35.6,422720,0.2041212,0.0,37.564655,0.9059587568044662,0.2041212
6,2.6616037617052384,0.005069971,11887,19718.775651693344,37.3,422969,0.24697156,0.0,37.56433,0.9540582038462162,0.24697156
7,2.597009610613685,0.004833942,11894,19729.459478139877,38.125,423232,0.20125563,0.0,37.562122,0.9174552410840988,0.20125563
6,2.7056797434254882,0.0049807434,11900,19740.06103515625,39.4,423502,0.28045928,0.0,37.560253,0.8697197288274765,0.28045928
6,2.7696230022265853,0.0038663798,11906,19750.823214769363,39.925,423763,0.23304923,0.0,37.55779,0.9360473155975342,0.23304923
7,2.7836937285955536,0.0042618574,11913,19761.518965244293,39.4,424029,0.23159653,0.0,37.55724,0.9115400686860085,0.23159653
5,2.8730366025489094,0.00413494,11918,19772.16058087349,40.6,424264,0.19867876,0.0,37.555897,0.9385062381625175,0.19867876
6,2.759031473361689,0.0055540204,11924,19782.911086559296,42.75,424548,0.21880358,0.0,37.55602,0.9456183984875679,0.21880358
8,2.792112848912275,0.004475518,11932,19793.602708101273,42.075,424840,0.2192844,0.0,37.55579,0.9386048726737499,0.2192844
7,2.867117129105805,0.004593003,11939,19804.25505065918,41.45,425121,0.20997638,0.0,37.554882,0.947792299091816,0.20997638
8,2.9195450488602313,0.00465824,11947,19814.969200849533,39.775,425381,0.2214228,0.0,37.555622,0.910401463508606,0.2214228
7,2.8997390149011,0.004898838,11954,19825.6386783123,40.1,425677,0.25893557,0.0,37.554813,0.906841941177845,0.25893557
6,2.9973688815159525,0.0047130897,11960,19836.29991555214,39.3,425917,0.23613155,0.0,37.552784,0.9370848834514618,0.23613155
9,2.977886408663763,0.0045178747,11969,19847.00863647461,35.85,426166,0.20272589,0.0,37.550488,0.9241799786686897,0.20272589
7,2.933361635610308,0.004974098,11976,19857.703739643097,35.275,426418,0.26034197,0.0,37.55073,0.8475731909275055,0.26034197
7,2.8956329677416037,0.005239545,11983,19868.421884059906,35.275,426651,0.21968737,0.0,37.549488,0.9001537188887596,0.21968737
6,2.7889559495765535,0.0051789456,11989,19879.149904489517,34.825,426893,0.2547475,0.0,37.549305,0.9375749975442886,0.2547475
7,2.649620665000505,0.0054214057,11996,19889.862589597702,34.6,427150,0.25894937,0.0,37.54871,0.8771529346704483,0.25894937
8,2.5428488521070123,0.0047575594,12004,19900.61037349701,34.975,427435,0.27651215,0.0,37.54614,0.9236277267336845,0.27651215
9,2.6180193420329934,0.0053573465,12013,19911.33986711502,34.4,427688,0.27771735,0.0,37.548176,0.9139407575130463,0.27771735
6,2.6897097809337085,0.0055384873,12019,19922.00078845024,34.725,427917,0.22750998,0.0,37.544804,0.8939061090350151,0.22750998
6,2.7119331008275216,0.00393385,12025,19932.72597503662,35.9,428183,0.23260376,0.0,37.543102,0.9283069372177124,0.23260376
6,2.7192600637010664,0.0042697573,12031,19943.41716647148,37.175,428464,0.20470169,0.0,37.539845,0.9280167296528816,0.20470169
9,2.847895318494774,0.004507571,12040,19954.146660089493,36.5,428740,0.18941978,0.0,37.53834,0.861193373799324,0.18941978
7,2.8950205726795977,0.0047020204,12047,19964.84677672386,36.3,428985,0.22016098,0.0,37.5387,0.8927865475416183,0.22016098
7,3.0170874977411324,0.014998766,12054,19975.597907066345,39.075,429277,0.45973575,0.0,37.541462,0.9088452160358429,0.45973575
5,2.9174090199954796,0.004738498,12059,19986.399399757385,39.225,429486,0.19702344,0.0,37.541637,0.8461294323205948,0.19702344
8,2.885909454382305,0.004274948,12067,19997.15204501152,37.15,429782,0.17985387,0.0,37.5352,0.8786875009536743,0.17985387
7,2.8527485510820245,0.0042284294,12074,20007.839014053345,37.075,430031,0.24150303,0.0,37.5323,0.652746707201004,0.24150303
8,2.6827432707228174,0.0040574027,12082,20018.545870542526,35.925,430256,0.17937805,0.0,37.53113,0.8657213002443314,0.17937805
7,2.6785254555874984,0.0051093213,12089,20029.335615873337,36.6,430540,0.22794713,0.0,37.5313,0.8766343146562576,0.22794713
7,2.6786413471257235,0.0048710257,12096,20040.022770881653,36.05,430781,0.26762307,0.0,37.530834,0.949900146573782,0.26762307
6,2.7658256774357968,0.00449795,12102,20050.688532590866,35.7,431051,0.19095355,0.0,37.527218,0.9161591604351997,0.19095355
7,2.845573348655776,0.00502937,12109,20061.325519800186,36.525,431311,0.31205127,0.0,37.52589,0.8965216428041458,0.31205127
6,2.9434336359570756,0.004283227,12115,20071.91319823265,37.225,431541,0.24140856,0.0,37.525715,0.8911411166191101,0.24140856
6,3.0873139408594406,0.004321216,12121,20082.523766756058,38.95,431790,0.19332151,0.0,37.525677,0.8577600121498108,0.19332151
7,3.0933075972743906,0.004644583,12128,20093.156364440918,38.85,432071,0.20467354,0.0,37.525402,0.9574151374399662,0.20467354
8,3.086377062029046,0.0047665695,12136,20103.76860809326,39.4,432357,0.2412005,0.0,37.525997,0.8704788982868195,0.2412005
6,2.9703364699254116,0.005108234,12142,20114.465468645096,39.375,432626,0.22104698,0.0,37.52698,0.8233593702316284,0.22104698
7,2.9586922586219844,0.0054747006,12149,20125.152060508728,40.2,432919,0.21965262,0.0,37.526325,0.8599211126565933,0.21965262
6,2.8323448065069146,0.0045910133,12155,20135.84169268608,40.775,433172,0.25558314,0.0,37.524906,0.9022564217448235,0.25558314
7,2.7476540983821947,0.005102572,12162,20146.52006959915,39.125,433407,0.20711665,0.0,37.525513,0.861252561211586,0.20711665
6,2.877393211528416,0.0061662956,12168,20157.129660129547,40.375,433686,0.29107726,0.0,37.524296,0.7871547341346741,0.29107726
7,2.8190443832086203,0.004372808,12175,20167.775591135025,40.7,433950,0.3109932,0.0,37.522655,0.9171923026442528,0.3109932
7,2.72473175555842,0.004431028,12182,20178.394517183304,40.425,434243,0.20884308,0.0,37.524487,0.8973516598343849,0.20884308
6,2.7458031908440015,0.0044832258,12188,20189.059472322464,39.8,434472,0.19117242,0.0,37.527218,0.9179638624191284,0.19117242
6,2.8683567473114557,0.0038335712,12194,20199.751284599304,40.175,434721,0.20488857,0.0,37.52502,0.9539139047265053,0.20488857
9,2.7471955349383377,0.0048188535,12203,20210.72221970558,39.175,435022,0.19747616,0.0,37.525097,0.869836300611496,0.19747616
6,2.6205776488605332,0.0040066815,12209,20221.41116118431,38.65,435274,0.23723695,0.0,37.526318,0.878550723195076,0.23723695
5,2.6701447538045455,0.0049050003,12214,20232.019823789597,39.45,435494,0.28119215,0.0,37.524117,0.8457425683736801,0.28119215
8,2.6590381473994804,0.004089209,12222,20242.687710285187,37.85,435757,0.20276499,0.0,37.523846,0.9324121996760368,0.20276499
6,2.5546508381506294,0.0045653265,12228,20253.402982473373,38.175,435999,0.233201,0.0,37.520466,0.956132959574461,0.233201
6,2.444681439870209,0.004511142,12234,20264.23010778427,38.3,436253,0.25302118,0.0,37.520145,0.9299213364720345,0.25302118
7,2.6227874149689137,0.0047811484,12241,20274.90626001358,38.575,436511,0.23358199,0.0,37.519848,0.9568169750273228,0.23358199
7,2.6682442933724495,0.004906949,12248,20285.74067544937,39.1,436784,0.30367604,0.0,37.520752,0.8925746008753777,0.30367604
6,2.6653884835021393,0.0046497937,12254,20297.278836250305,38.5,437034,0.23309347,0.0,37.515675,0.9056307971477509,0.23309347
