# {"env_id": null, "t_start": 1553348844.0599759} 
r,l,t
4.592245,98,7661.829411
0.790999,82,7662.858723
2.78175,68,7663.419063
3.844631,59,7663.90016
1.194278,88,7664.631843
1.13643,71,7665.697566
3.875141,65,7666.231763
0.925722,106,7667.121442
0.991934,92,7668.24945
1.68025,57,7668.718838
2.414385,79,7669.363948
1.523954,80,7670.51789
1.118685,112,7671.449224
3.65321,68,7672.027297
3.540774,55,7672.47902
2.141245,97,7673.664441
5.420161,173,7675.473769
5.347915,81,7676.150452
0.556468,66,7676.702397
3.375641,51,7677.123742
4.30088,67,7678.034769
5.388719,99,7678.858377
2.16023,158,7680.565006
5.745658,80,7681.23505
1.804462,60,7681.734423
4.461143,66,7682.28484
2.821587,80,7683.311908
3.403991,79,7683.96227
4.815293,64,7684.491997
1.264635,153,7686.157147
3.616586,68,7686.731012
1.374347,81,7687.407938
4.515738,99,7688.578637
5.054796,96,7689.376518
2.784224,90,7690.617099
3.671893,57,7691.09128
3.795915,62,7691.613851
3.696748,92,7692.373973
3.58212,72,7693.368146
3.720414,97,7694.16212
2.394398,68,7694.732236
3.919415,114,7696.052867
1.920998,57,7696.522866
4.024131,84,7697.230548
1.400781,95,7698.400188
1.001784,80,7699.067329
0.617707,114,7700.015181
2.73171,76,7700.984083
4.605584,81,7701.644258
3.455936,93,7702.409789
3.399791,87,7703.562964
4.06063,69,7704.158364
1.440367,82,7704.973772
3.53714,74,7705.923018
1.663794,77,7706.551915
5.584346,81,7707.215705
2.508644,82,7708.30301
3.790924,76,7708.934768
1.954618,67,7709.482014
3.483286,96,7710.274254
0.816998,73,7711.287386
1.904417,89,7712.010045
3.99308,65,7712.542664
3.314885,62,7713.480226
1.745993,89,7714.209018
5.297718,73,7714.816028
4.902129,67,7715.737525
1.179323,66,7716.284939
1.183508,105,7717.155047
2.505805,120,7718.710572
4.655607,78,7719.423217
3.507285,90,7720.253084
3.636878,77,7721.26778
5.92544,86,7721.977749
5.22802,88,7722.701498
1.86713,97,7723.949315
2.761705,62,7724.463224
2.561737,96,7725.261074
3.604404,76,7726.296261
3.216997,174,7727.731888
3.353532,105,7729.008883
4.138693,68,7729.58178
2.915569,108,7730.483424
3.758001,81,7731.56034
3.027833,91,7732.343582
3.144571,80,7733.002139
4.760948,133,7734.519527
3.131688,72,7735.128315
4.461396,70,7735.710944
5.701345,90,7736.923483
2.98851,67,7737.500897
0.845874,99,7738.309004
1.216668,76,7739.319991
4.294791,78,7740.003713
3.225256,115,7740.958877
4.649327,105,7742.209489
4.623493,75,7742.858039
3.279672,71,7743.439981
4.297762,77,7744.5633
3.354507,101,7745.387166
4.642561,71,7745.975628
3.762619,70,7746.970388
5.317294,67,7747.529433
1.848064,112,7748.45745
3.668012,80,7749.635367
3.515085,67,7750.192737
3.035386,94,7750.976254
4.388296,86,7752.086592
4.587797,65,7752.62337
3.312987,103,7753.463557
1.38579,92,7754.680083
5.120541,118,7755.651948
0.975518,89,7756.395636
5.554649,92,7757.520933
4.32754,93,7758.290561
1.710462,67,7758.843746
3.598796,70,7759.855156
1.186725,100,7760.684713
1.197671,71,7761.268893
2.358558,94,7762.407353
3.548838,78,7763.05406
3.710815,65,7763.582572
3.201607,74,7764.683571
1.867377,57,7765.156312
1.443042,60,7765.666562
3.264506,97,7766.469617
1.130451,59,7767.328304
3.312417,54,7767.776913
3.42067,79,7768.416106
2.845218,143,7769.998456
1.666866,91,7770.749214
4.09618,80,7771.411068
5.718722,118,7772.824614
0.833904,92,7773.590394
1.094908,96,7774.792938
3.370479,48,7775.198376
2.722037,105,7776.057576
3.241714,120,7777.421249
1.338686,54,7777.879853
1.087504,101,7778.71634
4.007353,108,7779.977231
5.527421,99,7780.794495
4.285553,71,7781.383022
2.383586,109,7782.657036
3.064671,121,7783.647527
1.689182,105,7784.931175
1.508063,117,7785.911576
3.355913,64,7786.448339
3.503061,90,7787.553213
3.654375,67,7788.116387
4.912565,83,7788.804513
4.874734,101,7789.999586
3.994607,59,7790.486234
4.391775,78,7791.139987
1.808088,85,7792.237056
5.36966,95,7793.02679
3.49104,83,7793.710649
1.010414,106,7795.090242
2.763094,92,7795.855145
2.611278,95,7796.640746
3.62784,58,7797.470805
5.700043,66,7798.015079
4.890116,86,7798.732541
2.946018,130,7800.199038
5.224163,143,7801.376867
3.331003,105,7802.640754
1.085712,96,7803.438193
1.561599,46,7803.823338
0.909199,81,7804.850437
3.219134,55,7805.301734
1.306162,72,7805.900816
4.321564,62,7806.423293
5.036878,76,7807.421003
5.538376,112,7808.338439
1.658831,85,7809.036063
4.149076,67,7810.003549
3.195035,70,7810.584541
5.352023,70,7811.163407
3.926052,58,7811.651753
4.087873,58,7812.511424
1.665937,76,7813.144177
1.012774,118,7814.118341
0.994393,86,7815.179354
1.401487,106,7816.061449
1.718841,70,7816.636043
0.462283,60,7817.632591
3.823655,74,7818.251979
5.228616,103,7819.097758
3.778294,83,7820.156085
3.299685,122,7821.161398
4.051528,69,7821.724478
4.721931,94,7822.921145
0.956651,84,7823.624702
4.486563,68,7824.184262
3.722307,82,7825.235006
4.250513,103,7826.078178
2.057885,140,7827.636843
2.589629,95,7828.428639
0.667279,79,7829.083449
0.800594,81,7830.228054
3.328495,99,7831.037443
1.456236,75,7831.653725
3.782101,75,7832.68793
6.340878,99,7833.512418
1.336134,62,7834.029621
3.615965,71,7835.153173
3.104277,92,7835.92623
5.569346,78,7836.57797
3.557481,54,7837.027241
2.95722,113,7838.306724
5.068866,89,7839.036539
1.651838,104,7840.312164
2.919114,105,7841.177979
5.047231,82,7841.86143
4.383155,74,7842.890348
3.434061,73,7843.493489
3.614625,78,7844.140209
4.2265,65,7845.045678
3.520904,123,7846.060771
1.275017,59,7846.54343
3.104944,96,7847.841826
3.249217,100,7848.662486
2.758109,90,7849.397847
2.414311,95,7850.580081
3.609171,143,7851.753128
3.209646,93,7852.898273
3.406581,86,7853.61763
1.617145,45,7853.985147
1.483718,45,7854.348891
3.348573,69,7855.344293
4.169256,82,7856.026741
5.64193,93,7856.783954
5.073745,84,7857.865757
2.818971,69,7858.431423
2.193912,82,7859.115683
3.61175,73,7859.727625
3.750892,71,7860.678462
3.46738,111,7861.581288
0.743759,89,7862.91556
4.294489,72,7863.509775
3.73604,52,7863.946092
3.021048,85,7864.638708
4.119881,74,7865.639177
3.182404,85,7866.34538
1.005032,59,7866.832739
3.645209,75,7867.453438
2.547085,78,7868.537405
3.73774,92,7869.318432
4.178127,97,7870.480959
1.838998,72,7871.093253
4.856448,81,7871.771631
2.818712,121,7873.143985
4.624121,85,7873.847642
3.249423,124,7874.864849
1.562671,98,7876.067808
4.029443,109,7876.984538
3.520507,107,7878.265673
5.294742,87,7878.983637
3.733571,114,7879.995723
4.620617,107,7881.237013
4.08535,80,7881.891752
1.76108,47,7882.26976
2.291923,91,7883.403393
2.305785,79,7884.065876
3.220779,59,7884.559583
4.499278,79,7885.592195
3.205807,153,7886.849359
3.075103,120,7888.327053
0.911532,85,7889.023766
2.738354,74,7889.705356
5.433315,118,7891.086228
4.423692,73,7891.690976
2.653346,85,7892.391394
4.99764,144,7893.97165
3.504511,75,7894.60105
4.587396,68,7895.174244
1.229544,107,7896.411741
3.032149,78,7897.059792
3.185386,67,7897.603403
5.611978,78,7898.624864
3.147063,92,7899.389605
5.695106,120,7900.803033
1.079638,86,7901.525066
5.114761,76,7902.19422
1.680859,48,7902.596368
3.597435,85,7903.631762
4.167814,64,7904.164076
5.670551,121,7905.171715
5.304228,97,7906.317318
3.494474,135,7907.432541
3.340893,98,7908.639223
4.920178,103,7909.492423
3.580957,158,7911.158062
2.807085,55,7911.610302
2.467236,83,7912.294143
4.955306,86,7913.406837
6.150978,106,7914.322402
3.043966,107,7915.238304
3.42729,68,7916.143692
3.581072,68,7916.710324
4.784954,114,7917.653157
1.291014,69,7918.606112
5.063621,107,7919.535575
0.964445,133,7921.019826
0.92726,54,7921.466512
3.605724,84,7922.153704
4.61316,88,7923.264128
2.700042,111,7924.184396
2.373438,85,7924.875729
3.857714,101,7926.079469
3.986997,80,7926.778501
1.480836,139,7928.284732
3.229577,76,7928.92753
3.215327,97,7929.73859
5.077045,77,7930.365674
2.42899,81,7931.40623
4.638372,101,7932.24396
2.530228,79,7933.267885
1.284416,72,7933.868214
1.261399,44,7934.238008
1.008935,79,7934.885064
5.442118,149,7936.553163
4.085078,91,7937.30283
4.689701,73,7938.286454
3.511077,59,7938.768742
1.600171,64,7939.305055
3.665743,63,7939.821631
5.483694,130,7941.315371
3.797876,59,7941.793226
5.291298,73,7942.396232
4.068787,83,7943.458837
2.541153,85,7944.157798
3.7017,69,7944.731951
3.955142,72,7945.335002
1.155461,85,7946.565273
3.365666,110,7947.481387
1.700405,78,7948.600558
3.318758,76,7949.233563
0.946636,86,7949.950808
3.449035,160,7951.742779
5.591307,93,7952.506759
5.988454,116,7953.931925
5.085398,92,7954.691409
0.874647,90,7955.436331
3.421539,146,7957.083547
0.57211,84,7957.78186
1.507744,40,7958.110539
2.410413,85,7959.303972
1.446904,110,7960.236026
4.214045,69,7960.803512
2.519585,108,7962.058138
2.905214,129,7963.132839
3.108319,96,7964.311658
3.726925,92,7965.075937
3.452919,78,7965.725893
4.965493,92,7966.837066
3.546498,93,7967.601147
3.236356,62,7968.117699
4.035726,75,7969.102939
3.065246,70,7969.680548
3.452488,90,7970.418676
2.074695,57,7970.89643
3.567974,94,7972.049945
2.467948,135,7973.159159
1.198957,105,7974.433611
2.541207,102,7975.280016
3.99322,65,7975.813704
1.879532,88,7977.013009
3.38622,118,7978.07537
1.599019,65,7978.610662
3.87435,64,7979.489356
3.732171,85,7980.202927
1.089334,132,7981.664892
1.200513,163,7983.010834
1.81184,75,7984.136678
4.390659,78,7984.788167
2.777245,97,7985.580499
4.893994,110,7986.902291
4.743962,90,7987.6453
1.858763,64,7988.172787
4.726369,95,7989.415123
3.684205,101,7990.238508
1.092594,76,7990.86393
3.5708,77,7992.056499
2.504042,99,7992.877127
1.951258,61,7993.378629
0.884355,82,7994.664093
3.091121,146,7995.904369
4.203092,91,7996.659028
2.953631,106,7997.878714
5.217469,106,7998.756936
1.25879,65,7999.775441
5.405845,90,8000.523682
0.973509,73,8001.127125
3.058998,83,8002.181382
3.91898,125,8003.215941
1.128491,86,8003.932828
1.372519,59,8004.809073
3.417285,68,8005.370183
4.676199,72,8005.969058
2.601469,79,8006.606244
3.293873,108,8007.86099
3.977903,60,8008.36448
4.967108,84,8009.058353
2.185079,85,8010.166298
4.585258,68,8010.736244
5.262185,104,8011.611991
3.470655,98,8012.817852
5.885373,78,8013.462212
3.576245,78,8014.099058
2.940397,72,8015.081202
4.65465,99,8015.904512
1.215641,81,8016.574557
3.863239,66,8017.692466
5.18261,91,8018.439183
2.717259,96,8019.242095
1.214225,113,8020.548489
2.220049,99,8021.365316
5.420229,75,8021.988543
2.362958,74,8023.045918
3.219168,61,8023.551728
4.000887,74,8024.177279
2.900168,104,8025.40515
4.93221,106,8026.290853
2.533078,82,8026.972733
3.677789,119,8028.431827
0.844266,109,8029.336019
2.813102,104,8030.694088
4.27059,63,8031.215257
3.609694,70,8031.7878
4.031519,98,8033.197434
3.245158,74,8033.817072
1.669194,79,8034.467853
2.752295,64,8034.995243
3.83727,93,8036.109172
4.443137,94,8036.88649
3.86621,122,8038.280928
3.348249,100,8039.101239
4.190142,65,8039.638752
1.475049,70,8040.570485
2.918745,120,8041.559893
2.593034,130,8042.999448
2.822095,136,8044.122046
1.321468,77,8044.761373
1.951361,144,8046.352769
2.675905,120,8047.341084
4.286951,60,8048.232913
2.228615,88,8048.952428
3.816834,99,8049.759412
3.358184,70,8050.905903
3.809791,59,8051.393966
0.920076,100,8052.232794
1.277813,76,8053.270116
3.900866,80,8053.933541
4.225463,65,8054.466405
5.586711,187,8056.45969
3.594481,94,8057.236008
4.572931,77,8058.24168
1.863802,75,8058.863279
3.564763,72,8059.472617
3.790707,66,8060.083025
3.565624,72,8061.032415
3.113021,82,8061.705004
4.377949,73,8062.29978
4.358553,80,8063.368739
4.893708,82,8064.059461
3.618943,61,8064.563657
3.481478,70,8065.158693
4.702554,69,8066.06486
5.070811,145,8067.24725
1.662584,62,8068.155157
3.542642,75,8068.772037
2.190072,88,8069.508605
4.321909,86,8070.223051
1.829333,82,8071.250445
5.054787,85,8071.984485
2.732476,122,8073.371755
1.083673,87,8074.083901
3.618107,67,8074.633544
2.545181,85,8075.743836
2.931302,67,8076.294254
3.002123,101,8077.187649
4.731758,82,8078.224487
0.668226,87,8078.948986
1.24149,107,8079.834352
2.966438,66,8080.75573
4.342777,74,8081.380518
3.685148,64,8081.969889
3.807773,68,8082.593838
1.615741,97,8083.768771
2.457225,91,8084.524233
3.302923,88,8085.253426
3.709153,65,8086.15275
3.677534,90,8086.903732
4.338248,67,8087.4614
2.640541,67,8088.377257
1.103408,88,8089.115027
1.918308,74,8089.727268
4.254926,73,8090.331284
4.507992,68,8091.261924
1.167068,80,8091.924603
1.237826,126,8093.355818
3.666148,74,8093.969444
2.205154,84,8094.662089
1.34802,102,8095.859125
2.542385,71,8096.435475
4.021241,83,8097.123307
4.981824,69,8097.684473
1.482423,44,8098.4603
1.175283,113,8099.396965
3.258176,81,8100.067494
3.222855,91,8101.274369
5.227378,93,8102.038495
1.503759,76,8102.670873
1.198351,66,8103.592257
5.410133,122,8104.615143
0.844698,91,8105.36187
1.428896,52,8106.34808
3.502741,63,8106.866467
3.422043,78,8107.521327
4.237908,84,8108.594374
2.196103,72,8109.191054
1.41101,85,8109.888691
4.011325,53,8110.326257
0.877607,122,8111.841895
0.930839,65,8112.375131
0.891083,94,8113.15538
3.16404,102,8114.387899
5.740101,105,8115.249582
1.159228,59,8116.149487
1.049961,103,8116.9928
4.008787,66,8117.541466
4.007755,147,8119.139789
3.812632,112,8120.088892
2.763289,107,8121.347304
3.686466,115,8122.299914
3.509467,67,8122.842718
5.87144,134,8124.352264
3.269687,98,8125.173431
1.094842,93,8126.327622
3.28147,67,8126.881209
5.735554,164,8128.241776
3.95972,70,8129.252905
0.711036,71,8129.843687
3.56512,92,8130.632564
3.917292,60,8131.495521
2.942874,90,8132.244141
3.540094,117,8133.206784
4.854723,67,8134.120385
3.538697,71,8134.710934
3.520916,70,8135.302093
3.664199,141,8136.824975
4.885505,103,8137.677755
1.030923,132,8139.175743
3.502835,60,8139.672385
4.382841,101,8140.501083
0.911644,73,8141.553173
1.027501,119,8142.518369
1.647012,51,8142.943169
2.203784,113,8144.316342
2.031341,111,8145.220018
4.246534,54,8145.675228
2.388931,99,8146.866533
1.886668,56,8147.327906
5.323213,111,8148.229414
4.398916,77,8149.266642
4.461538,63,8149.78195
2.706659,85,8150.495883
3.249514,55,8151.341008
5.539247,100,8152.190574
4.95695,79,8152.884442
4.088798,103,8154.136701
2.831504,94,8154.923131
2.555268,83,8155.60066
0.908998,78,8156.651682
3.975638,81,8157.31371
3.571924,100,8158.140109
0.787359,87,8159.433907
1.456499,68,8160.002175
1.027527,97,8160.801363
1.113049,91,8161.94429
1.411658,93,8162.740453
2.861452,99,8163.571139
5.189445,67,8164.492394
2.006168,79,8165.144681
4.305141,63,8165.657555
4.054003,69,8166.227957
3.097004,119,8167.684801
1.263572,70,8168.282676
3.209418,82,8169.304896
3.956156,85,8170.005023
2.518002,64,8170.528357
1.665769,86,8171.246549
4.844064,66,8172.161701
1.923374,75,8172.785559
1.546156,74,8173.402879
5.349685,119,8174.745791
4.670562,77,8175.380699
1.136812,70,8175.960754
0.798507,59,8176.849171
3.47812,117,8177.831606
4.149124,68,8178.403039
3.3705,95,8179.606576
3.435688,81,8180.273215
2.007775,92,8181.051663
2.921312,102,8182.412252
5.309867,107,8183.303887
2.810515,106,8184.547098
2.766995,130,8185.647311
4.312371,80,8186.325386
4.561616,109,8187.65896
2.952076,105,8188.534072
3.542325,63,8189.0483
5.093719,96,8190.245699
0.850118,74,8190.855684
1.375459,101,8192.066995
1.99527,79,8192.720072
1.372635,101,8193.55195
2.156035,81,8194.635088
4.782813,65,8195.168259
4.232109,55,8195.626119
4.585832,79,8196.307851
2.98411,109,8197.589994
5.070826,79,8198.248992
3.525556,78,8198.890491
1.115457,104,8200.160435
3.80278,74,8200.764488
4.607501,91,8201.507731
3.21621,112,8202.958403
4.457813,76,8203.583282
4.791225,88,8204.697803
1.495999,85,8205.420274
1.262554,100,8206.249539
3.169279,107,8207.493824
1.369405,104,8208.412546
3.53141,85,8209.113667
5.164006,82,8210.13074
1.005453,78,8210.777243
2.425159,86,8211.498326
3.28588,90,8212.66456
3.214064,87,8213.377172
0.809069,83,8214.061348
2.422112,101,8215.388932
3.99449,75,8216.010188
4.801387,108,8216.901762
4.233656,66,8217.838639
3.484682,86,8218.556613
0.861448,74,8219.165591
3.479752,80,8220.239688
2.799802,69,8220.811899
4.637866,66,8221.364527
2.674627,130,8222.844011
5.092618,65,8223.384266
1.06688,87,8224.110784
4.498301,63,8225.044806
3.437232,49,8225.452342
3.962146,63,8225.977764
1.032767,66,8226.524473
3.102614,142,8228.14862
4.665575,79,8228.803026
2.76862,122,8230.204659
4.022985,72,8230.808835
1.66588,47,8231.194422
3.650225,102,8232.052696
4.536395,73,8233.028926
1.213252,86,8233.741115
3.645533,96,8234.539245
0.733518,97,8235.801551
1.483934,76,8236.42995
5.867654,72,8237.026767
2.762158,109,8238.279443
2.700994,94,8239.05567
4.691327,66,8239.60517
4.084858,120,8241.145456
4.603164,69,8241.714046
3.38777,80,8242.374435
5.740652,91,8243.47029
4.806401,72,8244.075899
3.367337,79,8244.720862
1.929784,89,8246.029011
3.597414,74,8246.639973
1.272378,74,8247.254741
2.206419,89,8248.458794
1.541123,57,8248.928761
2.385112,71,8249.515601
1.722249,80,8250.595051
1.904793,83,8251.277296
4.791747,68,8251.84648
5.081728,102,8253.063836
4.257706,88,8253.818949
1.774894,93,8254.582954
3.793856,77,8255.573055
1.218996,76,8256.284004
1.769213,56,8256.800687
2.633023,87,8257.591685
0.909799,94,8258.727975
5.279902,118,8259.720154
3.571595,78,8260.775886
3.910903,93,8261.55098
3.743473,76,8262.17586
2.911582,80,8262.843758
1.641487,54,8263.688072
2.622904,109,8264.589607
3.205568,83,8265.276055
0.840676,56,8266.147085
3.559478,111,8267.064003
4.955774,90,8267.815484
2.263725,72,8268.832734
2.37509,111,8269.744769
4.19505,75,8270.36626
3.703521,88,8271.50854
3.661712,67,8272.059894
3.85708,85,8272.769701
3.634917,78,8273.833101
3.243225,98,8274.642249
3.621335,69,8275.209483
3.742785,79,8276.250796
4.0528,78,8276.894594
1.896318,90,8277.632135
1.35264,78,8278.686132
2.021921,64,8279.220464
3.42427,99,8280.034622
2.290337,132,8281.512008
5.068743,121,8282.554353
5.159448,94,8283.675987
4.870713,94,8284.460379
3.446421,48,8284.866623
3.580942,60,8285.36309
3.55431,127,8286.87843
1.332637,146,8288.085816
4.591244,78,8289.140143
4.030642,69,8289.707433
4.846614,92,8290.475931
1.47298,84,8291.547122
1.213218,89,8292.280766
3.585619,106,8293.156128
2.767876,82,8294.237134
0.880517,73,8294.833806
3.442733,86,8295.542309
3.272862,72,8296.557595
3.253797,79,8297.206673
2.158927,90,8297.940097
1.976803,80,8299.006232
3.982092,88,8299.734091
3.651268,91,8300.476418
6.320922,124,8301.924011
2.757598,126,8302.986054
5.115041,76,8304.056102
5.377327,83,8304.732774
1.311331,78,8305.371936
3.748361,125,8306.810973
3.3429,62,8307.328578
1.828208,87,8308.04422
1.526312,84,8309.160803
4.425994,71,8309.752448
3.075554,135,8310.877154
3.179516,94,8312.012603
3.790401,58,8312.499772
2.782934,73,8313.099204
2.893462,74,8314.100465
4.573537,89,8314.843235
3.918806,63,8315.368818
3.117285,60,8315.868331
4.42258,58,8316.692847
0.903082,79,8317.342644
3.711876,71,8317.924535
3.560195,101,8319.17525
1.164931,75,8319.794543
1.377849,66,8320.334493
7.037964,108,8321.59632
5.648596,87,8322.313171
3.83668,111,8323.21668
1.984083,89,8324.318136
2.689161,105,8325.177099
1.697963,76,8325.802569
3.645698,83,8326.891983
3.935182,85,8327.59297
4.68822,71,8328.173266
5.940335,83,8329.229584
3.512197,90,8329.968551
3.526074,102,8330.799245
3.656308,99,8332.03793
3.860089,70,8332.617023
5.352209,68,8333.181785
4.979529,94,8334.327427
3.987188,80,8334.984102
5.058533,91,8335.738822
5.760874,99,8336.936798
5.286903,185,8338.827448
3.926603,75,8339.453516
5.294116,72,8340.065836
3.566335,70,8340.648812
2.964959,122,8342.018978
4.984744,91,8342.773169
3.963104,106,8344.009869
1.127674,105,8344.875824
4.681021,69,8345.438756
2.995126,99,8346.629141
5.598589,100,8347.456874
1.421961,73,8348.060497
3.942453,64,8349.125475
4.72566,73,8349.727129
1.988612,59,8350.211973
5.518518,89,8351.327979
4.711885,69,8351.890476
3.303174,71,8352.467398
3.231478,80,8353.125333
2.219604,92,8354.374748
3.051105,80,8355.040714
2.122054,124,8356.633294
3.61745,73,8357.265321
3.639157,64,8357.804325
1.520077,74,8358.424511
4.314337,109,8359.670889
1.049561,118,8360.643337
1.106918,89,8361.77936
1.218066,125,8362.814123
3.584175,101,8363.654866
3.652377,77,8364.71497
3.316787,122,8365.718962
3.743019,61,8366.222532
5.298872,65,8367.16304
3.130022,107,8368.03188
5.70887,136,8369.542459
4.819921,118,8370.535938
1.102188,98,8371.71002
2.830781,127,8372.745503
3.354581,60,8373.240949
2.158206,72,8374.411917
3.797023,138,8375.572768
4.609136,84,8376.268872
2.738162,99,8377.454877
2.84867,110,8378.380306
2.41292,104,8379.610423
4.009458,79,8380.258049
3.274627,99,8381.067091
3.629446,56,8381.929683
2.505733,78,8382.577545
2.571322,95,8383.351293
5.40778,81,8384.420221
1.372751,84,8385.123625
3.532252,52,8385.556115
5.160794,81,8386.232015
5.706935,95,8387.414612
5.953988,90,8388.15798
5.472721,115,8389.667139
3.285197,92,8390.417585
4.981607,106,8391.283388
4.194965,70,8392.189746
5.586325,198,8393.80173
1.425773,80,8394.851045
4.244948,66,8395.391957
3.6831,82,8396.062949
4.838187,88,8397.184973
1.800327,56,8397.645719
3.831821,87,8398.352456
4.427517,122,8399.747236
4.002532,95,8400.530124
3.62234,87,8401.257317
0.837783,71,8402.229166
3.363297,83,8402.90834
4.576047,81,8403.557949
4.002681,59,8404.467391
1.534591,79,8405.110035
1.617188,71,8405.721998
1.712636,114,8407.015249
4.80385,103,8407.892723
5.2719,78,8408.556247
4.703761,62,8409.066533
2.957787,127,8410.429144
3.615177,82,8411.095073
3.62979,74,8412.274112
1.426135,74,8412.894075
3.860006,75,8413.524359
3.18012,107,8414.745203
2.218551,92,8415.497141
2.436015,125,8416.510123
3.729398,69,8417.543965
1.448321,87,8418.260953
1.206661,87,8418.96614
2.307174,86,8420.064131
3.185913,89,8420.782989
5.332467,78,8421.422351
4.663558,105,8422.695932
3.397335,73,8423.293051
1.455128,107,8424.169272
3.139988,63,8425.086624
5.412342,76,8425.718344
3.796233,73,8426.312321
4.645108,66,8427.33788
3.381052,56,8427.79256
3.965174,72,8428.383018
1.342861,150,8429.985781
3.930601,66,8430.520617
3.876135,59,8430.997458
4.053036,74,8431.602713
3.409146,92,8432.768599
1.416899,48,8433.160302
5.239215,82,8433.849563
4.964095,92,8434.997653
2.144205,92,8435.741115
1.766892,72,8436.320163
5.070349,112,8437.637711
5.53528,83,8438.306453
5.295214,86,8439.011525
1.124667,140,8440.598723
4.637964,80,8441.250931
4.051751,88,8442.371711
4.77956,75,8442.984759
1.321464,72,8443.578809
4.294544,73,8444.166789
3.746726,104,8445.417772
4.305735,78,8446.0651
4.967191,81,8447.114246
4.927922,86,8447.822491
1.105717,82,8448.492927
3.45337,125,8449.94465
5.048761,90,8450.680712
1.087065,108,8451.574072
4.715262,95,8452.76721
1.198382,54,8453.210371
0.960181,79,8453.848279
3.134703,87,8454.967606
4.190624,132,8456.04741
5.111953,74,8456.653466
5.775477,105,8457.927416
4.036533,69,8458.487025
1.655729,88,8459.205843
1.932646,80,8460.274213
5.427591,126,8461.303302
5.654605,176,8463.139242
2.396525,75,8463.744712
1.043971,71,8464.820332
3.388303,125,8465.843502
2.53661,157,8467.56934
3.870648,59,8468.044008
5.615713,89,8468.766605
4.078104,75,8469.811214
1.326977,76,8470.440156
3.930842,88,8471.168655
1.864838,63,8471.678674
4.300549,75,8472.670481
1.166594,79,8473.313571
5.091305,76,8473.942864
5.10459,108,8475.196742
2.284556,84,8475.90168
4.56567,110,8476.81323
5.141488,89,8477.921723
1.461913,68,8478.483622
4.554588,78,8479.125805
3.728409,56,8480.032024
3.680554,93,8480.78482
4.534888,94,8481.555534
3.722196,83,8482.628881
1.883014,93,8483.387231
1.210666,75,8483.992764
3.36364,73,8484.984738
1.716604,75,8485.580491
4.275706,76,8486.201118
4.754216,66,8486.737314
3.272684,119,8488.145361
4.233352,78,8488.792073
1.339132,204,8490.912646
1.926948,94,8491.677223
3.423706,74,8492.697505
4.012586,79,8493.339419
4.903845,67,8493.88254
3.123741,87,8495.004676
5.037173,68,8495.560776
1.268099,60,8496.055705
1.851965,72,8496.641344
1.349827,73,8497.625017
3.123504,78,8498.263836
1.214361,96,8499.04705
2.356943,97,8500.23028
3.313937,104,8501.067119
3.441147,97,8502.287038
3.64986,77,8502.911361
5.3771,87,8503.614662
5.73559,73,8504.201119
3.387626,55,8505.069499
3.196675,65,8505.59057
3.555132,45,8505.950596
3.591827,63,8506.456619
1.152374,109,8507.954496
2.253132,78,8508.594109
3.555364,109,8509.486196
3.398228,98,8510.705611
4.480679,72,8511.301047
4.147793,64,8511.827215
0.728522,64,8512.817648
4.858156,89,8513.5455
3.258641,143,8515.106527
3.855369,76,8515.73867
2.820843,107,8516.613014
3.556961,74,8517.782503
2.76346,93,8518.535282
3.183682,72,8519.127715
3.501367,77,8519.746048
3.379559,133,8521.284863
4.979456,97,8522.059247
5.129054,72,8523.161165
5.476959,124,8524.176556
3.376604,65,8524.706362
1.106347,98,8525.894452
1.631118,79,8526.531538
3.391618,118,8527.922403
1.639274,87,8528.627829
1.36704,82,8529.299646
4.064614,65,8529.826033
3.584886,52,8530.836557
3.479955,68,8531.396372
1.528499,73,8531.990326
3.643042,63,8532.500926
5.392008,80,8533.744614
4.811654,66,8534.28363
1.721431,56,8534.746126
2.285238,77,8535.811769
3.844714,73,8536.395022
3.1462,115,8537.318398
3.79698,89,8538.668835
2.795342,76,8539.30138
2.514995,85,8539.986534
2.567564,88,8541.106687
3.370787,73,8541.699884
5.036857,157,8543.397969
1.201074,76,8544.020227
5.481001,87,8544.729056
4.077491,102,8546.066478
3.541614,70,8546.640224
5.233654,68,8547.196743
2.561981,131,8548.666425
1.980994,79,8549.312892
3.622037,91,8550.056605
1.099655,84,8551.132651
1.506653,114,8552.053483
1.150632,106,8552.917366
1.62636,57,8553.811768
1.100028,97,8554.604599
2.62897,102,8555.437154
1.109069,132,8556.936013
3.336035,56,8557.403398
5.658801,90,8558.587375
1.700944,75,8559.192206
4.909252,67,8559.735038
3.574707,99,8560.537529
2.025076,132,8562.023876
3.960528,74,8562.635375
4.363828,71,8563.72474
3.783267,80,8564.377782
1.664014,73,8564.970446
2.958414,81,8565.624235
3.8793,73,8566.654729
0.771542,79,8567.295396
3.793521,111,8568.66808
3.37697,57,8569.124652
0.870264,78,8569.770925
3.035594,73,8570.355263
4.544257,72,8571.425873
3.686945,68,8571.984495
5.031207,112,8572.907254
4.928487,73,8573.989504
5.346875,94,8574.762833
5.757036,101,8575.588574
5.043519,95,8576.914521
3.971257,67,8577.458436
1.997337,108,8578.347768
3.703875,142,8579.919075
5.929092,91,8580.670155
0.691258,116,8582.036932
4.188107,62,8582.552972
2.861047,66,8583.099045
4.551256,71,8584.068928
4.584576,80,8584.727792
