entropy,surrgain,TimestepsSoFar,optimgain,EpLenMean,EpRewMean,EpThisIter,meankl,EpisodesSoFar,ev_tdlam_before,TimeElapsed,entloss
26.324326,0.20779026,2384987,0.20779026,86.775,3.707057147099028,30,0.011641477,34687,0.8868401050567627,7120.303203821182,0.0
26.31934,0.21811266,2387507,0.21811266,83.65,3.007352812581712,31,0.011987762,34718,0.8858411759138107,7127.814379930496,0.0
26.309116,0.20621422,2390265,0.20621422,84.4,3.5122407564292586,32,0.011375492,34750,0.8982840552926064,7135.500016450882,0.0
26.248877,0.20345005,2392808,0.20345005,85.65,3.244943550973916,30,0.01205451,34780,0.8508601039648056,7143.068141222,0.0
26.181934,0.2084428,2395450,0.2084428,85.025,3.122809405079585,32,0.011599953,34812,0.8730165213346481,7150.763216257095,0.0
26.160908,0.20898552,2398098,0.20898552,88.15,2.955450834044316,29,0.011572434,34841,0.8395337611436844,7158.265935897827,0.0
26.121174,0.20479174,2400852,0.20479174,85.45,3.235874061836758,32,0.011865776,34873,0.8040344566106796,7165.797398328781,0.0
26.090488,0.19938317,2403384,0.19938317,85.25,3.066136281337207,29,0.011510208,34902,0.9441375248134136,7173.490214347839,0.0
26.061066,0.20822307,2406020,0.20822307,89.225,3.0742113926726615,30,0.011869479,34932,0.9571994915604591,7180.988296747208,0.0
26.049057,0.20302172,2408846,0.20302172,87.7,2.857172052605716,33,0.011517366,34965,0.9442958980798721,7188.631463527679,0.0
26.006237,0.22185993,2411554,0.22185993,86.025,3.1119356641562606,32,0.0116397245,34997,0.9283838123083115,7196.293910503387,0.0
25.983002,0.2215118,2414352,0.2215118,84.525,3.026630326613138,33,0.011578041,35030,0.5930827558040619,7203.850909233093,0.0
25.98904,0.20958786,2416888,0.20958786,86.25,3.292616537119187,30,0.011784943,35060,0.9342135190963745,7211.3309025764465,0.0
26.014145,0.1910758,2419515,0.1910758,86.975,2.6443930349372264,30,0.011576378,35090,0.3369380831718445,7218.822406768799,0.0
25.99496,0.22158213,2422238,0.22158213,90.975,2.7880128333313934,29,0.011375612,35119,0.9485675804316998,7226.361942768097,0.0
25.96001,0.18874201,2424830,0.18874201,86.8,2.932137945637823,31,0.011478491,35150,0.8640402257442474,7233.9413595199585,0.0
25.972927,0.20028058,2427259,0.20028058,87.225,2.5660321074680015,28,0.01167083,35178,0.8670351803302765,7241.7298283576965,0.0
25.941517,0.20847003,2429814,0.20847003,81.675,2.8293845556264605,31,0.011426521,35209,0.8489920198917389,7249.225386619568,0.0
25.875717,0.2193224,2432424,0.2193224,79.25,3.098234613054867,33,0.011663958,35242,0.7536006271839142,7256.92057466507,0.0
25.875616,0.20330206,2435276,0.20330206,85.775,3.2697349438012324,33,0.011448829,35275,0.8963742852210999,7264.444960355759,0.0
25.834381,0.20130758,2437945,0.20130758,89.225,3.0114630643582094,30,0.011757621,35305,0.6298118531703949,7271.956080913544,0.0
25.812037,0.20962611,2440744,0.20962611,90.9,3.142354437057028,31,0.011515168,35336,0.6595439612865448,7279.4341995716095,0.0
25.804585,0.20616436,2443188,0.20616436,88.7,3.1550961745957244,29,0.011810331,35365,0.8953670784831047,7286.935811281204,0.0
25.7966,0.20548241,2445822,0.20548241,81.15,3.606182527504129,33,0.011632523,35398,0.9099121689796448,7294.511291503906,0.0
25.771496,0.20917432,2448377,0.20917432,86.125,3.3698335274947437,29,0.011708502,35427,0.9133173674345016,7302.289072036743,0.0
25.739182,0.21488075,2451031,0.21488075,83.325,2.950496482341614,33,0.011721751,35460,0.7546335458755493,7309.833067178726,0.0
25.69483,0.20527992,2453665,0.20527992,86.875,2.699473669622533,29,0.0119009465,35489,0.7701431512832642,7317.347184419632,0.0
25.650211,0.20514314,2456169,0.20514314,89.425,3.201327246612435,28,0.011674962,35517,0.9460950344800949,7324.870072364807,0.0
25.68118,0.19961563,2458768,0.19961563,84.3,3.360907638673079,32,0.011416735,35549,0.928076446056366,7332.585317134857,0.0
25.655756,0.20645678,2460943,0.20645678,86.85,3.394224307678725,25,0.0119072255,35574,0.8998430371284485,7340.131507396698,0.0
25.604975,0.20336273,2463615,0.20336273,85.0,3.0156483094339066,31,0.011928328,35605,0.92744180560112,7347.675363540649,0.0
25.583477,0.20387213,2466237,0.20387213,89.75,3.0558366266028663,29,0.011416102,35634,0.7445894479751587,7355.212079286575,0.0
25.589596,0.2039175,2468805,0.2039175,89.35,3.089873806060641,29,0.011636044,35663,0.7778950333595276,7362.6974494457245,0.0
25.589916,0.20874652,2471270,0.20874652,85.9,3.4941412665436693,28,0.011691427,35691,0.8807442262768745,7370.327643632889,0.0
25.554882,0.19905226,2473876,0.19905226,84.025,3.2220993986950957,31,0.011601312,35722,0.8348169177770615,7377.935580253601,0.0
25.563496,0.20593324,2476484,0.20593324,90.725,3.4158970727420823,28,0.01176864,35750,0.9204381629824638,7385.489347219467,0.0
25.539589,0.21483378,2479001,0.21483378,83.075,3.3501999651673957,31,0.011739502,35781,0.8457006514072418,7393.039474964142,0.0
25.502323,0.19675122,2481767,0.19675122,81.975,3.0897029128375406,33,0.011494834,35814,0.8575156033039093,7400.5524270534515,0.0
25.521961,0.22367351,2484007,0.22367351,86.825,2.907265504020198,26,0.011999143,35840,0.7571730613708496,7408.046982765198,0.0
25.476234,0.21766147,2486773,0.21766147,88.925,3.2320254883176602,30,0.011592088,35870,0.896209642291069,7415.5551335811615,0.0
25.468166,0.20656767,2489337,0.20656767,84.525,3.2674961947249566,31,0.011769986,35901,0.8993672505021095,7423.068607091904,0.0
25.429798,0.22568241,2492009,0.22568241,83.675,3.024367193050009,33,0.011600406,35934,0.9376865848898888,7430.620787620544,0.0
25.429787,0.19246522,2494633,0.19246522,82.475,3.350898223074909,32,0.011435477,35966,0.8135228008031845,7438.102020740509,0.0
